created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Wed Mar 08 02:07:10 +0000 2023,1633288214730383362,1633288214730383362,"@0StarSkiller They invested enough and kept some key players to actually compete for a playoff spot imo. But Javorčić was terrible, and they’ve continued to struggle under Vanoli after a good start with him. Them and Benevento are the biggest underachievers this season.",False,"[14, 270]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332843096614134e+18,1633284309661413377,1.5372521334598615e+18,1537252133459861509,0StarSkiller,,,,,False,0,1,False,False,en,en,recent,1062542247747641344,1062542247747641344,Luc,Lucglock,,AS Roma and calcio addict,,[],False,123,97,0,Wed Nov 14 03:06:27 +0000 2018,3927,,,False,False,1286,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628986039502008320/7NOaOBAa_normal.jpg,https://pbs.twimg.com/profile_images/1628986039502008320/7NOaOBAa_normal.jpg,https://pbs.twimg.com/profile_banners/1062542247747641344/1653753067,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:36:47 +0000 2023,1633265471964192772,1633265471964192772,"Marco Benevento returns to Philly's Underground Arts this Saturday 3/11 with Mike Dillon's Punkadelick

https://t.co/NfooQv1MDp https://t.co/QMhpT3JI3q",False,"[0, 127]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,2810013450,2810013450,215Music,215musicNet,"Philadelphia, PA","Music photos, news, updates and more in Philadelphia and Beyond",https://t.co/nYKCIJb6ki,[],False,1645,1309,51,Sun Sep 14 19:53:50 +0000 2014,9331,,,True,False,24409,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1315661620341805056/d0t8to9z_normal.jpg,https://pbs.twimg.com/profile_images/1315661620341805056/d0t8to9z_normal.jpg,https://pbs.twimg.com/profile_banners/2810013450/1559001147,4A913C,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/nYKCIJb6ki', 'expanded_url': 'http://215Music.Net', 'display_url': '215Music.Net', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:13:30 +0000 2023,1633214313216221192,1633214313216221192,@peppe_roncino @marbellapelato Benevento top,False,"[31, 44]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332006705336443e+18,1633200670533644290,785214972.0,785214972,peppe_roncino,,,,,False,0,1,False,False,en,en,recent,1405143729707565058,1405143729707565058,Marcello L’Hippie 🌵,HippieMarcello,,ridatemi la Juventus maledetti,,[],False,522,813,0,Wed Jun 16 12:42:36 +0000 2021,26989,,,False,False,15907,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608009246041309185/7TCuCLrD_normal.jpg,https://pbs.twimg.com/profile_images/1608009246041309185/7TCuCLrD_normal.jpg,https://pbs.twimg.com/profile_banners/1405143729707565058/1666353554,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:52:22 +0000 2023,1633193896560795649,1633193896560795649,"Thank you to the excellent photographers who made these great images.

Marco Benevento 📸 courtesy of @setholenick.

Adam Deitch 📸 courtesy of Courtney Scout of Scout it Out Media.",False,"[0, 179]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331913040950395e+18,1633191304095039490,1.2008193059668992e+18,1200819305966899200,NuFoneRick,,,,,False,0,1,False,False,en,en,recent,1200819305966899200,1200819305966899200,XL II 90 Live Music Radio Hour,NuFoneRick,"Madison, WI",Spinning live-recorded music played w/ passion & skill Saturday morning from 12-2 AM @ WORT 89.9 FM Madison. #SitBackRelaxEnjoy #ThankATaper https://t.co/fktIoDKE5v,https://t.co/mGMnOjOVNv,"[{'url': 'https://t.co/fktIoDKE5v', 'expanded_url': 'http://wortfm.org', 'display_url': 'wortfm.org', 'indices': [141, 164]}]",False,489,1893,6,Sat Nov 30 16:50:21 +0000 2019,16864,,,False,False,7862,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1611377463937974272/8MS_G0P2_normal.jpg,https://pbs.twimg.com/profile_images/1611377463937974272/8MS_G0P2_normal.jpg,https://pbs.twimg.com/profile_banners/1200819305966899200/1632588736,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/mGMnOjOVNv', 'expanded_url': 'http://www.xlii90livemusicradio.com', 'display_url': 'xlii90livemusicradio.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:42:04 +0000 2023,1633191304095039490,1633191304095039490,"Marco and Adam go together like the perfect Telluride 2010 after-show. 

Check out the conversations &amp; the best in Benevento and Lettuce live tracks this Friday at midnight on @wortradio 89.9 FM Madison. 

Stream it from the comfort of your phone at https://t.co/hysq4M14fG",False,"[0, 277]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331912998755779e+18,1633191299875577857,1.2008193059668992e+18,1200819305966899200,NuFoneRick,,,,,False,0,3,False,False,en,en,recent,1200819305966899200,1200819305966899200,XL II 90 Live Music Radio Hour,NuFoneRick,"Madison, WI",Spinning live-recorded music played w/ passion & skill Saturday morning from 12-2 AM @ WORT 89.9 FM Madison. #SitBackRelaxEnjoy #ThankATaper https://t.co/fktIoDKE5v,https://t.co/mGMnOjOVNv,"[{'url': 'https://t.co/fktIoDKE5v', 'expanded_url': 'http://wortfm.org', 'display_url': 'wortfm.org', 'indices': [141, 164]}]",False,489,1893,6,Sat Nov 30 16:50:21 +0000 2019,16864,,,False,False,7862,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1611377463937974272/8MS_G0P2_normal.jpg,https://pbs.twimg.com/profile_images/1611377463937974272/8MS_G0P2_normal.jpg,https://pbs.twimg.com/profile_banners/1200819305966899200/1632588736,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/mGMnOjOVNv', 'expanded_url': 'http://www.xlii90livemusicradio.com', 'display_url': 'xlii90livemusicradio.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:41:59 +0000 2023,1633191282737664005,1633191282737664005,"Be forewarned: #ThisWeeksShow is straight 🔥.

I've got not one but TWO interviews with artists bringing the heat to Madison venues.

First is @MarcoBenevento, bringing it to @HighNoonMadison on Saturday, March 18th.

He's touring behind recent release ""Benevento"" on @royalpotato https://t.co/X2FI3QYNGL",False,"[0, 279]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,5,False,False,en,en,recent,1200819305966899200,1200819305966899200,XL II 90 Live Music Radio Hour,NuFoneRick,"Madison, WI",Spinning live-recorded music played w/ passion & skill Saturday morning from 12-2 AM @ WORT 89.9 FM Madison. #SitBackRelaxEnjoy #ThankATaper https://t.co/fktIoDKE5v,https://t.co/mGMnOjOVNv,"[{'url': 'https://t.co/fktIoDKE5v', 'expanded_url': 'http://wortfm.org', 'display_url': 'wortfm.org', 'indices': [141, 164]}]",False,489,1893,6,Sat Nov 30 16:50:21 +0000 2019,16864,,,False,False,7862,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1611377463937974272/8MS_G0P2_normal.jpg,https://pbs.twimg.com/profile_images/1611377463937974272/8MS_G0P2_normal.jpg,https://pbs.twimg.com/profile_banners/1200819305966899200/1632588736,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/mGMnOjOVNv', 'expanded_url': 'http://www.xlii90livemusicradio.com', 'display_url': 'xlii90livemusicradio.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:06:55 +0000 2023,1633167356623978498,1633167356623978498,"@The_Kitsman Never seen nor read any HP related content and barely know the story but I'm he'd be a Benevento supporter, they even have a witch on their badge!",False,"[13, 159]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331314485205893e+18,1633131448520589312,1.0384168229938586e+18,1038416822993858560,The_Kitsman,,,,,False,0,3,False,False,en,en,recent,926436958494232577,926436958494232577,Shoorms aka Jacopo,shoormish,Italian Morioh-Cho (Livorno),🇮🇹|21 y.o.| Football Enthusiast| Language Student 🇬🇧🇲🇫🇪🇸🇯🇵🇨🇳| Fell in love with the World|ｖａｐｏｒｗａｖｅ| matching w/ @svkiro,,[],False,84,373,0,Fri Nov 03 13:12:38 +0000 2017,6795,,,False,False,1627,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614363052379447302/4j0vv_GK_normal.jpg,https://pbs.twimg.com/profile_images/1614363052379447302/4j0vv_GK_normal.jpg,https://pbs.twimg.com/profile_banners/926436958494232577/1673729206,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:49:26 +0000 2023,1633147859909640198,1633147859909640198,"""I Wear an Eight Dollar Watch"" by 
Joe Benevento  --  https://t.co/vGygpT74T8 https://t.co/2OkCocJa98",False,"[0, 77]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,43422343,43422343,failbettercom,failbettercom,the ether,"Poetry, fiction, visuals, and interviews.",http://t.co/nZouW9SI8O,[],False,1215,510,105,Fri May 29 22:16:57 +0000 2009,22,,,False,False,1562,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1375269218/LogoFullSize_normal.png,https://pbs.twimg.com/profile_images/1375269218/LogoFullSize_normal.png,,D42222,C0DEED,DDEEF6,333333,False,False,False,False,False,False,False,none,[],False,"[{'url': 'http://t.co/nZouW9SI8O', 'expanded_url': 'http://www.failbetter.com/', 'display_url': 'failbetter.com', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:33:36 +0000 2023,1633143874876063758,1633143874876063758,"Road-dog or studio rat? Keyboard conjurer @MarcoBenevento is both and the proof will be onstage March 14 at @BeachlandCLE wsg Mike Dillon &amp; Punkadelic. @JohnChacona spoke with Benevento and previews the gig for let's call this.

https://t.co/Dn00pBb4NC",False,"[0, 256]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,167603821,167603821,John Chacona,JohnChacona,"Lakewood, OH  USA","He/him, chef de cuisine  at Maison Barnona, INTP, dad, anti-racist, feminist. No Oxford commas. Opinions my own. Retweets≠endorsement. @letscallthis@journa.host",https://t.co/Rh2rR4l1q2,[],False,444,663,18,Sat Jul 17 01:02:42 +0000 2010,2738,,,True,False,4329,,False,False,False,F7FAFF,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,True,http://pbs.twimg.com/profile_images/1432070707383504899/Bldl5vWw_normal.jpg,https://pbs.twimg.com/profile_images/1432070707383504899/Bldl5vWw_normal.jpg,https://pbs.twimg.com/profile_banners/167603821/1484844237,ABB8C2,FF970F,CCC8C8,3C3940,True,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/Rh2rR4l1q2', 'expanded_url': 'http://www.johnchacona.com', 'display_url': 'johnchacona.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:53:24 +0000 2023,1633133757233332224,1633133757233332224,"Don’t miss @marcobenevento's show this Friday! Mike Dillon &amp; Punkadelick kicks off the evening, get your tickets today.

Tix: https://t.co/vMdKX5H1Ef https://t.co/jgubLUTJW9",False,"[0, 153]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,711760468000575488,711760468000575488,White Eagle Hall JC,whiteeaglehall,"Jersey City, NJ",Live entertainment venue located in the thriving nightlife scene of Downtown Jersey City.,https://t.co/h3koYoqHmj,[],False,1473,754,17,Mon Mar 21 03:44:54 +0000 2016,3925,,,True,False,3186,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1610302797626441728/s4nBpsrT_normal.jpg,https://pbs.twimg.com/profile_images/1610302797626441728/s4nBpsrT_normal.jpg,https://pbs.twimg.com/profile_banners/711760468000575488/1619816249,C1002A,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/h3koYoqHmj', 'expanded_url': 'https://www.whiteeaglehalljc.com', 'display_url': 'whiteeaglehalljc.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:34:04 +0000 2023,1633128893531193344,1633128893531193344,"Vote &amp; up ranking 'Marco Benevento' at Thunderbird Cafe' on Mar 13, 2023 .
https://t.co/IntWyICpiV
 #MarcoBenevento",False,"[0, 119]","<a href=""http://www.heartbeatmap.com/"" rel=""nofollow"">heartbeatmap</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1578230093448560642,1578230093448560642,heartbeatmap,heartbeatmap,,🔥🔥We support hot events🔥🔥,https://t.co/FGXWIaao4e,[],False,32,1,1,Fri Oct 07 03:46:08 +0000 2022,16,,,False,False,43212,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1580114837438201856/udo0AuLC_normal.jpg,https://pbs.twimg.com/profile_images/1580114837438201856/udo0AuLC_normal.jpg,https://pbs.twimg.com/profile_banners/1578230093448560642/1665563721,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/FGXWIaao4e', 'expanded_url': 'https://heartbeatmap.com/', 'display_url': 'heartbeatmap.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:18:18 +0000 2023,1633109824253689857,1633109824253689857,MESSE TRIDENTINE A BENEVENTO https://t.co/gc4DjtJf3K,False,"[0, 52]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,265492887,265492887,Associazione Identitaria Alta Terra di Lavoro,ninconanco67,italia,napolide nel dna ed identitario insorgente per scelta presidente ass.ident. ALTA TERRA DI LAVORO,https://t.co/kfliXz13UV,[],False,514,280,7,Sun Mar 13 16:49:12 +0000 2011,13,,,False,False,13901,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/3707096467/3db812502001d6400e094f327ac3e532_normal.png,https://pbs.twimg.com/profile_images/3707096467/3db812502001d6400e094f327ac3e532_normal.png,https://pbs.twimg.com/profile_banners/265492887/1477335870,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/kfliXz13UV', 'expanded_url': 'http://www.altaterradilavoro.com', 'display_url': 'altaterradilavoro.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:16:12 +0000 2023,1633109294198542339,1633109294198542339,Anyone checking out Eggy next week? Should be a nice lil warmup for Benevento/Mike Dillon and my bday the next day... https://t.co/gWNTeI8ZKa,False,"[0, 117]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,1,False,False,en,en,recent,21225658,21225658,I AM LOPEZ,IamL0pez,Milwaukee,"I pretty much just tweet about ska, Spafford, Space Bacon, and the Disco Biscuits",,[],False,201,338,2,Wed Feb 18 18:38:43 +0000 2009,5736,,,False,False,4369,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/793115261209542657/wXpnl4AS_normal.jpg,https://pbs.twimg.com/profile_images/793115261209542657/wXpnl4AS_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,1.6331052320864215e+18,1633105232086421511,Tue Mar 07 14:00:03 +0000 2023,1.6331052320864215e+18,1633105232086421511,"LOTS going on at The Back Room @ Colectivo this week, too! Who are you coming out to see?! https://t.co/a5OoVNZ6I6",False,"[0, 90]",en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,18247659.0,18247659,Pabst Theater Group,PabstTheaterGRP,Milwaukee,Pabst Theater • Riverside Theater • Turner Hall Ballroom • The Back Room at Colectivo • @MkeTheatre,https://t.co/ru272CMikd,"[{'url': 'https://t.co/ru272CMikd', 'expanded_url': 'http://www.pabsttheatergroup.com', 'display_url': 'pabsttheatergroup.com', 'indices': [0, 23]}]",[],False,33129.0,4731.0,491.0,Fri Dec 19 18:27:57 +0000 2008,8524.0,,,True,False,31066.0,,False,False,False,060808,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1630992600424382469/ZunH_kdI_normal.jpg,https://pbs.twimg.com/profile_images/1630992600424382469/ZunH_kdI_normal.jpg,https://pbs.twimg.com/profile_banners/18247659/1672965926,0084B4,FFFFFF,F7CB05,333333,True,False,False,False,False,False,False,none,[],,,,,False,0.0,2.0,False,False,False,en,,,,,,,,,,,,,,,
Tue Mar 07 13:47:35 +0000 2023,1633102092242919426,1633102092242919426,"This is the previous management record of De Zerbi.

Nothing to turn up trees. Great success at Foggia (Serie C) but struggled at Benevento and Palermo (Serie B).

Does very well out of nowhere with Sassuolo and walks the Ukrainian league with Shakhtar. https://t.co/R87DIZwpQr",False,"[0, 253]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633101134494675e+18,1633101134494674947,1426021171.0,1426021171,_WestHamReport,,,,,False,1,3,False,False,en,en,recent,1426021171,1426021171,𝙒𝙀𝙎𝙏 𝙃𝘼𝙈 𝙍𝙀𝙋𝙊𝙍𝙏,_WestHamReport,East London,"Reporting everything West Ham United. News, views and fan opinion.",,[],False,4217,329,39,Mon May 13 17:47:42 +0000 2013,30153,,,True,False,27815,,False,False,True,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1610754470626967553/AlC0ti6w_normal.jpg,https://pbs.twimg.com/profile_images/1610754470626967553/AlC0ti6w_normal.jpg,https://pbs.twimg.com/profile_banners/1426021171/1678196148,89C9FA,000000,000000,000000,False,True,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
