created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,user.entities.url.urls,quoted_status.user.entities.url.urls
Tue Mar 07 07:58:25 +0000 2023,1633014225663606784,1633014225663606784,"🔥Hot Match results on Monday✅
https://t.co/RnhLhmls3e

🏴󠁧󠁢󠁥󠁮󠁧󠁿 #PL
Brentford 3⃣-2⃣ Fulham

🇪🇸#LaLigaSantander 
Osasuna 0⃣-0⃣ Celta Vigo

🇮🇹#SerieA 
Sassuolo 3⃣-2⃣ Cremonese
Torino 1⃣-0⃣ Bologna

🇮🇩 #BRILiga1
Bologna 0⃣-1⃣ Bhayangkara Solo FC https://t.co/Dp2JMCdUiy",False,"[0, 241]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,744793029584662529,744793029584662529,Bola Mobile,Bola002_Mobile,Indonesia,"Welcome to the brand new Goaloo. The old one is about to expire, please bookmark our latest domain in advance: PC: https://t.co/LcnysV0Um6 Mobi: https://t.co/FVG3eDdgYM",https://t.co/SHdY8Rnpq4,"[{'url': 'https://t.co/LcnysV0Um6', 'expanded_url': 'http://bola001.com', 'display_url': 'bola001.com', 'indices': [115, 138]}, {'url': 'https://t.co/FVG3eDdgYM', 'expanded_url': 'http://boal002.com', 'display_url': 'boal002.com', 'indices': [145, 168]}]",False,1729,1859,5,Mon Jun 20 07:24:30 +0000 2016,1461,,,True,False,3794,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1625758869053124610/fkueuLZs_normal.png,https://pbs.twimg.com/profile_images/1625758869053124610/fkueuLZs_normal.png,https://pbs.twimg.com/profile_banners/744793029584662529/1676446853,91D2FA,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/SHdY8Rnpq4', 'expanded_url': 'http://bola002.com', 'display_url': 'bola002.com', 'indices': [0, 23]}]",
Tue Mar 07 07:14:38 +0000 2023,1633003203334733826,1633003203334733826,"Armand Laurienté 🇫🇷 - Sassuolo

Played a brilliant match yesterday vs Cremonese:
⚽️1 goal
🅰️2 assists
🪄4 chances created
🦶50 touches
⚡️4/6 dribbles successful

He also contributed defensively:
✅2 interceptions
✅10 recoveries
✅7/11 ground duels won

Interesting profile⭐️ https://t.co/bH39MjyG4e",False,"[0, 270]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,4,False,False,False,en,en,recent,1610555070927540225,1610555070927540225,The Belgian Scout (Football) - Niels Liebens,TheBelgianScout,Belgium,A page where you can find all sorts of football talents across the globe 🌍 contact: liebensniels@live.com ✉️,https://t.co/44MpZzi1CR,[],False,237,53,7,Wed Jan 04 08:34:03 +0000 2023,139,,,False,False,140,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1610561067234562050/iNF5zhua_normal.jpg,https://pbs.twimg.com/profile_images/1610561067234562050/iNF5zhua_normal.jpg,https://pbs.twimg.com/profile_banners/1610555070927540225/1672826080,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/44MpZzi1CR', 'expanded_url': 'https://www.linkedin.com/in/niels-liebens-84b827151/', 'display_url': 'linkedin.com/in/niels-liebe…', 'indices': [0, 23]}]",
Tue Mar 07 07:10:32 +0000 2023,1633002173947695105,1633002173947695105,33 pts yesterday on sofootfantasy with sassuolo victory home he whisperjoked ⚽️,False,"[0, 79]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,564510825,564510825,Zippy Darkexity,ZippyDarkexity,,The darker fringes of a sound journey,,[],False,159,240,4,Fri Apr 27 09:13:31 +0000 2012,1583,,,False,False,30710,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2169663127/WallaceRooney02_normal.jpg,https://pbs.twimg.com/profile_images/2169663127/WallaceRooney02_normal.jpg,https://pbs.twimg.com/profile_banners/564510825/1442499051,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 06:47:47 +0000 2023,1632996447405633536,1632996447405633536,"@greensonmymind @ped_007 Why not search it instead of scrolling through??

Like when u click on that Sassuolo game then click on that 3 stripe stuff by your left hand near Regular time and type ""First goal"", the option should appear",False,"[25, 232]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632994899065815e+18,1632994899065815042,66001915.0,66001915,greensonmymind,,,,,False,,,0,0,False,False,,en,en,recent,1213345419683459072,1213345419683459072,Astonished,Yettyny,,🇳🇬código. familia y el hermoso juego ⚽,,[],False,510,829,0,Sat Jan 04 06:24:42 +0000 2020,166683,,,True,False,78836,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1583371470847238146/EJtpg2l__normal.jpg,https://pbs.twimg.com/profile_images/1583371470847238146/EJtpg2l__normal.jpg,https://pbs.twimg.com/profile_banners/1213345419683459072/1675927267,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 06:20:13 +0000 2023,1632989512040103938,1632989512040103938,"📊 Sassuolo edge one of the most interesting Serie A games of the season

FT: Sassuolo vs Cremonese 3-2

🟢Armand Lauriente '26
🟢Davide Frattesi '41
🟢Nedim Bajrami '90+2

🔴Cyriel Dessers '62
🔴Cyriel Dessers '83

📷:@SerieA https://t.co/CU5H6EBB1Z",False,"[0, 219]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,11,False,False,False,en,en,recent,3417962248,3417962248,H/F,hfworld_,,Media Company | Sports Journo | Contents & Threads Creator | @RemostarsSC | @OltSport_ Correspondant | Analyst @FUNAABradio895,,[],False,2616,23,9,Wed Aug 12 13:43:30 +0000 2015,5297,,,True,False,11595,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1587123611739066368/Z4tVXc_n_normal.jpg,https://pbs.twimg.com/profile_images/1587123611739066368/Z4tVXc_n_normal.jpg,https://pbs.twimg.com/profile_banners/3417962248/1674161804,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 04:23:56 +0000 2023,1632960245180801026,1632960245180801026,Brentford have West London bragging rights in the @premierleague following their 3-2 victory over Fulham while Sassuolo defeated Cremonese by the same score. Chelsea and Dortmund face off for a @ChampionsLeague quarter final spot alongside either Benfica or Club Brugge. https://t.co/XStId3wNBl,False,"[0, 270]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,77,78,False,False,False,en,en,recent,1327644048216174593,1327644048216174593,The FootBall Kid,MarkSydney256,"Kampala, Uganda","Youngest Football Analyst & Presenter, Soccer Addict, Astronomer, Gunner & Philanthropist @MMF",,[],False,564,89,2,Sat Nov 14 16:06:35 +0000 2020,4666,,,False,False,1510,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1618500965950160896/RTEvvOu8_normal.jpg,https://pbs.twimg.com/profile_images/1618500965950160896/RTEvvOu8_normal.jpg,https://pbs.twimg.com/profile_banners/1327644048216174593/1674716545,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 03:47:48 +0000 2023,1632951152290717696,1632951152290717696,@_sassuolo_ When the story is outdated and director doesn't have any knowledge then it doesn't matter in which language i watch the movie. Atleast Beast was OK but Vaarasudu is pathetic.,False,"[12, 186]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328045007959695e+18,1632804500795969536,1.4515885828717568e+18,1451588582871756807,_sassuolo_,,,,,False,,,0,2,False,False,,en,en,recent,828922725980917762,828922725980917762,Kajalmyqueen,unknownguyitis,,kajal Aggarwal fan.,,[],False,74484,548,33,Tue Feb 07 11:05:53 +0000 2017,40524,,,False,False,27,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1567716263228743680/KMxPjsRS_normal.jpg,https://pbs.twimg.com/profile_images/1567716263228743680/KMxPjsRS_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 03:35:12 +0000 2023,1632947983913299968,1632947983913299968,@Cfc_Arh @cfccally De Zerbi better than Potter .. you want to know .. ho back to his Sassuolo days and you’ll know the kind of coach he is .. that hot him mega money move to Shaktar.. if not for the war he wouldn’t have come to Brighton,False,"[19, 236]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632829077685162e+18,1632829077685161986,2401557432.0,2401557432,Cfc_Arh,,,,,False,,,0,0,False,False,,en,en,recent,2864684839,2864684839,Morphis Kwame Adjei,KwameMorphis,,,,[],False,87,20,0,Sun Oct 19 10:55:16 +0000 2014,324,,,False,False,2543,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/544966178494742528/OQQ9COYH_normal.jpeg,https://pbs.twimg.com/profile_images/544966178494742528/OQQ9COYH_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 03:24:31 +0000 2023,1632945293590433793,1632945293590433793,"Sassuolo 3 - 2 Cremonese

#Cremonese came from behind but #Sassuolo's Nedim Bajrami's stunning strike secured the win.
⚽⚽💪
#SerieA #Italy #futbol #football #goals #trending https://t.co/vMdXYGpBRr",False,"[0, 172]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,1555892450652295169,1555892450652295169,FutbolConnect English,FutbolconnectE,United States,"Futbol/Soccer Network for players, coaches and fans to interconnect and take their passion for soccer to the next level.",https://t.co/s7OHp4IqzS,[],False,31,161,0,Sat Aug 06 12:27:10 +0000 2022,37,,,False,False,609,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1555893990880411650/OXgp7B3W_normal.jpg,https://pbs.twimg.com/profile_images/1555893990880411650/OXgp7B3W_normal.jpg,https://pbs.twimg.com/profile_banners/1555892450652295169/1676917624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/s7OHp4IqzS', 'expanded_url': 'http://www.futbolconnect.com', 'display_url': 'futbolconnect.com', 'indices': [0, 23]}]",
Tue Mar 07 03:20:32 +0000 2023,1632944293869670400,1632944293869670400,"Hasil Serie A

Sassuoo 3-2 Cremonese

#sepakbola #ligaitalia #seriea #sassuolo #cremonese #prediksitimbola #jokervip #jokervip123 #sbobet #agensbobet #afb #bolaonline #agenbolaterpercaya #agenbolaonline #tipsmenang #tipshandicap #tipsparlay #mixparlay  #slotonlinterpercaya https://t.co/9rFBnJtJZh",False,"[0, 273]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,1215983752389619713,1215983752389619713,jokervip.id,jokervip_id,Indonesia,,https://t.co/pJEXPXqxWq,[],False,182,617,0,Sat Jan 11 13:08:28 +0000 2020,40,,,False,False,929,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1551852887533182976/Twi-wxmb_normal.jpg,https://pbs.twimg.com/profile_images/1551852887533182976/Twi-wxmb_normal.jpg,https://pbs.twimg.com/profile_banners/1215983752389619713/1675229673,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/pJEXPXqxWq', 'expanded_url': 'http://jokervip123.com', 'display_url': 'jokervip123.com', 'indices': [0, 23]}]",
Tue Mar 07 03:08:00 +0000 2023,1632941138796486659,1632941138796486659,"Yesterday's game between Sassuolo &amp; cremonese was great to watch, a result that probably has sealed Cremonese fat next season. Once again Maxime Lopez was incredible &amp; central to prpgression while Lauriente continues to grow (guess we will see rumors of departure for both) https://t.co/PBbABif8lI",False,"[0, 281]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,1,4,False,False,False,en,en,recent,1177061452005294080,1177061452005294080,Don Lippi,Rahulvn5,"Chennai, India 🇮🇳","24,Juventino for life & a CSK fan, love to put tactical & statistical visualizations of game 🖤🤍💛💛
https://t.co/Fazw9IigyG

Private: @PrivRahul",,"[{'url': 'https://t.co/Fazw9IigyG', 'expanded_url': 'https://medium.com/@doodlemerahul', 'display_url': 'medium.com/@doodlemerahul', 'indices': [98, 121]}]",False,4293,1407,36,Thu Sep 26 03:25:06 +0000 2019,55935,,,False,False,33336,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1593698459298643969/6FOlNine_normal.jpg,https://pbs.twimg.com/profile_images/1593698459298643969/6FOlNine_normal.jpg,https://pbs.twimg.com/profile_banners/1177061452005294080/1635871689,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 02:19:02 +0000 2023,1632928813142228992,1632928813142228992,"@Bonetti Would love to see him in MLS or with a team like Sassuolo, man deserves better",False,"[9, 87]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328910711632364e+18,1632891071163236354,48052513.0,48052513,Bonetti,,,,,False,,,0,3,False,False,,en,en,recent,952578805549461504,952578805549461504,𝖘𝖙𝖔𝖗𝖎𝖓𝖔,ob1cann0li,Pittsburgh,@SteelArmy Director at Large •  #Houndsy Podcast,,[],False,181,155,0,Sun Jan 14 16:31:00 +0000 2018,28149,,,False,False,5684,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630211995357294593/6Erd3jos_normal.jpg,https://pbs.twimg.com/profile_images/1630211995357294593/6Erd3jos_normal.jpg,https://pbs.twimg.com/profile_banners/952578805549461504/1676775563,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 02:18:35 +0000 2023,1632928701393563648,1632928701393563648,"2-0 night in soccer
Sassuolo ✅
Brentford ✅",False,"[0, 42]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,2,False,False,,en,en,recent,2963449485,2963449485,Kevin Dolan,TheSportsWolf83,"Co. Fermanagh, Ireland 🇮🇪",Professional Sports Bettor and Handicapper at Wagertalk. World Series of Handicapping Champion 2015 🏆. Author of 'The Complete Guide to Sports Betting'.,https://t.co/igDtVMFJWD,[],False,3249,618,38,Tue Jan 06 05:22:30 +0000 2015,35600,,,True,False,7979,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1550820274710679552/Vt1jHEXL_normal.jpg,https://pbs.twimg.com/profile_images/1550820274710679552/Vt1jHEXL_normal.jpg,https://pbs.twimg.com/profile_banners/2963449485/1658579341,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/igDtVMFJWD', 'expanded_url': 'http://wt.buzz/kd', 'display_url': 'wt.buzz/kd', 'indices': [0, 23]}]",
Tue Mar 07 02:18:21 +0000 2023,1632928644199862274,1632928644199862274,"Armand Lauriente, Davide Frattesi and Nedim Bajrami all netted as Sassuolo edged out visitors Cremonese in a five-goal thriller that ended 3-2 in favour of the home side

#SerieA #Sassuolo #Cremonese 

https://t.co/DHLKsiUXiS",False,"[0, 225]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,260217132,260217132,News18 Sports,News18Sports,India,"Bringing you live updates, breaking news, opinions and photos from the wide world of sport.",https://t.co/KJ9zcux9ND,[],False,16146,446,269,Thu Mar 03 12:50:19 +0000 2011,22,,,True,True,149673,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,False,http://pbs.twimg.com/profile_images/1186249367843303425/rYsfbG5P_normal.jpg,https://pbs.twimg.com/profile_images/1186249367843303425/rYsfbG5P_normal.jpg,https://pbs.twimg.com/profile_banners/260217132/1659074849,0084B4,000000,000000,000000,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/KJ9zcux9ND', 'expanded_url': 'http://news18.com/sports/', 'display_url': 'news18.com/sports/', 'indices': [0, 23]}]",
Tue Mar 07 01:42:00 +0000 2023,1632919497303822338,1632919497303822338,FOOTBALL - Italian Serie A - Wins for #Torino #Sassuolo on 6 March 2023 - @_Hadebe_101 @FaneleMbuyazi8 @GonzaInterista @NathisvutheZ @CharlieAurelius @lepidipidi - #Italy #Soccer #Football https://t.co/mDi7jsac26,False,"[0, 188]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,3,2,False,False,False,en,en,recent,368978292,368978292,Andre Bloem,SportswaveAndre,Beijing ,Earthling ~ Currently based in China - Sport and Music and Nature and More - I wish u happiness 😃,,[],False,19176,21095,62,Tue Sep 06 15:13:59 +0000 2011,5414,,,False,False,73401,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1115602745841446913/a2fIqNUL_normal.jpg,https://pbs.twimg.com/profile_images/1115602745841446913/a2fIqNUL_normal.jpg,https://pbs.twimg.com/profile_banners/368978292/1554815472,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 00:20:42 +0000 2023,1632899033856372744,1632899033856372744,"@LeWonte i’m hoping for 
Spurs to get poch or someone and top 4
Sassuolo top half finish",False,"[9, 88]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632897954129363e+18,1632897954129362944,1.3911327351971308e+18,1391132735197130754,LeWonte,,,,,False,,,0,0,False,False,,en,en,recent,1555703007467081728,1555703007467081728,▪️,__EthanOfficial,🔥,Sassuolo supporter (No affiliation to the club known as tottenham),,[],False,188,295,0,Fri Aug 05 23:51:34 +0000 2022,5114,,,False,False,5414,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632811852030672896/FaTHHrCj_normal.jpg,https://pbs.twimg.com/profile_images/1632811852030672896/FaTHHrCj_normal.jpg,https://pbs.twimg.com/profile_banners/1555703007467081728/1678147216,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 00:08:26 +0000 2023,1632895946605600769,1632895946605600769,"🏆 FOOTBALL LIVE STREAM ONLINE

Brentford vs Fulham
Sassuolo vs Cremonese
Osasuna vs Celta Vigo
Torino vs Bologna

If Stream Stops⤵️🔔
Watch Here:@Dailysportshdtv 
    
Follow @Dailysportshdtv to update stream
https://t.co/Sdiz1O37ty",False,"[0, 231]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,1,1,False,False,False,en,en,recent,1496815620792659971,1496815620792659971,FIFA World Cup Live,Dailysportshdtv,,"If Stream Stops 🔔
🔴𝐆𝐨 𝐋𝐢𝐯𝐞📺 https://t.co/5CtObTixXp

Watch All Sports Live Stream Online. How To Watch Sports Live Stream Online.",https://t.co/8hc3YexGOp,"[{'url': 'https://t.co/5CtObTixXp', 'expanded_url': 'http://footballlive.online', 'display_url': 'footballlive.online', 'indices': [28, 51]}]",False,446,34,1,Thu Feb 24 11:53:53 +0000 2022,330,,,False,False,1413,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1496821419396993025/leSbmr4B_normal.jpg,https://pbs.twimg.com/profile_images/1496821419396993025/leSbmr4B_normal.jpg,https://pbs.twimg.com/profile_banners/1496815620792659971/1645705149,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/8hc3YexGOp', 'expanded_url': 'https://footballlive.online', 'display_url': 'footballlive.online', 'indices': [0, 23]}]",
Tue Mar 07 00:00:13 +0000 2023,1632893881581797376,1632893881581797376,"approach, which saw Dessers score two goals to level the scores at two all. Despite this impressive comeback, Cremonese were denied a point by a late winner from Sassuolo’s January signing, Nedim Bajrami. The midfielder scored with a powerful right-foot finish, after receiving",False,"[0, 277]","<a href=""https://closefeed.com"" rel=""nofollow"">closefeed bot</a>",1.6328938804367729e+18,1632893880436772866,1.4063063685340733e+18,1406306368534073349,closefeed_bot,,,,,False,,,0,0,False,False,,en,en,recent,1406306368534073349,1406306368534073349,Closefeed bot,closefeed_bot,Nigeria,Posting the news every hour. Download the app for Android and IOS. Main account @closefeed,https://t.co/4jViu21Ekx,[],False,75,15,0,Sat Jun 19 17:42:31 +0000 2021,0,,,False,False,61686,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1563127575811178496/sLAJaJpk_normal.jpg,https://pbs.twimg.com/profile_images/1563127575811178496/sLAJaJpk_normal.jpg,https://pbs.twimg.com/profile_banners/1406306368534073349/1661426010,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/4jViu21Ekx', 'expanded_url': 'http://closefeed.app.link/HDDuXMGDWtb', 'display_url': 'closefeed.app.link/HDDuXMGDWtb', 'indices': [0, 23]}]",
