created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,possibly_sensitive,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.user.entities.url.urls
Wed Mar 08 01:10:02 +0000 2023,1633273837180817409,1633273837180817409,Inter Milan’s sponsorship revenue drops by 22.6% YoY #football,False,"[0, 62]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332718727449846e+18,1633271872744984576,7.744829431798292e+17,774482943179829249,Sportsfinda,,,,,False,0,0,False,False,en,en,recent,774482943179829249,774482943179829249,Sportsfinda,Sportsfinda,"Los Angeles, CA",Your Sports & Entertainment NFT Marketplace. We work with Athletes & Sporting organisations enabling them to launch successful Digital Collectibles.,https://t.co/bUMaVroIRk,[],False,289,155,41,Sat Sep 10 05:41:37 +0000 2016,3006,,,True,False,22400,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1485366964008587266/NjCv4VjC_normal.jpg,https://pbs.twimg.com/profile_images/1485366964008587266/NjCv4VjC_normal.jpg,https://pbs.twimg.com/profile_banners/774482943179829249/1642974056,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/bUMaVroIRk', 'expanded_url': 'https://www.sportsfinda.com/', 'display_url': 'sportsfinda.com', 'indices': [0, 23]}]",,,,,,,,,,,,
Wed Mar 08 01:09:21 +0000 2023,1633273666472660993,1633273666472660993,Inter Milan has not received any payments for their shirt sponsorship deal with cryptocurrency brand DigitalBits this season. #seriea #football,False,"[0, 143]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332718727449846e+18,1633271872744984576,7.744829431798292e+17,774482943179829249,Sportsfinda,,,,,False,0,0,False,False,en,en,recent,774482943179829249,774482943179829249,Sportsfinda,Sportsfinda,"Los Angeles, CA",Your Sports & Entertainment NFT Marketplace. We work with Athletes & Sporting organisations enabling them to launch successful Digital Collectibles.,https://t.co/bUMaVroIRk,[],False,289,155,41,Sat Sep 10 05:41:37 +0000 2016,3006,,,True,False,22400,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1485366964008587266/NjCv4VjC_normal.jpg,https://pbs.twimg.com/profile_images/1485366964008587266/NjCv4VjC_normal.jpg,https://pbs.twimg.com/profile_banners/774482943179829249/1642974056,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/bUMaVroIRk', 'expanded_url': 'https://www.sportsfinda.com/', 'display_url': 'sportsfinda.com', 'indices': [0, 23]}]",,,,,,,,,,,,
Wed Mar 08 01:08:12 +0000 2023,1633273376755122176,1633273376755122176,"@Ulldep0p @ChampionsLeague @10Ronaldinho I am also an inter milan here. I am talking about before 2010, when we won the championship. The 2009 game (inter milan - man u), but even before that game, we went on with men who were scared of these types of games. But Milan got used to it. Hence they were winning the cups.",False,"[41, 318]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633221120290693e+18,1633221120290693123,8.109468863120056e+17,810946886312005632,Ulldep0p,,,,,False,0,0,False,False,en,en,recent,1861484280,1861484280,Emmanuel Kofi Agyapong,agiapong,"Bronx, NY","A computer science graduate of Spring 2022 @LehmanCollege, with honors (cum laude) and a GPA of 3.62. And incoming software engineer @AmericanExpress 08/23!",https://t.co/9cpDCyLVWm,[],False,18,193,0,Fri Sep 13 19:34:32 +0000 2013,1614,,,True,False,839,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1445078138615209988/PobP73kb_normal.jpg,https://pbs.twimg.com/profile_images/1445078138615209988/PobP73kb_normal.jpg,https://pbs.twimg.com/profile_banners/1861484280/1633386467,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/9cpDCyLVWm', 'expanded_url': 'http://emmanuelcodes.netlify.app', 'display_url': 'emmanuelcodes.netlify.app', 'indices': [0, 23]}]",002e24c6736f069d,https://api.twitter.com/1.1/geo/id/002e24c6736f069d.json,city,Bronx,"Bronx, NY",US,United States,[],Polygon,"[[[-73.933612, 40.785365], [-73.765271, 40.785365], [-73.765271, 40.91533], [-73.933612, 40.91533]]]",1.6332733767551222e+18,
Wed Mar 08 01:07:42 +0000 2023,1633273250363895812,1633273250363895812,"@Garnachoto 1. REAL Madrid

2: EL MILAN 

3 :BARCELONA 

4 .. Manchester UNITED 

5- Bayer Munich 

6; liverpool

7_Arcenal 

8 Inter 
9 Juventus  

BANCAN Shastt",False,"[12, 162]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332675479686103e+18,1633267547968610304,1.6184679248045711e+18,1618467924804571136,Garnachoto,,,,,False,0,0,False,False,en,en,recent,1602443924404060163,1602443924404060163,Rodrigo Duarte,Rodrigo36568632,Ciudad Autónoma de Buenos Aire,hola,,[],False,5,412,1,Mon Dec 12 23:23:11 +0000 2022,424,,,False,False,57,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1607459686093127681/xvdbI8ZO_normal.jpg,https://pbs.twimg.com/profile_images/1607459686093127681/xvdbI8ZO_normal.jpg,https://pbs.twimg.com/profile_banners/1602443924404060163/1672083229,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:04:37 +0000 2023,1633272473603981313,1633272473603981313,"@m_sami19 @FinallyACMilan Nah the stadium belongs to some council in Milan I think. That’s why building a stadium is such a big deal, and why having our own stadium WITHOUT INTER is an even bigger deal. We’d leave them financially in the dust officially",False,"[26, 253]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332721398799688e+18,1633272139879968769,4924441524.0,4924441524,m_sami19,,,,,False,0,1,False,False,en,en,recent,1374392995554856961,1374392995554856961,David,Slidetackld,"Medallo, Colombia",@acmilan | Calcio mostly.,,[],False,180,197,0,Tue Mar 23 16:10:07 +0000 2021,19633,,,False,False,8453,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617266931395878913/CNYnpeA6_normal.jpg,https://pbs.twimg.com/profile_images/1617266931395878913/CNYnpeA6_normal.jpg,https://pbs.twimg.com/profile_banners/1374392995554856961/1660479548,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:03:17 +0000 2023,1633272139879968769,1633272139879968769,@FinallyACMilan @Slidetackld Wait milan and inter dont make income from concerts? WHAT A JOKE,False,"[29, 93]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332603243327406e+18,1633260324332740608,1.3205370005843804e+18,1320537000584380417,FinallyACMilan,,,,,False,0,0,False,False,en,en,recent,4924441524,4924441524,Lafael Reaõ,m_sami19,,"Fuels through sarcasm, coffee and gin. Once was an enthusiastic optimist. Turned into cynicism thanks to Associazione Calcio Milan.",https://t.co/lbkQWUBBdm,[],False,86,288,0,Thu Feb 18 07:46:08 +0000 2016,8462,,,True,False,4545,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1614084554116956160/zG3GI90K_normal.jpg,https://pbs.twimg.com/profile_images/1614084554116956160/zG3GI90K_normal.jpg,https://pbs.twimg.com/profile_banners/4924441524/1653248830,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/lbkQWUBBdm', 'expanded_url': 'https://www.instagram.com/m_sami7/', 'display_url': 'instagram.com/m_sami7/', 'indices': [0, 23]}]",,,,,,,,,,,,
Wed Mar 08 01:00:18 +0000 2023,1633271389531586561,1633271389531586561,"@sushiniesta Real Madrid 
AC Milan 
Bayern 
Man U 
Liverpool 
Juventus 
Inter 
Chelsea 
Arsenal",False,"[13, 95]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632818489340711e+18,1632818489340710912,1.5477872981247058e+18,1547787298124705792,sushiniesta,,,,,False,0,0,False,False,en,en,recent,1561183884104040449,1561183884104040449,🦬🦬BM,13_95_13,"Milán, Lombardía","Hablo de NFL, fútbol y Luchitas, me creo experto en todo pero no se mucho, si te enojas es culpa tuya. • AC Milán 🇮🇹 •",,[],False,4,110,0,Sun Aug 21 02:50:41 +0000 2022,783,,,False,False,220,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631518837349777411/JDzXsZbU_normal.jpg,https://pbs.twimg.com/profile_images/1631518837349777411/JDzXsZbU_normal.jpg,https://pbs.twimg.com/profile_banners/1561183884104040449/1665723413,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:00:07 +0000 2023,1633271342794670080,1633271342794670080,"Transfer Talk: Barcelona, Inter Milan in line for Liverpool's Firmino (ESPN) https://t.co/KGWPLgtKTm",False,"[0, 100]","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">LFC News Tweeter</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,15587112,15587112,LFCNews,LFCNews,,,,[],False,3664,32,33,Thu Jul 24 19:12:45 +0000 2008,37,,,False,False,252469,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/57179285/liverpool_normal.jpg,https://pbs.twimg.com/profile_images/57179285/liverpool_normal.jpg,https://pbs.twimg.com/profile_banners/15587112/1496860176,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:56:26 +0000 2023,1633270417539600385,1633270417539600385,"Latest! Transfer Talk: Barcelona, Inter Milan in line for Liverpool's Firmino https://t.co/f7INVy81Vo",False,"[0, 101]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1614293301695225857,1614293301695225857,Vinny Grader,GraderVinny,UK,"👩‍💻 Football Stats Freak
▶️ Builder of online business
😎 CEO of  https://t.co/vijKkPhL9Q 😎
🏟️ 3.5b fans all around world watch football 🧑🏿‍🤝‍🧑🏻 know what matters",https://t.co/eOnyQbGwdm,"[{'url': 'https://t.co/vijKkPhL9Q', 'expanded_url': 'http://BJBet.com', 'display_url': 'BJBet.com', 'indices': [65, 88]}]",False,34,65,0,Sat Jan 14 16:08:43 +0000 2023,21,,,False,False,1014,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614293942844915713/NL2bJOOY_normal.jpg,https://pbs.twimg.com/profile_images/1614293942844915713/NL2bJOOY_normal.jpg,https://pbs.twimg.com/profile_banners/1614293301695225857/1673714402,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/eOnyQbGwdm', 'expanded_url': 'https://linktr.ee/freebettingtips', 'display_url': 'linktr.ee/freebettingtips', 'indices': [0, 23]}]",,,,,,,,,,,,
Wed Mar 08 00:54:42 +0000 2023,1633269977737224194,1633269977737224194,"Hoping Chelsea gets one of Benefica, AC Milan, Inter or Napoli in the QF.",False,"[0, 73]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,931406955024867328,931406955024867328,Neil,garud_10,,"Chelsea, Cricket, Food, Crypto, Startups",,[],False,71,294,5,Fri Nov 17 06:21:37 +0000 2017,3467,,,False,False,3275,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1586880216399597569/xVPV9cmO_normal.jpg,https://pbs.twimg.com/profile_images/1586880216399597569/xVPV9cmO_normal.jpg,,91D2FA,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:50:14 +0000 2023,1633268856465547264,1633268856465547264,Todd imma need you to buy the UCL draw and give Chelsea inter Milan.,False,"[0, 68]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1335254508461559811,1335254508461559811,OTC - Off the Canvas Boxing,offthecanvasbox,Worldwide,,https://t.co/wdTeDjKde0,[],False,600,1300,2,Sat Dec 05 16:07:46 +0000 2020,3198,,,True,False,4957,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1444367938530779136/UdooGtiF_normal.jpg,https://pbs.twimg.com/profile_images/1444367938530779136/UdooGtiF_normal.jpg,https://pbs.twimg.com/profile_banners/1335254508461559811/1658276443,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/wdTeDjKde0', 'expanded_url': 'https://youtube.com/c/OffTheCanvasBoxing', 'display_url': 'youtube.com/c/OffTheCanvas…', 'indices': [0, 23]}]",,,,,,,,,,,,
