created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.user.entities.url.urls,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
Tue Mar 07 19:40:21 +0000 2023,1633190870546513922,1633190870546513922,"@trevortheyid @EstNorthLDN @Trevorlloyd92 His heart was never at Spurs from the beginning....that is why he left his family back in Torino.
I thought at the beginning the supporters were glad to have Conte.",False,"[42, 206]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331438064752476e+18,1633143806475247618,276051791.0,276051791,trevortheyid,,,,,False,0,0,False,False,,en,en,recent,3010102438,3010102438,piero passet,PieroPasset,EUROPE ,"Art +interior design.
Blocked by Raab Hannan Baker Bridgen and a few others EU haters.
North East Surrey for Europe!!! Will not move on.
GoodLawProject 👍🇪🇺",,,[],False,4032,4850,2,Sun Feb 01 13:17:44 +0000 2015,80231,,,False,False,86436,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1529912303293976600/ycEZYsKN_normal.jpg,https://pbs.twimg.com/profile_images/1529912303293976600/ycEZYsKN_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:30:52 +0000 2023,1633188485354991617,1633188485354991617,A bit mo #yoga in #turin b4 my next online #italianclass 😜 last post on https://t.co/0WPD6Q9kyT #torino #walkingtours #tastings #privateclasses #risotto #bicerin #northernitaly #pastagalore #travelitaly #privatetours #foodietravel https://t.co/JCFXpboTew,False,"[0, 230]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,2419642736,2419642736,Turin Epicurean,turinepi,"Turin, NW Italy","🏰 Turin Event 🍝 tours 🍷🍫tastings 🇮🇹👩🏻‍🍳📿privates https://t.co/4BzOGGOl2c
🐦 by Lucia Hannau 👸🏻 Turin insider 
📧 turinepi@gmail.com",https://t.co/g0AHSg2Sbb,"[{'url': 'https://t.co/g0AHSg2Sbb', 'expanded_url': 'http://linktr.ee/turinepi', 'display_url': 'linktr.ee/turinepi', 'indices': [0, 23]}]","[{'url': 'https://t.co/4BzOGGOl2c', 'expanded_url': 'http://turinepi.com', 'display_url': 'turinepi.com', 'indices': [49, 72]}]",False,3227,2735,736,Sun Mar 30 23:14:12 +0000 2014,44429,,,True,False,153151,,False,False,False,F39200,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/450413901918633984/wlLyliBr_normal.jpeg,https://pbs.twimg.com/profile_images/450413901918633984/wlLyliBr_normal.jpeg,https://pbs.twimg.com/profile_banners/2419642736/1673872525,990000,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:30:04 +0000 2023,1633188282367639552,1633188282367639552,"While we look forward to the upcoming @clean_aviation annual forum… We have met many European 🇪🇺 experts gathering in Torino in January and February during the AMBER and HYDEA projects kickoff events. Here’s what we learnt during the events 
#EUResearch https://t.co/FZa8gEqqTw",False,"[0, 277]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1429764120,1429764120,Avio Aero,AvioAero,"Rivalta di Torino, Italy","Avio Aero is an international player in the design, manufacture and maintenance of aeronautical components and systems.",https://t.co/f9benwFIHV,"[{'url': 'https://t.co/f9benwFIHV', 'expanded_url': 'http://www.avioaero.com', 'display_url': 'avioaero.com', 'indices': [0, 23]}]",[],False,2835,733,83,Wed May 15 07:22:45 +0000 2013,1442,,,True,False,4542,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000225580758/1b434f38e12b0e0929b183e3832592b4_normal.png,https://pbs.twimg.com/profile_images/378800000225580758/1b434f38e12b0e0929b183e3832592b4_normal.png,https://pbs.twimg.com/profile_banners/1429764120/1658734591,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:21:00 +0000 2023,1633186001223921666,1633186001223921666,"@toujoursbizarre I have archives in Milano, Genova, Torino, Roma :) But I will do them within three months on small trips instead of a big one (much cheaper!!)",False,"[17, 159]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633178702153433e+18,1633178702153433088,1.4276757369414e+18,1427675736941400071,toujoursbizarre,,,,,False,0,1,False,False,,en,en,recent,1183738350,1183738350,Christina Chatzitheodorou,KristyChatz,London | Athens,Multilingual with a Greek accent || PhD student @uofglasgow focusing on communist female partisans in WWII 🇬🇷🇮🇹🇫🇷 || immigrant & İstanbullu Rum,,,[],False,327,1669,1,Fri Feb 15 20:49:31 +0000 2013,1753,,,False,False,852,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1626506804413755392/RloFvFwh_normal.jpg,https://pbs.twimg.com/profile_images/1626506804413755392/RloFvFwh_normal.jpg,https://pbs.twimg.com/profile_banners/1183738350/1664641087,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:12:45 +0000 2023,1633183926339477506,1633183926339477506,"@SxySpanishMia Sweet Vermouth: Cocchi Vermouth di Torino, Dry: Dolin Dry (Buy small bottles and always keep them in your fridge)
Mr Black Coffee Liqueur, Campari, Aperol
Angostura and Orange bitters
Fever Tree mixers (tonic/ginger beer/cola/soda). Available in small cans perfect for mixing",False,"[15, 290]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331559605574328e+18,1633155960557432848,1.3527422501288264e+18,1352742250128826371,SxySpanishMia,,,,,False,0,0,False,False,,en,en,recent,1350212016162676736,1350212016162676736,L,blueyesilver,,#teammoderna,,,[],False,112,351,0,Fri Jan 15 22:43:34 +0000 2021,9727,,,False,False,2604,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1350657846631927808/v1tHUwGq_normal.jpg,https://pbs.twimg.com/profile_images/1350657846631927808/v1tHUwGq_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:04:05 +0000 2023,1633181745435807744,1633181745435807744,Rolls Royce Silver Shadow II Red RR Badge Wood Steering Wheel nardi Torino #RollsRoyce #steeringwheel #LuxuryCar https://t.co/OqIiohAhYT https://t.co/0hWTBR6pi7,False,"[0, 136]","<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,569320642,569320642,Wood Steering Wheels,nardiwheels,,"Vintage Wood Steering Wheels, Nardi steering wheels from 1950′s, VDM steering wheels 1955- 1968, EFFPI & F.I.V. Shelby Steering Wheels 1965-1968 & Derrington",http://t.co/CJTieeVfrW,"[{'url': 'http://t.co/CJTieeVfrW', 'expanded_url': 'http://www.wood-steering-wheels.com', 'display_url': 'wood-steering-wheels.com', 'indices': [0, 22]}]",[],False,2019,3834,20,Wed May 02 18:32:10 +0000 2012,864,,,False,False,19059,,False,False,False,3B1F01,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/2283869560/9b3cl3wwux5vden75t8x_normal.jpeg,https://pbs.twimg.com/profile_images/2283869560/9b3cl3wwux5vden75t8x_normal.jpeg,https://pbs.twimg.com/profile_banners/569320642/1511232282,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:56:05 +0000 2023,1633179730101821442,1633179730101821442,"@deanregan88 You could say the exact same about Botman, who has been one the better CBs in the league this season. Schuurs has really progressed at Torino tbf.",False,"[13, 159]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633178354693165e+18,1633178354693165056,1.6023732454281708e+18,1602373245428170752,deanregan88,,,,,False,0,0,False,False,,en,en,recent,1493980187305955331,1493980187305955331,Dale Savage,Dale_Savage_,"Cork, Ireland",LFC 🔴 watch alot of Ligue 1 & Bundesliga. Autistic so don't always understand peoples tone so a heads up 🙏,,,[],False,36,87,1,Wed Feb 16 16:07:03 +0000 2022,1295,,,False,False,391,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625284803208654851/UsFvkBWq_normal.jpg,https://pbs.twimg.com/profile_images/1625284803208654851/UsFvkBWq_normal.jpg,https://pbs.twimg.com/profile_banners/1493980187305955331/1677710169,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:45:13 +0000 2023,1633176996619636737,1633176996619636737,"For Sale: 1971 Ford Torino in Bristol, Connecticut

Listing ID: CC-1699739
 
https://t.co/T590VHYtDj https://t.co/aEtK2znGkg",False,"[0, 124]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1304093755302129672,1304093755302129672,Derrick Wojcik Damers,DamersWojcik,CA,"A magna cum laude graduate of the University of Colorado (CU), Derrick William Wojcik-Damers holds a bachelor of science in management.",https://t.co/rBKT5n83cS,"[{'url': 'https://t.co/rBKT5n83cS', 'expanded_url': 'http://www.derrickwilliamwojcik-damers.com/', 'display_url': 'derrickwilliamwojcik-damers.com', 'indices': [0, 23]}]",[],False,51,0,0,Thu Sep 10 16:26:07 +0000 2020,0,,,False,False,4264,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1430360023096430598/afRo-nnJ_normal.jpg,https://pbs.twimg.com/profile_images/1430360023096430598/afRo-nnJ_normal.jpg,https://pbs.twimg.com/profile_banners/1304093755302129672/1643670340,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:40:46 +0000 2023,1633175874534088706,1633175874534088706,Aliens or Developers? #devops #meetup #torino https://t.co/Ut7IxwpZcr,False,"[0, 45]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331633680212582e+18,1633163368021258264,1.0813241904337183e+18,1081324190433718272,newesissrl,,,,,False,1,2,False,False,False,en,en,recent,1081324190433718272,1081324190433718272,newesis,newesissrl,"Turin, Piedmont","Be Professional, Have Fun! 
DevOps and Cloud Engineering Services",https://t.co/xVWZwkijmr,"[{'url': 'https://t.co/xVWZwkijmr', 'expanded_url': 'http://www.newesis.com', 'display_url': 'newesis.com', 'indices': [0, 23]}]",[],False,151,418,1,Fri Jan 04 22:59:11 +0000 2019,1898,,,False,False,954,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1191458034108837893/ibVBVGd9_normal.png,https://pbs.twimg.com/profile_images/1191458034108837893/ibVBVGd9_normal.png,https://pbs.twimg.com/profile_banners/1081324190433718272/1572900884,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:39:41 +0000 2023,1633175605104594948,1633175605104594948,"@mowgli1977z Personally I talk more about Rico's fuckscudder against Torino, Shearer's overhead v the Arabs,Jamie Smith's Copenhagener, Zero's pitch long run v Hibs, Eoin Jess and his howitzer at Ibrox, Andy Dow at Hampden and  Darren Mackie/Alan Combe.",False,"[13, 253]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328442181871002e+18,1632844218187100166,73661265.0,73661265,mowgli1977z,,,,,False,0,2,False,False,,en,en,recent,1192027142210625541,1192027142210625541,Fitbawbag,GilesGraeme,Meldrum Rock City,"The Wee Men's Old Man,
Aberdeen FC ,
Non-League Aficionado,
Author,
Magazine/Fanzine Raconteur,
Sometimes do stuff for A View From The Terrace,
All Views Mine",https://t.co/GNgKsvutEx,"[{'url': 'https://t.co/GNgKsvutEx', 'expanded_url': 'http://www.fitbawbag.com', 'display_url': 'fitbawbag.com', 'indices': [0, 23]}]",[],False,3197,2688,5,Wed Nov 06 10:34:11 +0000 2019,21589,,,False,False,29627,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1606068942329593856/_d72Nzy3_normal.jpg,https://pbs.twimg.com/profile_images/1606068942329593856/_d72Nzy3_normal.jpg,https://pbs.twimg.com/profile_banners/1192027142210625541/1644107280,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:34:50 +0000 2023,1633174385023660042,1633174385023660042,"Infinity Field, Torino Series #7, 1986 #stamos #theodorosstamos https://t.co/qWEH2VcBdf https://t.co/hKeiX5MwKz",False,"[0, 87]","<a href=""https://botfrens.com"" rel=""nofollow"">BotFrens.com</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1256081363087720449,1256081363087720449,Theodoros Stamos,ArtistStamos,"(World) New York, NY","Fan account of Theodoros Stamos, a Greek-American abstract expressionist painter. #artbot by @andreitr",https://t.co/Rui6YwOgoK,"[{'url': 'https://t.co/Rui6YwOgoK', 'expanded_url': 'https://en.wikipedia.org/wiki/Theodoros_Stamos', 'display_url': 'en.wikipedia.org/wiki/Theodoros…', 'indices': [0, 23]}]",[],False,2042,289,64,Fri May 01 04:41:52 +0000 2020,5,,,False,False,3964,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1256435933299130368/yEtJXxU2_normal.jpg,https://pbs.twimg.com/profile_images/1256435933299130368/yEtJXxU2_normal.jpg,https://pbs.twimg.com/profile_banners/1256081363087720449/1588392961,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:21:00 +0000 2023,1633170900685078528,1633170900685078528,"#Torino earned a vital victory over an in-form #Bologna in #SerieA last night, masterminded by Ivan Juric 🐂

Read our tactical analysis of Juric's Bielsa-like tactics in Turin 👇
https://t.co/0jPh5WnZH1",False,"[0, 201]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,3,False,False,False,en,en,recent,986983974793859072,986983974793859072,Total Football Analysis,TotalAnalysis,United Kingdom,"Content for the 'thinking football fan' who wants more than just a match report // daily content // digital magazine // consultants to clubs, players and agents",https://t.co/AvdDEx83zj,"[{'url': 'https://t.co/AvdDEx83zj', 'expanded_url': 'https://totalfootballanalysis.com/subscribe', 'display_url': 'totalfootballanalysis.com/subscribe', 'indices': [0, 23]}]",[],False,39748,551,579,Thu Apr 19 15:04:51 +0000 2018,2129,,,False,False,27376,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1554336197874524163/c0h1yN2y_normal.jpg,https://pbs.twimg.com/profile_images/1554336197874524163/c0h1yN2y_normal.jpg,https://pbs.twimg.com/profile_banners/986983974793859072/1659417604,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:10:37 +0000 2023,1633168290443939846,1633168290443939846,"@RdScouting Nah, since the defensive mids don't mark zirkzee he has to push forward, which is not uncommon when a team holds a high line. If one Torino player made a mistake here it was Rodriguez.",False,"[12, 196]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633166468849234e+18,1633166468849233922,1.4019006312463974e+18,1401900631246397444,RdScouting,,,,,False,0,1,False,False,,en,en,recent,1269762459746873351,1269762459746873351,aleks,rapidalexx,,Rapid Wien,,,[],False,649,933,0,Sun Jun 07 22:45:49 +0000 2020,126379,,,True,False,36121,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625967799876157455/Oa2x8nPu_normal.jpg,https://pbs.twimg.com/profile_images/1625967799876157455/Oa2x8nPu_normal.jpg,https://pbs.twimg.com/profile_banners/1269762459746873351/1673802584,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:03:48 +0000 2023,1633166574503833600,1633166574503833600,Torino’s pork ribs can slap. https://t.co/l37BkOLgQ5,False,"[0, 28]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,4,False,False,False,en,en,recent,4912691729,4912691729,GENO ERIC,genoeric1,"Kampala, Uganda",Digital Manager and Sports Content curator @nbstv & @NBSportUg | Membership Coordinator @TopBloggersUG | Writer @thetowerpost | KCCA and Arsenal fan of 2004,https://t.co/suGXdwPQuq,"[{'url': 'https://t.co/suGXdwPQuq', 'expanded_url': 'https://nbs.ug/team/geno-eric/', 'display_url': 'nbs.ug/team/geno-eric/', 'indices': [0, 23]}]",[],False,79718,5417,31,Mon Feb 15 09:35:43 +0000 2016,41613,,,True,True,177627,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/943866925012193282/DSenG75t_normal.jpg,https://pbs.twimg.com/profile_images/943866925012193282/DSenG75t_normal.jpg,https://pbs.twimg.com/profile_banners/4912691729/1653968315,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],1.6330542973771284e+18,1633054297377128449,Tue Mar 07 10:37:39 +0000 2023,1.6330542973771284e+18,1633054297377128449,"The trick is to eat first before you become the ""Meal"".💃😁 https://t.co/VciUjzwkrt",False,"[0, 57]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2474618136.0,2474618136,Lucky Mbabazi,LuckyMbabazi,Kampala,"Media personality.

Wellness advocate.",https://t.co/dAjCnYSSSV,[],False,637822.0,219.0,63.0,Fri May 02 22:42:38 +0000 2014,2618.0,,,False,True,6740.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1348553886920011777/Ris_8nOv_normal.jpg,https://pbs.twimg.com/profile_images/1348553886920011777/Ris_8nOv_normal.jpg,https://pbs.twimg.com/profile_banners/2474618136/1647409870,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,,,33.0,601.0,False,False,False,en,,,,,,,,,,,,"[{'url': 'https://t.co/dAjCnYSSSV', 'expanded_url': 'https://www.youtube.com/channel/UCrRbk_vu7wvGeIO-wQTLJtg', 'display_url': 'youtube.com/channel/UCrRbk…', 'indices': [0, 23]}]",,,,,,,,,,
Tue Mar 07 18:01:51 +0000 2023,1633166082461822976,1633166082461822976,"For Sale: 1971 Ford Torino in Bristol, Connecticut

Listing ID: CC-1699739
 
https://t.co/1Ki4nm8HhU https://t.co/ep9Y5zdMYs",False,"[0, 100]","<a href=""https://www.later.com"" rel=""nofollow"">LaterMedia</a>",,,,,,,,,,False,1,8,False,False,False,en,en,recent,23973261,23973261,ClassicCars.com,ClassicCars_com,"Phoenix, Arizona",We are the world's largest marketplace for classic and collector cars.,http://t.co/b6dDSdmMNI,"[{'url': 'http://t.co/b6dDSdmMNI', 'expanded_url': 'http://ClassicCars.com', 'display_url': 'ClassicCars.com', 'indices': [0, 22]}]",[],False,47797,8748,355,Thu Mar 12 16:02:47 +0000 2009,3406,,,True,False,30056,,False,False,False,85171B,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/731164774839410688/LniEkJSP_normal.jpg,https://pbs.twimg.com/profile_images/731164774839410688/LniEkJSP_normal.jpg,https://pbs.twimg.com/profile_banners/23973261/1564072756,85171B,FFFFFF,D8CFBA,663B12,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:59:30 +0000 2023,1633165489273729034,1633165489273729034,"Perr Schuurs last-ditch tackle against Bologna last night was insane. Been excellent since signing for Torino last summer, replacing Bremer. Dominant in duels, reads play well and has a nice passing foot. Wouldn’t be surprised to see him move this summer

 https://t.co/U4itJKrsSX",False,"[0, 280]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,8,47,False,False,False,en,en,recent,2750443957,2750443957,Maxi,MaaxiAngelo,Stockholm,"🇸🇪🇮🇹. Sports journalist. Avid Red and Rossonero. Italian football connoisseur. Founder and owner of @FootElements. Writer for @BTLvid, @SempreMilanCom",,,[],False,23802,767,234,Wed Aug 20 21:23:47 +0000 2014,30688,,,False,False,52637,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1262101902080253960/nqnBhWTv_normal.jpg,https://pbs.twimg.com/profile_images/1262101902080253960/nqnBhWTv_normal.jpg,https://pbs.twimg.com/profile_banners/2750443957/1503350990,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
