created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive
Mon Mar 06 14:29:26 +0000 2023,1632750236631220226,1632750236631220226,"@totoscrib @aqil_mohammed_ Medina was injured in his last game for Lens and maybe thats why he did not make the cut. Happy for Perez for the call up and he was/is a captaincy material based on his sub 20 days. Good that Amione plays regularly for Sampdoria but again, like Elche are sure to be relegated.",False,"[27, 304]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.632688357846446e+18,1632688357846446080,1.327253033475076e+18,1327253033475076097,totoscrib,,,,,False,0,1,False,False,,en,en,recent,1478755722716270592,1478755722716270592,Gurunarayanan,Guru18885,,Football fanatic,,,[],False,1,19,0,Wed Jan 05 15:50:31 +0000 2022,1,,,False,False,6,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1478755801351135234/pUZcBlzh_normal.jpg,https://pbs.twimg.com/profile_images/1478755801351135234/pUZcBlzh_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 14:18:43 +0000 2023,1632747540738129923,1632747540738129923,Bro got a Sampdoria hoodie on,False,"[0, 29]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327457770291732e+18,1632745777029173250,1.2256224095853486e+18,1225622409585348608,partenopeppe,,,,,False,0,4,False,False,,en,en,recent,1225622409585348608,1225622409585348608,peppe😦,partenopeppe,,The axe forgets but the tree doesn't,,,[],False,2799,1011,11,Fri Feb 07 03:29:01 +0000 2020,108948,,,False,False,132002,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633188850301272069/zr2F2PKn_normal.jpg,https://pbs.twimg.com/profile_images/1633188850301272069/zr2F2PKn_normal.jpg,https://pbs.twimg.com/profile_banners/1225622409585348608/1675148750,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 13:42:46 +0000 2023,1632738493842485248,1632738493842485248,"@FutSheriff Decent so far for me, I think looking at their fixtures should get 1 win vrs Sampdoria?",False,"[12, 99]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632449732189487e+18,1632449732189487104,1.4711417463693025e+18,1471141746369302535,FutSheriff,,,,,False,0,0,False,False,,en,en,recent,1613818988558966784,1613818988558966784,MrFifacampaigner,fifacampaigner,,,,,[],False,1,16,0,Fri Jan 13 08:43:34 +0000 2023,37,,,False,False,35,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 13:24:18 +0000 2023,1632733847912693768,1632733847912693768,"@JamesHorncastle Hi James, wondered if you might be able to help. Heading to Genoa in a couple of weeks time and will be there for the Sampdoria Vs Verona game. Any advice on what area of the Luigi Ferraris we should be sitting in?",False,"[0, 231]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,61290495.0,61290495,JamesHorncastle,,,,,False,0,0,False,False,,en,en,recent,466754112,466754112,Tom Bagley,Tbaggers1,"Manchester, England",,,,[],False,105,715,0,Tue Jan 17 19:12:04 +0000 2012,789,,,False,False,1222,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3589232557/60755add80290224dbfec2f94fb39131_normal.jpeg,https://pbs.twimg.com/profile_images/3589232557/60755add80290224dbfec2f94fb39131_normal.jpeg,https://pbs.twimg.com/profile_banners/466754112/1357092139,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 13:20:20 +0000 2023,1632732848292610049,1632732848292610049,"@lauriolaaa Roma struggles tremendously against teams that mirror them and again it’s been our best so I don’t agree this would’ve been a game to change it. 

Sampdoria could be though.",False,"[12, 185]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327319570490573e+18,1632731957049057282,374251265.0,374251265,lauriolaaa,,,,,False,0,1,False,False,,en,en,recent,1457130107722625027,1457130107722625027,Alberto 🏳️🏴,Berto_AJC,,"Husband, Father and Die Hard Juventino 🏳️🏴 Founder of @alljuvecast",https://t.co/0yiJpK4c6K,"[{'url': 'https://t.co/0yiJpK4c6K', 'expanded_url': 'https://m.youtube.com/channel/UCPlnMPqIYv4Zf9ZEn4eMp6Q', 'display_url': 'm.youtube.com/channel/UCPlnM…', 'indices': [0, 23]}]",[],False,985,467,7,Sat Nov 06 23:37:54 +0000 2021,10447,,,False,False,9874,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1538871857830473729/rSohp2NA_normal.jpg,https://pbs.twimg.com/profile_images/1538871857830473729/rSohp2NA_normal.jpg,https://pbs.twimg.com/profile_banners/1457130107722625027/1636243060,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:31:14 +0000 2023,1632720490753138690,1632720490753138690,The feeling is that Alex #Sandro is a doubt for the first leg of the Europa league on Thursday and would more likely be available for Sundays match against #Sampdoria (@cmdotcom ),False,"[0, 179]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,5,False,False,,en,en,recent,1022325243598102528,1022325243598102528,🎥 All JuveCast🎙 🏳️🏴,AllJuveCast,Canada,All Juve All the time!🎙 🎥 Podcast on Podbean/ITunes/Spotify/YouTube ||  Apparel 👕 @Striped_Hearts,https://t.co/ZRHu2bAFHW,"[{'url': 'https://t.co/ZRHu2bAFHW', 'expanded_url': 'https://www.youtube.com/channel/UCPlnMPqIYv4Zf9ZEn4eMp6Q', 'display_url': 'youtube.com/channel/UCPlnM…', 'indices': [0, 23]}]",[],False,6809,800,61,Thu Jul 26 03:38:26 +0000 2018,48391,,,True,False,42839,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1615014476855799808/vqkwvVfp_normal.jpg,https://pbs.twimg.com/profile_images/1615014476855799808/vqkwvVfp_normal.jpg,https://pbs.twimg.com/profile_banners/1022325243598102528/1630940593,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:27:55 +0000 2023,1632719657890185219,1632719657890185219,"𝘿𝙄𝘿 𝙔𝙊𝙐 𝙆𝙉𝙊𝙒❓🧐

There are only 3 active players left from the Juventus squad that won the 2011/12 Serie A campaign!

•Leonardo Bonucci (35, Juventus)
•Fabio Quagliarella (40, Sampdoria)
•Luca Marrone (32, Monza) https://t.co/TsRCdd1LJ3",False,"[0, 211]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,60,False,False,False,en,en,recent,1395440804768985088,1395440804768985088,Seb🏁,JuveSebastiano,Romans 12:19,🎭,,,[],False,733,223,5,Thu May 20 18:06:37 +0000 2021,30836,,,False,False,26832,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632923292959948801/B3WjYDDs_normal.jpg,https://pbs.twimg.com/profile_images/1632923292959948801/B3WjYDDs_normal.jpg,https://pbs.twimg.com/profile_banners/1395440804768985088/1677637998,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:26:13 +0000 2023,1632719227927797761,1632719227927797761,"It would be easier to have #AlexSandro back for the Sunday night game at 8:45 PM against #Sampdoria.

[@cmdotcom via JmedicalParkNews on Telegram]",False,"[0, 146]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327192125347922e+18,1632719212534792192,565672836.0,565672836,Chehaly,,,,,False,0,2,False,False,,en,en,recent,565672836,565672836,Mohamed El Chehaly,Chehaly,"Montreal, Canada","Egypt, Juventus, Canada.

Also known as El Tactico. Contributor to @GJustJuve videos on YouTube. 
Logo and background credit to @hmdpshk",,,[],False,2999,645,66,Sat Apr 28 17:08:02 +0000 2012,50222,,,False,False,31520,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1469794053432692741/OC7pxwu5_normal.jpg,https://pbs.twimg.com/profile_images/1469794053432692741/OC7pxwu5_normal.jpg,https://pbs.twimg.com/profile_banners/565672836/1638539792,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:20:08 +0000 2023,1632717698755878913,1632717698755878913,"Dusan #Vlahovic has not scored in four consecutive Serie A matches for Juventus, not a great moment for the Serbian striker. With the suspension of Kean and injury to Milik, he will have another chance next weekend against Sampdoria (@sportmediaset ) https://t.co/pc5Gn54r20",False,"[0, 250]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,48,False,False,False,en,en,recent,1022325243598102528,1022325243598102528,🎥 All JuveCast🎙 🏳️🏴,AllJuveCast,Canada,All Juve All the time!🎙 🎥 Podcast on Podbean/ITunes/Spotify/YouTube ||  Apparel 👕 @Striped_Hearts,https://t.co/ZRHu2bAFHW,"[{'url': 'https://t.co/ZRHu2bAFHW', 'expanded_url': 'https://www.youtube.com/channel/UCPlnMPqIYv4Zf9ZEn4eMp6Q', 'display_url': 'youtube.com/channel/UCPlnM…', 'indices': [0, 23]}]",[],False,6809,800,61,Thu Jul 26 03:38:26 +0000 2018,48391,,,True,False,42839,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1615014476855799808/vqkwvVfp_normal.jpg,https://pbs.twimg.com/profile_images/1615014476855799808/vqkwvVfp_normal.jpg,https://pbs.twimg.com/profile_banners/1022325243598102528/1630940593,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:17:41 +0000 2023,1632717082101006336,1632717082101006336,@DeadlineDayLive Ian Rush to Juventus; Des Walker to Sampdoria,False,"[17, 62]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632652846041645e+18,1632652846041645058,1030711922.0,1030711922,DeadlineDayLive,,,,,False,0,0,False,False,,en,en,recent,3010644125,3010644125,Dward@wellesley.edu,Dward89645810,"Madison, CT",,,,[],False,8,46,0,Sun Feb 01 18:21:07 +0000 2015,497,,,True,False,397,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1592937506978267136/VH9MCia6_normal.jpg,https://pbs.twimg.com/profile_images/1592937506978267136/VH9MCia6_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:05:43 +0000 2023,1632714072369053696,1632714072369053696,@sampdoria_en Why @telasco7 Doesn’t play at this team?,False,"[14, 54]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6324110672623288e+18,1632411067262328832,3339704123.0,3339704123,sampdoria_en,,,,,False,0,0,False,False,,en,en,recent,178424699,178424699,JOES,JOES_CD,Bogotá Colombia,,,,[],False,51,311,0,Sat Aug 14 18:41:57 +0000 2010,4957,,,False,False,2468,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/600472728404111361/K4O9l9bZ_normal.jpg,https://pbs.twimg.com/profile_images/600472728404111361/K4O9l9bZ_normal.jpg,https://pbs.twimg.com/profile_banners/178424699/1431226823,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 11:54:34 +0000 2023,1632711266543316993,1632711266543316993,"New Overtime AMM position bought
Juventus - Sampdoria
Amount: 26.464020729546867
Paid: 18.739 sUSD
Position: Juventus
Potential profit: 8 sUSD (41%)",False,"[0, 148]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 11:18:31 +0000 2023,1632702191503851524,1632702191503851524,🗞️🚨| The Allianz Stadium is heading towards a double sell-out against Freiburg &amp; Sampdoria. @tuttosport,False,"[0, 107]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,13,False,False,,en,en,recent,1384595561370865677,1384595561370865677,Juventus Area,juventus_area,,"📲 All @Juventusfcen related news, stats and much more, are found here.",,,[],False,3214,131,45,Tue Apr 20 19:51:31 +0000 2021,632,,,False,False,12634,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1384598830793072641/E4VaMoxz_normal.jpg,https://pbs.twimg.com/profile_images/1384598830793072641/E4VaMoxz_normal.jpg,https://pbs.twimg.com/profile_banners/1384595561370865677/1618949609,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
