created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Wed Mar 08 12:32:26 +0000 2023,1633445569006845952,1633445569006845952,The PM hates Brighton hove albion #PMQs,False,"[0, 39]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,,en,en,recent,114237801,114237801,wayne valentine,wav01,Tyldesley,You can ignore it,,[],False,62,38,0,Sun Feb 14 17:15:42 +0000 2010,2563,,,True,False,6685,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/972860590199857153/SXx9QfrV_normal.jpg,https://pbs.twimg.com/profile_images/972860590199857153/SXx9QfrV_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:30:55 +0000 2023,1633445186977030149,1633445186977030149,Brighton issue important fan update ahead of Crystal Palace clash https://t.co/BMBRaKZF2p,False,"[0, 89]","<a href=""https://www.google.com"" rel=""nofollow"">Sgt Wilkos 1919</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1141436762197245952,1141436762197245952,Sgt Wilkos 1919,sgtwilkos1919,,Sgt Wilkos 1919 💙💛 All things #LUFC. Unique Leeds Utd clothing #MOT #ALAW #LeedsUnited,https://t.co/FpuhO3arqw,[],False,1040,1547,3,Wed Jun 19 20:05:05 +0000 2019,1600,,,False,False,44111,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1141440828595986435/oEv3RTfn_normal.jpg,https://pbs.twimg.com/profile_images/1141440828595986435/oEv3RTfn_normal.jpg,https://pbs.twimg.com/profile_banners/1141436762197245952/1560975676,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/FpuhO3arqw', 'expanded_url': 'https://sgtwilkos1919.bigcartel.com/', 'display_url': 'sgtwilkos1919.bigcartel.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:25:36 +0000 2023,1633443851107958784,1633443851107958784,Little old Brighton &amp; Hove Albion - currently the 10th best team in the WORLD. Utterly insane #bhafc https://t.co/mhVrdLqvBj,False,"[0, 104]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,2,False,False,False,en,en,recent,230002705,230002705,Kevo B,kevo__b,London,"Idler, muso, occasional blogger with an interest in the off-kilter. No lists.",https://t.co/NYfmmaSefA,[],False,417,516,8,Fri Dec 24 00:04:01 +0000 2010,81153,,,False,False,14555,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/846142491061604353/UZ3nPfat_normal.jpg,https://pbs.twimg.com/profile_images/846142491061604353/UZ3nPfat_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/NYfmmaSefA', 'expanded_url': 'https://underthepylons.wordpress.com', 'display_url': 'underthepylons.wordpress.com', 'indices': [0, 23]}]",1.6330396477554483e+18,1633039647755448321,Tue Mar 07 09:39:27 +0000 2023,1.6330396477554483e+18,1633039647755448321,"“Top Ten in The Global Soccer Power Index, I never thought I’d ever sing that” #BHAFC https://t.co/v6eGUCoos6",False,"[0, 85]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,133646751.0,133646751,Kieran Maguire,KieranMaguire,"Haddonfield, Illinois","“The Mark E. Smith of the Football Industry’ Martyn Ziegler, The Times. Likes: Joy Division, The Cure, The Fall, Marmite, Viz. Dislikes: Wasps. RT ⛔️❤️",https://t.co/2qxWxuipsB,"[{'url': 'https://t.co/2qxWxuipsB', 'expanded_url': 'https://en.wikipedia.org/wiki/Kieran_Maguire?wprov=sfti1', 'display_url': 'en.wikipedia.org/wiki/Kieran_Ma…', 'indices': [0, 23]}]",[],False,93195.0,2089.0,587.0,Fri Apr 16 08:47:35 +0000 2010,49351.0,,,True,False,51201.0,,False,False,False,020812,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1624676070283743233/M4OGzWcP_normal.jpg,https://pbs.twimg.com/profile_images/1624676070283743233/M4OGzWcP_normal.jpg,https://pbs.twimg.com/profile_banners/133646751/1676622794,9266CC,FFFFFF,020812,2280A9,True,True,False,False,False,False,False,none,[],,,,,False,28.0,241.0,False,False,False,en
Wed Mar 08 12:15:07 +0000 2023,1633441213188562946,1633441213188562946,"Shearer says £31m Arsenal target is 'incredible', gave London side a 'torrid time' on weekend #BHA #BHAFC | HITC https://t.co/XfZLxA2hAr",False,"[0, 136]","<a href=""https://www.football-addict.com/en/news/premier-league/brighton-and-hove-albion-fc"" rel=""nofollow"">Seagulls Addict</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,864027921274548224,864027921274548224,Seagulls Addict,SeagullsAddict,"Brighton, England",All the latest Brighton & Hove Albion news from https://t.co/jaQTKsbZhJ #BHA #BHAFC,https://t.co/9uQPtgEnSW,"[{'url': 'https://t.co/jaQTKsbZhJ', 'expanded_url': 'http://football-addict.com', 'display_url': 'football-addict.com', 'indices': [48, 71]}]",False,268,457,0,Mon May 15 08:01:24 +0000 2017,0,,,False,False,14461,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/864028610126073857/2LKXdcQ1_normal.jpg,https://pbs.twimg.com/profile_images/864028610126073857/2LKXdcQ1_normal.jpg,https://pbs.twimg.com/profile_banners/864027921274548224/1494835534,005DAA,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/9uQPtgEnSW', 'expanded_url': 'http://www.football-addict.com/en/news/championship/brighton-and-hove-albion-fc', 'display_url': 'football-addict.com/en/news/champi…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 11:58:37 +0000 2023,1633437060743692288,1633437060743692288,"Football TV Guide For Wednesday:

19:30 Chelsea Women v Brighton &amp; Hove Albion Women @SkySports Main Event

19:45 Hibernian v Rangers @hibsTV

20:00 Tottenham Hotspur v AC Milan @btsport 1

20:00 Bayern Munich v PSG @btsport 2
#ExFE #FootballOnTV https://t.co/UdOfQH4wsh",False,"[0, 250]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,3,False,False,False,en,en,recent,967444769294159872,967444769294159872,The Extreme Football Enthusiast,ExtremeFootbal4,"Drogheda, Ireland",Football is life.,,[],False,15421,290,17,Sat Feb 24 17:03:02 +0000 2018,102121,,,False,False,20099,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1009366880212127744/iHjPdbgn_normal.jpg,https://pbs.twimg.com/profile_images/1009366880212127744/iHjPdbgn_normal.jpg,https://pbs.twimg.com/profile_banners/967444769294159872/1616338721,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 11:53:58 +0000 2023,1633435891434770432,1633435891434770432,The former England under-21 international could be set to leave his boyhood club for free in the summer #BHAFC #AFC #WHUFC https://t.co/EHV7g4RN78,False,"[0, 146]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,954707658854096896,954707658854096896,Matt Pole,mjrpole,West Sussex,"Digital sports journalist for @Sussex_World covering Brighton & Hove Albion, Crawley Town, and Horsham FC. Premier League accredited journalist. Views my own.",https://t.co/xgkdND4Okw,[],False,434,244,1,Sat Jan 20 13:30:18 +0000 2018,271,,,False,False,1716,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1066015506891776000/7Uo6wU_-_normal.jpg,https://pbs.twimg.com/profile_images/1066015506891776000/7Uo6wU_-_normal.jpg,https://pbs.twimg.com/profile_banners/954707658854096896/1554719266,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/xgkdND4Okw', 'expanded_url': 'https://muckrack.com/matt-pole', 'display_url': 'muckrack.com/matt-pole', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 11:53:49 +0000 2023,1633435853618814977,1633435853618814977,The former England under-21 international could be set to leave his boyhood club for free in the summer #BHAFC #AFC #WHUFC https://t.co/0SXn5ZF27u,False,"[0, 146]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,14981820,14981820,Worthing Herald,Worthing_Herald,"Worthing, West Sussex, UK","News, views, sport and entertainment from the Worthing area. Call 01903 230051 | Email: letters@worthingherald.co.uk | https://t.co/dccEVMejlI",https://t.co/BQhpdW3sVm,"[{'url': 'https://t.co/dccEVMejlI', 'expanded_url': 'http://facebook.com/Worthing.news', 'display_url': 'facebook.com/Worthing.news', 'indices': [119, 142]}]",False,13925,819,213,Mon Jun 02 16:28:24 +0000 2008,682,,,False,True,56074,,False,False,False,25408F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/930439080831315968/kJ6Yedzb_normal.jpg,https://pbs.twimg.com/profile_images/930439080831315968/kJ6Yedzb_normal.jpg,https://pbs.twimg.com/profile_banners/14981820/1644508952,25408F,681227,C4F6FD,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/BQhpdW3sVm', 'expanded_url': 'https://www.worthingherald.co.uk/', 'display_url': 'worthingherald.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 11:53:43 +0000 2023,1633435827287085058,1633435827287085058,The former England under-21 international could be set to leave his boyhood club for free in the summer #BHAFC #AFC #WHUFC https://t.co/9hsJ0CPoAe,False,"[0, 146]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,24897204,24897204,Sussex Express,sussex_express,Lewes,"The Sussex Express Newspaper, covering Lewes and Wealden Districts.",https://t.co/pcJjVPkBW6,[],False,9920,120,166,Tue Mar 17 15:23:23 +0000 2009,163,,,True,True,37924,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/930437401259991041/5YjjKmuc_normal.jpg,https://pbs.twimg.com/profile_images/930437401259991041/5YjjKmuc_normal.jpg,https://pbs.twimg.com/profile_banners/24897204/1604591632,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/pcJjVPkBW6', 'expanded_url': 'https://www.sussexexpress.co.uk/', 'display_url': 'sussexexpress.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 11:53:37 +0000 2023,1633435800951046144,1633435800951046144,The former England under-21 international could be set to leave his boyhood club for free in the summer #BHAFC #AFC #WHUFC https://t.co/d7CIoZnIwH,False,"[0, 146]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,423537260,423537260,Sport Sussex,SportSussex,Sussex,"Sussex Newspapers sport: Crawley Obs, E'bourne Herald, Hastings Obs, West Sussex County Times, W'thing Herald, Chi Obs, the Middy, Sussex Express, Brighton Indy",https://t.co/vC9GB9i2Ly,[],False,2518,649,16,Mon Nov 28 16:44:34 +0000 2011,503,,,False,False,27893,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2237489907/sportsussexlogo_normal.jpg,https://pbs.twimg.com/profile_images/2237489907/sportsussexlogo_normal.jpg,https://pbs.twimg.com/profile_banners/423537260/1446049436,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/vC9GB9i2Ly', 'expanded_url': 'http://facebook.com/SportSussex', 'display_url': 'facebook.com/SportSussex', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 11:53:35 +0000 2023,1633435791337594880,1633435791337594880,The former England under-21 international could be set to leave his boyhood club for free in the summer #BHAFC #AFC #WHUFC https://t.co/nMoDTDSuIr,False,"[0, 146]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,19837289,19837289,Shoreham Herald,Shoreham_Herald,"Shoreham-by-Sea, West Sussex",News from across Shoreham and the Adur district. Call 01903 230051 | Email: letters@shorehamherald.co.uk | https://t.co/7gds51XKCz,https://t.co/1MpZAVIWE3,"[{'url': 'https://t.co/7gds51XKCz', 'expanded_url': 'http://facebook.com/ShorehamHerald', 'display_url': 'facebook.com/ShorehamHerald', 'indices': [107, 130]}]",False,6179,399,135,Sat Jan 31 23:23:21 +0000 2009,64,,,True,True,38121,,False,False,False,25408F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/930437121780932609/cI8yvMf2_normal.jpg,https://pbs.twimg.com/profile_images/930437121780932609/cI8yvMf2_normal.jpg,https://pbs.twimg.com/profile_banners/19837289/1644509340,25408F,0F0C6E,D4F7FC,333333,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/1MpZAVIWE3', 'expanded_url': 'https://www.shorehamherald.co.uk/', 'display_url': 'shorehamherald.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 11:53:28 +0000 2023,1633435764015915009,1633435764015915009,The former England under-21 international could be set to leave his boyhood club for free in the summer #BHAFC #AFC #WHUFC https://t.co/wlnz91LP3F,False,"[0, 146]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,20585741,20585741,L'hampton Gazette,LhamptonGazette,"Littlehampton, West Sussex",News from across Littlehampton and the Arun district. Call 01903 230051 or email: letters@littlehamptongazette.co.uk |  https://t.co/tlzcpP4TEh…,https://t.co/SguMOk28vZ,"[{'url': 'https://t.co/tlzcpP4TEh', 'expanded_url': 'http://facebook.com/LittlehamptonG', 'display_url': 'facebook.com/LittlehamptonG', 'indices': [120, 143]}]",False,5214,345,88,Wed Feb 11 12:11:49 +0000 2009,83,,,False,True,37165,,False,False,False,25408F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/930434130722123776/TaD1d0PM_normal.jpg,https://pbs.twimg.com/profile_images/930434130722123776/TaD1d0PM_normal.jpg,https://pbs.twimg.com/profile_banners/20585741/1644509252,25408F,3714DB,CCECFF,333333,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/SguMOk28vZ', 'expanded_url': 'https://www.littlehamptongazette.co.uk/', 'display_url': 'littlehamptongazette.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 11:53:20 +0000 2023,1633435730792833024,1633435730792833024,The former England under-21 international could be set to leave his boyhood club for free in the summer #BHAFC #AFC #WHUFC https://t.co/7PYptazY5g,False,"[0, 146]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,551120553,551120553,Lancing Herald,LancingHerald,"Lancing, West Sussex",The latest news from Lancing and Sompting. Call 01903 230051 | Email: letters@https://t.co/PfALjdc4lP Read more at: https://t.co/PfALjdc4lP,https://t.co/G7wTj6WEH8,"[{'url': 'https://t.co/PfALjdc4lP', 'expanded_url': 'http://worthingherald.co.uk', 'display_url': 'worthingherald.co.uk', 'indices': [116, 139]}]",False,2942,264,35,Wed Apr 11 14:31:28 +0000 2012,22,,,False,False,11175,,False,False,False,25408F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/930433637987872768/1IjCnbQZ_normal.jpg,https://pbs.twimg.com/profile_images/930433637987872768/1IjCnbQZ_normal.jpg,https://pbs.twimg.com/profile_banners/551120553/1644509385,2A42A3,C0DEED,DDEEF6,333333,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/G7wTj6WEH8', 'expanded_url': 'https://www.worthingherald.co.uk/', 'display_url': 'worthingherald.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 11:53:12 +0000 2023,1633435695732727811,1633435695732727811,The former England under-21 international could be set to leave his boyhood club for free in the summer #BHAFC #AFC #WHUFC https://t.co/W3ULa30kgy,False,"[0, 146]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,13941562,13941562,Eastbourne Herald,Eastbournenews,"Eastbourne, East Sussex, UK.","News, views, sport and entertainment information for Eastbourne and surrounding areas. Powered by the real people behind the news.",https://t.co/NzwjbwP1HZ,[],False,15051,637,229,Mon Feb 25 14:28:48 +0000 2008,831,,,True,True,54466,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/798084655459291136/4tVJKvNF_normal.jpg,https://pbs.twimg.com/profile_images/798084655459291136/4tVJKvNF_normal.jpg,https://pbs.twimg.com/profile_banners/13941562/1644507869,F20505,FFFFFF,C7DAFF,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/NzwjbwP1HZ', 'expanded_url': 'https://www.eastbourneherald.co.uk/', 'display_url': 'eastbourneherald.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 11:53:06 +0000 2023,1633435669480480768,1633435669480480768,The former England under-21 international could be set to leave his boyhood club for free in the summer #BHAFC #AFC #WHUFC https://t.co/TQBjqHmvkD,False,"[0, 146]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,1,0,False,False,False,en,en,recent,301448464,301448464,Brighton and Hove Independent – The Brighton Indy,BrightonIndy,Brighton and Hove,"Serving Brighton and Hove, and Portslade",https://t.co/w7iIw61imN,[],False,15209,848,243,Thu May 19 13:54:48 +0000 2011,569,,,False,False,29149,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1524885377558929408/mJDRtlhV_normal.jpg,https://pbs.twimg.com/profile_images/1524885377558929408/mJDRtlhV_normal.jpg,https://pbs.twimg.com/profile_banners/301448464/1644506587,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/w7iIw61imN', 'expanded_url': 'http://www.brightonandhoveindependent.co.uk/', 'display_url': 'brightonandhoveindependent.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 11:40:07 +0000 2023,1633432405766750210,1633432405766750210,"𝐁𝐫𝐢𝐠𝐡𝐭𝐨𝐧 𝐓𝐢𝐜𝐤𝐞𝐭𝐬 𝐒𝐨𝐥𝐝 𝐎𝐮𝐭!

Following the overwhelming demand for #EmiratesFACup quarter final tickets, we can now confirm that we have completely sold out of our 4,621 allocation for the Brighton &amp; Hove Albion game.

Read more: https://t.co/rkpXCxbRg3",False,"[0, 256]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,63,571,False,False,False,en,en,recent,190592564,190592564,Grimsby Town F.C.,officialgtfc,Blundell Park,The 𝐡𝐨𝐦𝐞 of Grimsby Town Football Club,https://t.co/Rq6dIvgf88,[],False,68229,171,511,Tue Sep 14 10:28:43 +0000 2010,3232,,,True,True,61360,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1592489696415858688/egm8gXtT_normal.jpg,https://pbs.twimg.com/profile_images/1592489696415858688/egm8gXtT_normal.jpg,https://pbs.twimg.com/profile_banners/190592564/1677710301,000000,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/Rq6dIvgf88', 'expanded_url': 'http://www.gtfc.co.uk', 'display_url': 'gtfc.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 10:36:36 +0000 2023,1633416418971602946,1633416418971602946,"If Moises Caicedo and/or Alexis Mac Allister exit this summer, the return to fitness of this man is key #bhafc https://t.co/KcLH2qIkdE",False,"[0, 134]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,475064497,475064497,Derren Howard,DerrenHoward01,Brighton,Brighton Sports Editor - National World,https://t.co/2J2wNLIssg,[],False,973,214,16,Thu Jan 26 17:04:20 +0000 2012,3308,,,True,False,7313,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1323298254558289922/HWhya5pA_normal.jpg,https://pbs.twimg.com/profile_images/1323298254558289922/HWhya5pA_normal.jpg,https://pbs.twimg.com/profile_banners/475064497/1395222681,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/2J2wNLIssg', 'expanded_url': 'http://www.brightonandhoveindependent.co.uk', 'display_url': 'brightonandhoveindependent.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 09:32:46 +0000 2023,1633400354023825410,1633400354023825410,"New Overtime Arbitrum AMM position bought
Leeds United - Brighton &amp; Hove Albion
Amount: 24.37434738239166
Paid: 11.623 sUSD
Position: Brighton &amp; Hove Albion
Potential profit: 13 sUSD (110%)",False,"[0, 197]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,1,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,107096,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
