created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
Wed Mar 08 15:29:55 +0000 2023,1633490236108861443,1633490236108861443,@_enzoo5 @BlackYellow @mariuswolf27 Brentford is above you 🤣🤣🤣,False,"[36, 62]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6334856120733368e+18,1633485612073336833,1.5634784540118548e+18,1563478454011854848,_enzoo5,,,,,False,0,0,False,False,,en,en,recent,1624946885738864644,1624946885738864644,BeeDazzle,CrunchyJifFiend,"Charlottesville, VA","Wake up, Bronx Bombers, sleep, repeat",,,[],False,1,58,0,Mon Feb 13 01:41:47 +0000 2023,6,,,False,False,86,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633456523933302784/CReB8RKy_normal.jpg,https://pbs.twimg.com/profile_images/1633456523933302784/CReB8RKy_normal.jpg,https://pbs.twimg.com/profile_banners/1624946885738864644/1678281502,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:29:46 +0000 2023,1633490195856146432,1633490195856146432,@LetsTalk_FPL Brave or stupid to ignore Brentford /Brighton this week in favour of SGWers with a decent fixture?,False,"[14, 112]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6334829581694198e+18,1633482958169419778,27507215.0,27507215,LetsTalk_FPL,,,,,False,0,0,False,False,,en,en,recent,1445127689829031945,1445127689829031945,BeyondtheBoxFPL,beyondtheboxfpl,,"Following the crowd can only take you so far. Be different, think beyond the box.",,,[],False,18,52,0,Mon Oct 04 20:44:46 +0000 2021,34,,,False,False,311,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1445136690310430721/Rh9ltAew_normal.jpg,https://pbs.twimg.com/profile_images/1445136690310430721/Rh9ltAew_normal.jpg,https://pbs.twimg.com/profile_banners/1445127689829031945/1633382527,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:26:29 +0000 2023,1633489371457355779,1633489371457355779,@JoshuaHirst13 Not a brentford fan talking bout match fixings own goal,False,"[15, 70]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334883895582188e+18,1633488389558218753,1.156062490436014e+18,1156062490436014081,JoshuaHirst13,,,,,False,0,0,False,False,,en,en,recent,1337519477978787845,1337519477978787845,⚽️,Anon_Wh0,InjuriesVerse,🫡@NFFC 🫡,,,[],False,784,536,3,Fri Dec 11 22:07:56 +0000 2020,79310,,,True,False,60925,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633049032820916225/GwGixO03_normal.jpg,https://pbs.twimg.com/profile_images/1633049032820916225/GwGixO03_normal.jpg,https://pbs.twimg.com/profile_banners/1337519477978787845/1675884119,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:25:23 +0000 2023,1633489094209593344,1633489094209593344,"@LetsTalk_FPL Hi, Andy, I dont have wildcard and have just Toney and Mitoma in my team - which players i should target for this GW? Another Brighton mid? Brighton or Brentford def? Do 1 transfer or to take -4 and have 4 DGW players? Thanks",False,"[14, 239]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334829581694198e+18,1633482958169419778,27507215.0,27507215,LetsTalk_FPL,,,,,False,0,0,False,False,,en,en,recent,1213907190836154368,1213907190836154368,Aidas Jasulevičius,Aidas91108740,Vilnius,,,,[],False,16,40,0,Sun Jan 05 19:37:15 +0000 2020,23741,,,False,False,60,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1213919911074025472/6BJgMDaz_normal.jpg,https://pbs.twimg.com/profile_images/1213919911074025472/6BJgMDaz_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:25:04 +0000 2023,1633489014593314816,1633489014593314816,"@FPLVinyl I find it hard to be greedy for this DGW, as there are a lot of good SGW options
*also, there is a certain Brighton fixture that doesn’t help my internal bias 😂
I have Toney + 2 BHA mids (and Sanchez)…
…bringing anymore Brentford in just interrupts my future transfer plans",False,"[10, 283]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334883998845092e+18,1633488399884509184,1.2826647493821071e+18,1282664749382107136,FPLVinyl,,,,,False,0,0,False,False,,en,en,recent,113106839,113106839,Dougie Jones,Deedub95,"Leeds, England","“Citizen of Nowhere” (05/10/2016). “Beastly Little Swine” (12/11/2021). @LUFC fan. “Rage, rage against the dying of the light”.",,,[],False,204,722,0,Wed Feb 10 18:39:10 +0000 2010,4754,,,True,False,9897,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1414287339476631552/0OqjmUQG_normal.jpg,https://pbs.twimg.com/profile_images/1414287339476631552/0OqjmUQG_normal.jpg,https://pbs.twimg.com/profile_banners/113106839/1626027618,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:24:47 +0000 2023,1633488942732308483,1633488942732308483,@ndidiXR_25 The same limited investment that we’ve had all the succes with? Not to mention clubs like Brentford and Brighton where they’ve spent peanuts!,False,"[12, 153]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332104127442084e+18,1633210412744208386,1.420759886955094e+18,1420759886955094024,ndidiXR_25,,,,,False,0,0,False,False,,en,en,recent,1438143930,1438143930,JC14,joecorby14,,Leicester City home and away,,,[],False,54,264,1,Sat May 18 11:41:44 +0000 2013,35,,,False,False,1497,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/727977123168817152/yfKJOm8V_normal.jpg,https://pbs.twimg.com/profile_images/727977123168817152/yfKJOm8V_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:24:16 +0000 2023,1633488813367386114,1633488813367386114,"Where was all this criticism on a United captain when Maguire collected 6 at City, 5 in OT from Liverpool last season, 4 at Brentford, 6 in OT from Spurs. These bloke said nothing when that fridge was arrested in Greece. This English journalist annoys me. Murphy should stfu https://t.co/Fq6bJfCDLI",False,"[0, 274]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,1199274805066915840,1199274805066915840,Le Grand S 🇨🇩,Solite007Eze,,"@ChelseaFC! #Mourinho 🐐 @realmadriden Milan @Eminem 🐐🐐 @JColeNC 🐐 @21savage 🐐

You Will Find More Retweet Than Actual Tweet Here. Humanity over Religion 👏",,,[],False,426,1985,4,Tue Nov 26 10:33:16 +0000 2019,70168,,,True,False,93403,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1550888704704741376/hTkHEfKi_normal.jpg,https://pbs.twimg.com/profile_images/1550888704704741376/hTkHEfKi_normal.jpg,https://pbs.twimg.com/profile_banners/1199274805066915840/1648188881,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],1.6334877381829755e+18,1633487738182975488,Wed Mar 08 15:20:00 +0000 2023,1.6334877381829755e+18,1633487738182975488,"😠 ""You can't have a captain behaving like that!""

😳 ""If United want to win back the Premier League, they won't do it with Fernandes as captain!""

Danny Murphy slams Bruno Fernandes' behaviour and doesn't think he's a suitable #MUFC captain. https://t.co/VMFo5mmXqq",False,"[0, 240]",en,recent,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,,,,15332636.0,15332636,talkSPORT,talkSPORT,United Kingdom,The world’s biggest sports radio station 📻,https://t.co/Ie3kSwlC1F,"[{'url': 'https://t.co/Ie3kSwlC1F', 'expanded_url': 'http://talkSPORT.com', 'display_url': 'talkSPORT.com', 'indices': [0, 23]}]",[],False,2171691.0,1968.0,5873.0,Sun Jul 06 13:22:54 +0000 2008,13912.0,,,True,True,261202.0,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1605158550979940360/MUqOEhHq_normal.jpg,https://pbs.twimg.com/profile_images/1605158550979940360/MUqOEhHq_normal.jpg,https://pbs.twimg.com/profile_banners/15332636/1672739753,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,none,[],,,,,False,13.0,150.0,False,False,False,en,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:22:52 +0000 2023,1633488460076965889,1633488460076965889,@EverydayUnited2 Move timber out we may struggle aerielly against the likes of Brentford so fresneda for me,False,"[17, 107]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334225123809567e+18,1633422512380956673,1.4084230691824804e+18,1408423069182480388,EverydayUnited2,,,,,False,0,0,False,False,,en,en,recent,1612504579232436258,1612504579232436258,Deckwiz 💦,UsmanAb77779914,,"Muslim🌹
Enthusiast 😁
Football Addict🌹✨
Man Utd Fan❤️
Diogo Dalot🤍",,,[],False,9,89,0,Mon Jan 09 17:41:06 +0000 2023,877,,,False,False,170,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612506859440594959/TfFTNu5s_normal.jpg,https://pbs.twimg.com/profile_images/1612506859440594959/TfFTNu5s_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:22:08 +0000 2023,1633488278346186752,1633488278346186752,"@NatureCapone Yeh, Leicester and Brentford are sorta on the same level",False,"[14, 70]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633488016047063e+18,1633488016047063040,369658006.0,369658006,NatureCapone,,,,,False,0,0,False,False,,en,en,recent,257957301,257957301,K!NG♚BURG,MrBurgahBush,Director's Box Emirates Stadiu,"Driven, Sanguine, Overcomer. #Football #Music #Gaming #Arsenal #HoustonRockets",,,[],False,840,636,6,Sat Feb 26 17:07:02 +0000 2011,123511,,,False,False,47461,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1619282019338313728/d_Hk7vkM_normal.jpg,https://pbs.twimg.com/profile_images/1619282019338313728/d_Hk7vkM_normal.jpg,https://pbs.twimg.com/profile_banners/257957301/1676836442,7FDBB6,EEEEEE,EFEFEF,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:21:55 +0000 2023,1633488222645805058,1633488222645805058,"Manchester United Ticket Availability:

Fulham - Singles, pairs and a trio
Brentford - Pairs 
Everton - Pairs 
Aston Villa - Singles, pairs and a Quad

All for reasonable prices. DM for more info. Paypal G&amp;S accepted.

#MUFC #mufcspares #Mufctickets #PremierLeague #ManUtd",False,"[0, 276]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1619813136256712704,1619813136256712704,Tickets-Regular & Hospitality,HospitalityTiks,,Hospitality and regular tickets available for Manchester United games and a few other clubs,,,[],False,133,105,0,Sun Jan 29 21:42:16 +0000 2023,72,,,False,False,203,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1619817070077542404/Nou5kTT1_normal.jpg,https://pbs.twimg.com/profile_images/1619817070077542404/Nou5kTT1_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:21:42 +0000 2023,1633488165779513347,1633488165779513347,"@CJPhillips1982 Ron is only still here for selfish payoff reasons. He is killing the club for his own gains. Check out Fulham, Brentford Bournemouth &amp; Brighton Ron. This is what clubs with real owners can achieve, they all pay their staff and they used to be our rivals….",False,"[16, 275]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633089977218134e+18,1633089977218134017,107192736.0,107192736,CJPhillips1982,,,,,False,0,0,False,False,,en,en,recent,2788371876,2788371876,Nick Dart,NickDart3,,,,,[],False,71,293,0,Wed Sep 03 18:30:10 +0000 2014,2997,,,False,False,1199,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/678283993209577473/IFgaWyWd_normal.jpg,https://pbs.twimg.com/profile_images/678283993209577473/IFgaWyWd_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:21:29 +0000 2023,1633488110905352192,1633488110905352192,@FPLGOAT7 only 69% to score IF brentford score of course,False,"[10, 56]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6334750436353843e+18,1633475043635384320,1.0341172770612675e+18,1034117277061267458,FPLGOAT7,,,,,False,0,0,False,False,,en,en,recent,156039379,156039379,Brain Kluff FPL,BrainKluff,Spain,"Former Football Scout - Betis, Malaga, Lisbon
Semi Retired Brit
Data Driven. Fantasy Football for Fun. Forest Fan
#FPL #NFFC #fplcommunity #fantasypremierleague",https://t.co/NheuphIokC,"[{'url': 'https://t.co/NheuphIokC', 'expanded_url': 'https://youtube.com/@Brain-Kluff', 'display_url': 'youtube.com/@Brain-Kluff', 'indices': [0, 23]}]",[],False,2002,718,39,Tue Jun 15 21:28:14 +0000 2010,3278,,,True,False,5914,,False,False,False,FBFBFB,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1590562361563381761/-yT0t1ZN_normal.jpg,https://pbs.twimg.com/profile_images/1590562361563381761/-yT0t1ZN_normal.jpg,https://pbs.twimg.com/profile_banners/156039379/1668054628,4A913C,FFFFFF,82F37A,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:20:08 +0000 2023,1633487774178213888,1633487774178213888,@Official_BRFC I’m pretty sure that celebration was at Griffin park when we (Stewie) tore Brentford apart!!,False,"[15, 107]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633469854786224e+18,1633469854786224130,223789863.0,223789863,Official_BRFC,,,,,False,0,1,False,False,,en,en,recent,289874863,289874863,James chorley,Chorleymonster,"Bristol, England","Husband, Dad and Gashead",,,[],False,53,456,2,Fri Apr 29 11:06:14 +0000 2011,2345,,,True,False,339,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/933617116040912896/YeI87xAC_normal.jpg,https://pbs.twimg.com/profile_images/933617116040912896/YeI87xAC_normal.jpg,https://pbs.twimg.com/profile_banners/289874863/1433025016,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:53:29 +0000 2023,1633511264931442688,1633511264931442688,@Artetalution Brentford away,False,"[14, 28]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335104219015946e+18,1633510421901594624,1.412061088548524e+18,1412061088548524038,Artetalution,,,,,False,0,0,False,False,,en,en,recent,1411470659805384708,1411470659805384708,ᴄʜᴜʙʙꜱ,Chubbs_papi,,,,,[],False,1644,1576,1,Sat Jul 03 23:43:32 +0000 2021,13505,,,False,False,5404,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624475955128410112/_CG_DBt5_normal.jpg,https://pbs.twimg.com/profile_images/1624475955128410112/_CG_DBt5_normal.jpg,https://pbs.twimg.com/profile_banners/1411470659805384708/1665784132,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:53:09 +0000 2023,1633511181267738629,1633511181267738629,"@SouthamptonPage @SaintRob__ @saintsworldfc Need something. Anything out of these games would be a bonus. We need a win out of either Fulham, Brentford or Brighton so would be nice to get Brentford. Never know how Spurs r gunna play but Kane/Son own us",False,"[44, 252]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334772279867064e+18,1633477227986706435,8.414340750805975e+17,841434075080597509,SouthamptonPage,,,,,False,0,1,False,False,,en,en,recent,1565746798739816448,1565746798739816448,Ben Webb,B_webb2003,,,,,[],False,28,62,1,Fri Sep 02 17:01:59 +0000 2022,46408,,,False,False,2841,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617148128674676739/e7FTaWI0_normal.jpg,https://pbs.twimg.com/profile_images/1617148128674676739/e7FTaWI0_normal.jpg,https://pbs.twimg.com/profile_banners/1565746798739816448/1662139377,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:51:17 +0000 2023,1633510711597965321,1633510711597965321,"🇩🇪 Jurgen Klopp is Manager of the Week for masterminding the 7-0 demolition of Man United 🧠

🇪🇬 Mo Salah is Player of the Week for a 10/10 performance to become Liverpool’s all time PL goalscorer 🔥

Brentford, Brighton, Chelsea, Southampton &amp; Man City players all feature in… https://t.co/k5yU9qJN9o https://t.co/fIXJatkz4f",False,"[0, 303]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1155693250344300550,1155693250344300550,Matchday365,Matchday365,"Birmingham, AL, USA","Here to bring football fans together, providing unique stats, news, and stories along the way. DMs open.

IG: @Matchday365",https://t.co/mkIU3VSovt,"[{'url': 'https://t.co/mkIU3VSovt', 'expanded_url': 'https://matchday365.wordpress.com/', 'display_url': 'matchday365.wordpress.com', 'indices': [0, 23]}]",[],False,16165,6470,69,Mon Jul 29 04:15:17 +0000 2019,28239,,,False,False,15371,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1401283724839473167/kPJQQjck_normal.jpg,https://pbs.twimg.com/profile_images/1401283724839473167/kPJQQjck_normal.jpg,https://pbs.twimg.com/profile_banners/1155693250344300550/1652994770,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:50:47 +0000 2023,1633510585697542157,1633510585697542157,@bfcgpg 😂😂😂😂 right. Even the commentators were saying how quiet Brentford were before the gift of a pen,False,"[8, 103]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632880431417766e+18,1632880431417765888,103067969.0,103067969,bfcgpg,,,,,False,0,0,False,False,,en,en,recent,243593457,243593457,Ivor,Lol_Fandango,Casa Fandango of Fulham,"#FulhamFamily #COYW #ByTheRiver  artist formerly known as Cupid Stunt, Ivors tache and Lol in H7.....
  Dennis Odoi Appreciation Society",,,[],False,760,1566,16,Thu Jan 27 11:39:52 +0000 2011,13035,,,True,False,15961,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/652080845541539840/Stc6lxT1_normal.jpg,https://pbs.twimg.com/profile_images/652080845541539840/Stc6lxT1_normal.jpg,https://pbs.twimg.com/profile_banners/243593457/1404085942,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:50:13 +0000 2023,1633510443321892894,1633510443321892894,@TheKop_com @jac_talbot Go Brentford as David rays leaving,False,"[24, 58]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633502229024891e+18,1633502229024890881,8.901195816998953e+17,890119581699895297,TheKop_com,,,,,False,0,0,False,False,,en,en,recent,1210643742618738688,1210643742618738688,.,zloppn,,,,,[],False,76,1561,0,Fri Dec 27 19:29:04 +0000 2019,6628,,,False,False,2881,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1533140246598238208/2vzrg5X8_normal.jpg,https://pbs.twimg.com/profile_images/1533140246598238208/2vzrg5X8_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
