created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Wed Mar 08 16:06:51 +0000 2023,1633499531525382144,1633499531525382144,Sorry to see another #Leicester business close @leicslive https://t.co/g6SgVV0Mhh,False,"[0, 81]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,364754641,364754641,Becky Jones,JournoBecky,Leicester ,"Leicester Mercury's What's On Writer, amateur musician and mum with a penchant for Monster Munch. And beer. becky.jones@trinitymirror.com",,,[],False,2814,1592,23,Tue Aug 30 08:35:08 +0000 2011,4111,,,False,True,8689,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/519244052328243200/odUixaT4_normal.jpeg,https://pbs.twimg.com/profile_images/519244052328243200/odUixaT4_normal.jpeg,https://pbs.twimg.com/profile_banners/364754641/1610114899,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:06:00 +0000 2023,1633499314843537408,1633499314843537408,"It could be a nervy end to the season. 
https://t.co/0FmJUkK9OQ",False,"[0, 63]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,1547971206,1547971206,LCFC Live,LiveLCFC,Leicester,"Leicester City news, views and transfer rumours brought to you by Leicestershire Live. Sign up for our newsletter below:",https://t.co/HxSKt71auR,"[{'url': 'https://t.co/HxSKt71auR', 'expanded_url': 'https://www.leicestermercury.co.uk/newsletter-preference-centre/', 'display_url': 'leicestermercury.co.uk/newsletter-pre…', 'indices': [0, 23]}]",[],False,22590,271,192,Wed Jun 26 11:40:32 +0000 2013,244,,,False,True,74331,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1560211871818518528/zarz7fa0_normal.jpg,https://pbs.twimg.com/profile_images/1560211871818518528/zarz7fa0_normal.jpg,https://pbs.twimg.com/profile_banners/1547971206/1621113199,1B95E0,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:04:26 +0000 2023,1633498919647731717,1633498919647731717,Thanos has turned in to prime Leicester city Harry maguire playing as a second striker,False,"[0, 86]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,820235802,820235802,Bowland College FC,BowlandFC,"Lancaster, England",Official Twitter/Banter Hub of Bowland FC,https://t.co/Jv3mX54u8D,"[{'url': 'https://t.co/Jv3mX54u8D', 'expanded_url': 'http://www.lancaster.ac.uk/study/teaching-and-learning/collegiate-system/bowland/', 'display_url': 'lancaster.ac.uk/study/teaching…', 'indices': [0, 23]}]",[],False,384,33,3,Wed Sep 12 19:46:55 +0000 2012,291,,,True,False,6166,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/778254543989637120/NNM3BhVn_normal.jpg,https://pbs.twimg.com/profile_images/778254543989637120/NNM3BhVn_normal.jpg,https://pbs.twimg.com/profile_banners/820235802/1643817796,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:04:10 +0000 2023,1633498853721645057,1633498853721645057,"I know you'll think I'm biased what with Gaz being Leicester City 🦊 through and through but I can categorically state I'd rather have Mr Lineker round for tea than I would any of those ghouls down in Parliament. AND if I wanted anyone to fight my corner it would be him, not them",False,"[0, 279]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,3,35,False,False,,en,en,recent,20702486,20702486,Raven 🦁🦊,RuthieR,Leicestershire,I'm a Leo 🦁 I love Scandi 🇸🇪🇳🇴 I love animals 🐯 I love our countryside 🌳🍁 I  love bread 🍞 oh and #EnoughIsEnough,,,[],False,10156,9423,6,Thu Feb 12 18:47:55 +0000 2009,113938,,,True,False,34439,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1617187885765038080/yVDySHHR_normal.jpg,https://pbs.twimg.com/profile_images/1617187885765038080/yVDySHHR_normal.jpg,https://pbs.twimg.com/profile_banners/20702486/1649189443,038543,EEEEEE,F6F6F6,333333,True,True,False,False,False,False,False,none,[],7eb11aafbb332b32,https://api.twitter.com/1.1/geo/id/7eb11aafbb332b32.json,city,Belton,"Belton, England",GB,United Kingdom,[],Polygon,"[[[-1.342012, 52.7789375], [-1.334309, 52.7789375], [-1.334309, 52.7848646], [-1.342012, 52.7848646]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:03:32 +0000 2023,1633498695239970816,1633498695239970816,"2011: Manchester United 8-2 Arsenal

2019: Leicester City 9-0 Southampton

2022: Liverpool 9-0 Bournemouth

2023: Liverpool 7-0 Manchester United

Is Liverpool's thrashing of United the most humiliating Premier League result of this century?

https://t.co/Q9XjnOjG5O https://t.co/KEo6M4sEXg",False,"[0, 266]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,5,False,False,False,en,en,recent,4837300329,4837300329,Zach Lowy,ZachLowy,"Washington, DC","Co-creator of @btlvid. Words for @betcoza, @stlCITYsc, @BeyondThePitch, @BBCSport and @talkSPORT.",https://t.co/O7OVxlm5Yg,"[{'url': 'https://t.co/O7OVxlm5Yg', 'expanded_url': 'http://breakingthelines.com', 'display_url': 'breakingthelines.com', 'indices': [0, 23]}]",[],False,72986,1824,685,Sat Jan 23 04:22:43 +0000 2016,106694,,,True,True,143796,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1505219844563681284/gFfBUOvf_normal.jpg,https://pbs.twimg.com/profile_images/1505219844563681284/gFfBUOvf_normal.jpg,https://pbs.twimg.com/profile_banners/4837300329/1670302257,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:02:07 +0000 2023,1633498337923022854,1633498337923022854,"Chelsea team news: Injury, suspension list vs. Leicester City https://t.co/1al5BQzxqd via @NewsNowUK",False,"[0, 100]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,334720088,334720088,Lynn Hamer,evilbluebird,"South Wales,UK","I was a Blues fan before plastic was invented. In case you're mistaken,I am male and married to @hoolewis,feel free to follow her too. https://t.co/vXvNxxZeK3",,,"[{'url': 'https://t.co/vXvNxxZeK3', 'expanded_url': 'http://Barry.S.Wales', 'display_url': 'Barry.S.Wales', 'indices': [135, 158]}]",False,26579,8960,163,Wed Jul 13 15:23:05 +0000 2011,286859,,,True,False,598483,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1529698739/IMG00128-20110501-1335_normal.jpg,https://pbs.twimg.com/profile_images/1529698739/IMG00128-20110501-1335_normal.jpg,https://pbs.twimg.com/profile_banners/334720088/1353317035,0084B4,FFFFFF,C0DFEC,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:01:07 +0000 2023,1633498085316780035,1633498085316780035,@StigAbell The only thing I disagree with you on this is about his impartiality regarding football - he bleeds Leicester City blue!,False,"[11, 131]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334950498738913e+18,1633495049873891328,509212441.0,509212441,StigAbell,,,,,False,0,0,False,False,,en,en,recent,405720864,405720864,Will Harvey Sapwell 🔶️,WillSapwell,Sheffield,Christian - Junior Doctor (Cardiology) - Lib Dem 🔶️ - Tweeting very much in a personal capacity,,,[],False,865,426,38,Sat Nov 05 18:07:23 +0000 2011,11978,,,False,False,9887,,False,False,False,80D6F2,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/999957045653712896/xFLJt3ry_normal.jpg,https://pbs.twimg.com/profile_images/999957045653712896/xFLJt3ry_normal.jpg,https://pbs.twimg.com/profile_banners/405720864/1664121579,1B95E0,FFFFFF,4E13F1,FFFFFF,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:00:01 +0000 2023,1633497808388116481,1633497808388116481,"🖼️Framed panoramic photos from our @EmiratesFACup fourth round tie against @LCFC are also still available to pre-order for just £35! 

👉 https://t.co/oSVSCliE6e https://t.co/GyvH7Ym3fj",False,"[0, 160]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,5,False,False,False,en,en,recent,124439731,124439731,Walsall FC Official,WFCOfficial,Poundland Bescot Stadium,The official Twitter feed of Walsall FC. ⚽ #Saddlers 🔴🟢,https://t.co/Mz0Lajxc8N,"[{'url': 'https://t.co/Mz0Lajxc8N', 'expanded_url': 'http://www.saddlers.co.uk', 'display_url': 'saddlers.co.uk', 'indices': [0, 23]}]",[],False,95769,538,735,Fri Mar 19 11:57:56 +0000 2010,3727,,,True,True,60861,,False,False,False,ED0E0E,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1572180648856633344/-Z7vfpbh_normal.jpg,https://pbs.twimg.com/profile_images/1572180648856633344/-Z7vfpbh_normal.jpg,https://pbs.twimg.com/profile_banners/124439731/1676650052,ED0E0E,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:59:20 +0000 2023,1633497638136840195,1633497638136840195,"A beautiful Shinji Okazaki strike from Leicester City's title-winning campaign 🇯🇵🚲
https://t.co/cYTNRERIwD",False,"[0, 106]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,24,False,False,False,en,en,recent,1213824930476744705,1213824930476744705,The Premier League Club,TPLCSports,"London, England",Everything Premier League - Football Memes and Clips ⚽👀 IG: @thepremierleagueclub (381K),https://t.co/NxAJIdjjgy,"[{'url': 'https://t.co/NxAJIdjjgy', 'expanded_url': 'https://www.instagram.com/thepremierleagueclub/', 'display_url': 'instagram.com/thepremierleag…', 'indices': [0, 23]}]",[],False,11751,572,49,Sun Jan 05 14:10:00 +0000 2020,6538,,,False,False,2087,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1213825492886937600/CtTwTBqC_normal.jpg,https://pbs.twimg.com/profile_images/1213825492886937600/CtTwTBqC_normal.jpg,https://pbs.twimg.com/profile_banners/1213824930476744705/1678041696,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:53:06 +0000 2023,1633496068263403521,1633496068263403521,"@GaryLineker As an old man of Leicester, who remembers your city debut, and an old Wyvernians too, I'm proud of you. Keep it up.",False,"[13, 128]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334244706637332e+18,1633424470663733248,471287735.0,471287735,GaryLineker,,,,,False,0,0,False,False,,en,en,recent,348315604,348315604,Andrew Bourne,abebourne53,Málaga province ,"Seeking information and wisdom. Would like a return to honesty, decency and fairness in the World, preferably before I leave it.",,,[],False,553,893,4,Thu Aug 04 06:50:26 +0000 2011,16416,,,True,False,17322,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/508500639174107136/BvUvWGue_normal.jpeg,https://pbs.twimg.com/profile_images/508500639174107136/BvUvWGue_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:52:29 +0000 2023,1633495912319164419,1633495912319164419,@ChelseaFC Let’s focus on Leicester City away. Need to start some type of run.,False,"[11, 78]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334947849155256e+18,1633494784915525632,22910295.0,22910295,ChelseaFC,,,,,False,0,1,False,False,,en,en,recent,297604919,297604919,Yassin M.,YMulohwe,"Johannesburg, South Africa",Overworked and Underpaid. Carefree since 2003,,,[],False,536,2603,3,Thu May 12 19:54:39 +0000 2011,60881,,,False,False,32631,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1626998743189934080/QpHBNZfF_normal.jpg,https://pbs.twimg.com/profile_images/1626998743189934080/QpHBNZfF_normal.jpg,https://pbs.twimg.com/profile_banners/297604919/1651746006,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:51:00 +0000 2023,1633495539546468352,1633495539546468352,"Eyes are on the trip to the King Power Stadium. 
https://t.co/uZsPnAEO6p",False,"[0, 72]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,3,False,False,False,en,en,recent,1547971206,1547971206,LCFC Live,LiveLCFC,Leicester,"Leicester City news, views and transfer rumours brought to you by Leicestershire Live. Sign up for our newsletter below:",https://t.co/HxSKt71auR,"[{'url': 'https://t.co/HxSKt71auR', 'expanded_url': 'https://www.leicestermercury.co.uk/newsletter-preference-centre/', 'display_url': 'leicestermercury.co.uk/newsletter-pre…', 'indices': [0, 23]}]",[],False,22590,271,192,Wed Jun 26 11:40:32 +0000 2013,244,,,False,True,74331,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1560211871818518528/zarz7fa0_normal.jpg,https://pbs.twimg.com/profile_images/1560211871818518528/zarz7fa0_normal.jpg,https://pbs.twimg.com/profile_banners/1547971206/1621113199,1B95E0,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:47:44 +0000 2023,1633494720151265281,1633494720151265281,Welcome back to Leicester Martin . City children continue to be engaged in great projects . So very good to see. Congratulations to everyone involved https://t.co/J3Xee5F28Q,False,"[0, 149]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,1,False,False,False,en,en,recent,1715083754,1715083754,nicky collett,deanonmcdog,"Lutterworth, England",Do what you like . Like what you do .,,,[],False,129,209,0,Sat Aug 31 08:31:31 +0000 2013,4157,,,True,False,777,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1111284948789575680/tKecpief_normal.jpg,https://pbs.twimg.com/profile_images/1111284948789575680/tKecpief_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],50f2d0272381533f,https://api.twitter.com/1.1/geo/id/50f2d0272381533f.json,admin,East Midlands,"East Midlands, England",GB,United Kingdom,[],Polygon,"[[[-2.03410488116464, 51.9772264213839], [0.357994000542651, 51.9772264213839], [0.357994000542651, 53.6163564980205], [-2.03410488116464, 53.6163564980205]]]",1.6334695482035732e+18,1633469548203573248,Wed Mar 08 14:07:43 +0000 2023,1.6334695482035732e+18,1633469548203573248,"Fantastic Biggest Ever Football Session @CHCC_Official. Great see so many girls enjoying football, even in the snow! #LetGirlsPlay #GirlsFootballinSchools #IWD @EnglandFootball @BarclaysFooty @YouthSportTrust https://t.co/Zvrhgt5QRl",False,"[0, 208]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.0151039269522555e+18,1015103926952255488,Martin Barradell,MartinBarradell,"Derby, England",Marathon & Ultra Runner | Development Officer - Girls Football Programmes at Youth Sport Trust | All views my own,,[],False,96.0,203.0,0.0,Fri Jul 06 05:23:30 +0000 2018,1006.0,,,False,False,196.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1036203054687768577/phQDoKs5_normal.jpg,https://pbs.twimg.com/profile_images/1036203054687768577/phQDoKs5_normal.jpg,https://pbs.twimg.com/profile_banners/1015103926952255488/1535885036,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,2.0,33.0,False,False,False,en
Wed Mar 08 15:44:42 +0000 2023,1633493955949252609,1633493955949252609,Latest Chelsea injury news as three players miss Leicester City as Reece James update expected - https://t.co/wcpYMjVrxq https://t.co/CRrwBEBUWY #TrendingNow #HotTopics #Trending #News #NewsUpdate #Forumidex #MyForumLink,False,"[0, 220]","<a href=""https://forumidex.click/news_peak"" rel=""nofollow"">NewsPeakTweet</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1599894850375225345,1599894850375225345,News Peak,fix_newspeak,US,Latest News Updates,https://t.co/3RV6kefDZe,"[{'url': 'https://t.co/3RV6kefDZe', 'expanded_url': 'https://myforum.link', 'display_url': 'myforum.link', 'indices': [0, 23]}]",[],False,712,2043,1,Mon Dec 05 22:34:06 +0000 2022,0,,,False,False,51957,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1599898210008547328/Pn13xhVp_normal.jpg,https://pbs.twimg.com/profile_images/1599898210008547328/Pn13xhVp_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:43:36 +0000 2023,1633493676679733249,1633493676679733249,@CFCLefty Goal Leicester City I’ll be there no matter what https://t.co/TMIswMwAB9,False,"[10, 58]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633491971418325e+18,1633491971418324992,1.2651733743530025e+18,1265173374353002496,CFCLefty,,,,,False,0,3,False,False,False,en,en,recent,1549446687055384580,1549446687055384580,reece james the 🐐,BleornR,,,,,[],False,9,55,0,Tue Jul 19 17:31:45 +0000 2022,233,,,False,False,574,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1579091261268627458/qneTaBwQ_normal.jpg,https://pbs.twimg.com/profile_images/1579091261268627458/qneTaBwQ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:38:50 +0000 2023,1633492479126257664,1633492479126257664,@TheBlueDodger @johnnyjl96 Won't he be available for leicester city and Everton match?,False,"[27, 86]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334182787216916e+18,1633418278721691650,1.5373051016977859e+18,1537305101697785857,TheBlueDodger,,,,,False,0,0,False,False,,en,en,recent,1602006894628970496,1602006894628970496,Iyke Okafor,iyke_okafor17,,,,,[],False,4,109,0,Sun Dec 11 18:26:44 +0000 2022,101,,,False,False,34,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1602006990905122819/DN3iNFy__normal.png,https://pbs.twimg.com/profile_images/1602006990905122819/DN3iNFy__normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:37:25 +0000 2023,1633492121863831552,1633492121863831552,Thought International Women's Day would be a good time to share this again https://t.co/HOmb6dqixM #IWD2023 #WomenInFootball,False,"[0, 124]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,48301295,48301295,Amie Wilson ⚽,AKWils92,Leicestershire,Midlands football writer for Reach PLC. Formerly https://t.co/HfyYIutA7z.  Leicester City fan 🦊. Always be kind 💙,https://t.co/f2vQt78GNd,"[{'url': 'https://t.co/f2vQt78GNd', 'expanded_url': 'http://facebook.com/amiewilsonjournalist/', 'display_url': 'facebook.com/amiewilsonjour…', 'indices': [0, 23]}]","[{'url': 'https://t.co/HfyYIutA7z', 'expanded_url': 'http://football.london', 'display_url': 'football.london', 'indices': [49, 72]}]",False,889,720,14,Thu Jun 18 09:37:57 +0000 2009,3127,,,True,False,12663,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,True,http://pbs.twimg.com/profile_images/1535379309514346496/sf4qst-__normal.jpg,https://pbs.twimg.com/profile_images/1535379309514346496/sf4qst-__normal.jpg,https://pbs.twimg.com/profile_banners/48301295/1624207884,00056B,FFFFFF,95E8EC,3C3940,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:36:56 +0000 2023,1633492002170970114,1633492002170970114,Potter needs to not make too much changes against Leicester city I would take 2 changes James for a little rest and badiashile for Cucurella leave the midfield and attack the same give the players some consistency together and work on the tactics that's all,False,"[0, 257]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1533525194320531457,1533525194320531457,All_About_Chelsea,AllChelsea6,,Up The Chels💙,,,[],False,8,101,0,Sun Jun 05 19:04:42 +0000 2022,73,,,False,False,446,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1533526898411716610/4K425BuD_normal.jpg,https://pbs.twimg.com/profile_images/1533526898411716610/4K425BuD_normal.jpg,https://pbs.twimg.com/profile_banners/1533525194320531457/1654456301,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
