created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.possibly_sensitive,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
Wed Mar 08 16:37:01 +0000 2023,1633507122204876819,1633507122204876819,"This week has never been easy on me as a Manchester united fan , Chelsea winning arsenal winning 🥲",False,"[0, 98]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1577518800827830272,1577518800827830272,ABICH ⁵,abichdaviso,"Njoro, Kenya","Undergraduate civil engineer
solid works & AutoCAD expert .
python.
Business man .
Egerton university
Manchester united fan . 
https://t.co/oryvg57rTQ",,"[{'url': 'https://t.co/oryvg57rTQ', 'expanded_url': 'https://wa.me/254796956379', 'display_url': 'wa.me/254796956379', 'indices': [127, 150]}]",False,2240,4374,0,Wed Oct 05 04:40:49 +0000 2022,655,,,False,False,1291,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608723265735868416/YhAnDfKx_normal.jpg,https://pbs.twimg.com/profile_images/1608723265735868416/YhAnDfKx_normal.jpg,https://pbs.twimg.com/profile_banners/1577518800827830272/1668524536,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:36:55 +0000 2023,1633507096359469057,1633507096359469057,@UTDTrey Sometimes I wish you were not a Manchester united fan,False,"[9, 62]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335070222042808e+18,1633507022204280839,8.96550698543874e+17,896550698543874049,UTDTrey,,,,,False,0,3,False,False,en,en,recent,1233801070649970689,1233801070649970689,Night King,sheyikings,Heaven's gate,You are your own problem,,[],False,2130,566,0,Sat Feb 29 17:08:07 +0000 2020,574,,,True,False,6787,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620616939528757251/MNCKXloN_normal.jpg,https://pbs.twimg.com/profile_images/1620616939528757251/MNCKXloN_normal.jpg,https://pbs.twimg.com/profile_banners/1233801070649970689/1668540619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:36:47 +0000 2023,1633507061597184007,1633507061597184007,"Ten Hag PROMISES Redemption! Back the Players! Manchester United Vs Real Betis Preview! 
👇👇👇👇
https://t.co/yHsCzUFd6V 

@TheMUAgenda @AllForUnited @TheClubLiveTw @PitchSideTweets @manutdfanfacts @RUBYRED_MUFC @LetsTalk_ManUtd https://t.co/NFwOSq0g3P",False,"[0, 225]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,4,False,False,en,en,recent,1445298474501685251,1445298474501685251,Red Devils TV,RedDevilsTVMUFC,Old Trafford,Twitter page of Red Devils TV! Subscribe to the channel! Any enquiries? Contact: CorfieldenquiresRD@gmail.com,https://t.co/I2QEkbX1nV,[],False,475,527,1,Tue Oct 05 08:03:17 +0000 2021,23727,,,True,False,4971,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622718807574806531/l3IrymCm_normal.jpg,https://pbs.twimg.com/profile_images/1622718807574806531/l3IrymCm_normal.jpg,https://pbs.twimg.com/profile_banners/1445298474501685251/1678052344,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/I2QEkbX1nV', 'expanded_url': 'https://youtube.com/@RedDevilsTV1', 'display_url': 'youtube.com/@RedDevilsTV1', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:36:35 +0000 2023,1633507013777825793,1633507013777825793,"Strong support from Rashford &amp; Ten Hag for Fernandes #mufc 

https://t.co/PfJfLqIHwS",False,"[0, 88]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633506125273342e+18,1633506125273341952,117845061.0,117845061,jamesalanrobson,,,,,False,0,13,False,False,en,en,recent,117845061,117845061,James Robson,jamesalanrobson,United Kingdom,Global Soccer Correspondent AP | Opinions mine | FB: jamesrobsonwrites | IG: jamesrobsonmen,,[],False,114192,3567,1134,Fri Feb 26 20:19:31 +0000 2010,4,,,True,True,24371,,False,False,True,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1576239765812396042/KWoKYQs7_normal.jpg,https://pbs.twimg.com/profile_images/1576239765812396042/KWoKYQs7_normal.jpg,https://pbs.twimg.com/profile_banners/117845061/1496505873,2B5261,C0DEED,EB650C,050200,True,False,False,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:36:33 +0000 2023,1633507005007818752,1633507005007818752,HIGHLIGHTS | Manchester City U18s 3-0 Oxford United U18s https://t.co/6AX03NFH8W #oufc,False,"[0, 86]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,843745470,843745470,Oxford United Forum,OxfordUtdForum,"Oxford, England",Engage with fellow supporters on the unofficial Oxford United FC twitter page #oufc,,[],False,4446,1736,24,Mon Sep 24 15:06:14 +0000 2012,0,,,False,False,2689,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2645168701/a10bbea19de35b6938f34095d3749a4a_normal.png,https://pbs.twimg.com/profile_images/2645168701/a10bbea19de35b6938f34095d3749a4a_normal.png,https://pbs.twimg.com/profile_banners/843745470/1496748628,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:36:18 +0000 2023,1633506942067826688,1633506942067826688,"One European Cup away from Manchester United. Football ‘ertiage.

We will be there. https://t.co/WWlk0YqCJM",False,"[0, 83]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,1,False,False,en,en,recent,1347236075580903427,1347236075580903427,MC,mackkerz,,The cult of Graham Potter,,[],False,420,315,1,Thu Jan 07 17:38:14 +0000 2021,1762,,,False,False,7649,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629229795467837447/ur2iQq22_normal.jpg,https://pbs.twimg.com/profile_images/1629229795467837447/ur2iQq22_normal.jpg,https://pbs.twimg.com/profile_banners/1347236075580903427/1634295779,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,1.6334741619295928e+18,1633474161929592834,Wed Mar 08 14:26:03 +0000 2023,1.6334741619295928e+18,1633474161929592834,Let us know what you chose and why x,False,"[0, 36]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.2235471264850698e+18,1223547126485069824,Haz,_Hazpilicueta,"Bournemouth, England",Chelsea  •  Social media @WimborneTownFC  •  Follow us on our playoff push!,https://t.co/mXpie4ucgO,[],False,13046.0,1857.0,36.0,Sat Feb 01 10:02:42 +0000 2020,28659.0,,,True,False,33100.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633475654501949442/4EPRjxrq_normal.jpg,https://pbs.twimg.com/profile_images/1633475654501949442/4EPRjxrq_normal.jpg,https://pbs.twimg.com/profile_banners/1223547126485069824/1665953031,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,0.0,9.0,False,False,en,"[{'url': 'https://t.co/mXpie4ucgO', 'expanded_url': 'https://prostatecanceruk.org/get-involved/donate', 'display_url': 'prostatecanceruk.org/get-involved/d…', 'indices': [0, 23]}]",,,,,,,,,,,,,
Wed Mar 08 16:36:14 +0000 2023,1633506926146486273,1633506926146486273,Oleksandr Usyk does hilarious impression of Tyson Fury’s ‘crazy’ face-off antics to Manchester United legend Gary Neville as Ukrainian insists Brit is completely different off camera https://t.co/uvjqtjwlQU #boxing,False,"[0, 214]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,3316153157,3316153157,Oscar Miller,oscaritomiller,"Miami, FL",I live for the team!,,[],False,23,42,2,Tue Jun 09 23:03:06 +0000 2015,0,,,False,False,13648,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/608410210944860160/mUV3PRmv_normal.jpg,https://pbs.twimg.com/profile_images/608410210944860160/mUV3PRmv_normal.jpg,https://pbs.twimg.com/profile_banners/3316153157/1433891357,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:36:12 +0000 2023,1633506914658136064,1633506914658136064,"Find out more about why Manchester United are our Crisis Club of the Week... 👇

https://t.co/ebqJkk5btU",False,"[0, 103]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6335053553543168e+18,1633505355354316800,311349938.0,311349938,90min_Football,,,,,False,0,10,False,False,en,en,recent,311349938,311349938,90min,90min_Football,"London, England",⚽️ Handing football back to the fans.,https://t.co/J32AkNtnQP,[],False,252266,1000,1199,Sun Jun 05 09:11:07 +0000 2011,30703,,,True,True,98476,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1477588399733280772/2DvJfy2D_normal.jpg,https://pbs.twimg.com/profile_images/1477588399733280772/2DvJfy2D_normal.jpg,https://pbs.twimg.com/profile_banners/311349938/1678092619,3B94D9,000000,DDEEF6,121112,True,False,False,False,False,False,False,regular,[],"[{'url': 'https://t.co/J32AkNtnQP', 'expanded_url': 'http://90min.com', 'display_url': '90min.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:36:03 +0000 2023,1633506879853797393,1633506879853797393,"Real Women Watches Football
Great Women Follow And Support Manchester United❤⚽🤗",False,"[0, 79]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,1,False,False,en,en,recent,1425437661544714248,1425437661544714248,TweetByKiserian🦈,TweetByKiserian,"Madrid, Spain",@realmadrid @manunited @cristiano diehard,,[],False,8180,126,4,Wed Aug 11 12:43:30 +0000 2021,161276,,,True,False,110419,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1591318962054258689/spxCwVIs_normal.jpg,https://pbs.twimg.com/profile_images/1591318962054258689/spxCwVIs_normal.jpg,https://pbs.twimg.com/profile_banners/1425437661544714248/1677533991,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:35:25 +0000 2023,1633506719300034584,1633506719300034584,"With no bias

Inter
Real
Arsenal
Bayern
Chelsea
Barcelona
Liverpool 🤢 
Manchester United 💀 
Juventus ☠️ 
Ac Milan 🪦 https://t.co/te2olvYa1o",False,"[0, 115]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,1,False,False,en,en,recent,1516871019016998912,1516871019016998912,SverdSaif🌬️,SverdSaif,⫸Self Proclaimed Sex haver ,XVIII Years old • ♂ • @AURORAmusic ⋈ @InterٓNazionale • Account not affiliated with AURORA,,[],False,464,639,9,Wed Apr 20 20:07:06 +0000 2022,18377,,,True,False,28043,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633472869408686081/14_SkX7l_normal.jpg,https://pbs.twimg.com/profile_images/1633472869408686081/14_SkX7l_normal.jpg,https://pbs.twimg.com/profile_banners/1516871019016998912/1675878356,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,False,1.632818489340711e+18,1632818489340710912,Mon Mar 06 19:00:38 +0000 2023,1.632818489340711e+18,1632818489340710912,Rank these clubs from biggest to smallest https://t.co/jFzAijsL5F,False,"[0, 41]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.5477872981247058e+18,1547787298124705792,Hamood,sushiniesta,,@visselkobe | parody account,,[],False,2906.0,493.0,8.0,Fri Jul 15 03:37:15 +0000 2022,8985.0,,,False,False,3876.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630674952226570242/ITIX3I-S_normal.jpg,https://pbs.twimg.com/profile_images/1630674952226570242/ITIX3I-S_normal.jpg,https://pbs.twimg.com/profile_banners/1547787298124705792/1677609977,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,19.0,494.0,False,False,en,,,,False,,,,,,,,,,
Wed Mar 08 16:35:07 +0000 2023,1633506643659956224,1633506643659956224,@ManUtdMatchday @EuropaLeague Famous Manchester United going down to membership for a euro away? Thought they were the best fans about?,False,"[30, 135]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334501717060076e+18,1633450171706007554,1.26122772399906e+18,1261227723999059968,ManUtdMatchday,,,,,False,0,1,False,False,en,en,recent,1551950830378647553,1551950830378647553,Joe,EllandRxad,,Leeds United Football Club. Home and Away.,,[],False,33,84,0,Tue Jul 26 15:21:36 +0000 2022,374,,,True,False,1624,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1613631185682370562/B_sOyctW_normal.jpg,https://pbs.twimg.com/profile_images/1613631185682370562/B_sOyctW_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:34:48 +0000 2023,1633506562911215619,1633506562911215619,@FabrizioRomano Manchester United are the biggest club in England,False,"[16, 65]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633505481263022e+18,1633505481263022083,330262748.0,330262748,FabrizioRomano,,,,,False,0,0,False,False,en,en,recent,1628792041751601152,1628792041751601152,Valid Haterr,VHaterrr,The Projects ,💰,,[],False,3,16,0,Thu Feb 23 16:21:08 +0000 2023,1526,,,False,False,947,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628794292247359490/1oDX6tIP_normal.jpg,https://pbs.twimg.com/profile_images/1628794292247359490/1oDX6tIP_normal.jpg,https://pbs.twimg.com/profile_banners/1628792041751601152/1677169759,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:34:45 +0000 2023,1633506552765206529,1633506552765206529,🚨🇶🇦 The Qatari's are the biggest bidders for Manchester United. [Athletic] #MUFC,False,"[0, 80]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,7,56,False,False,en,en,recent,1385216851,1385216851,United Update,UnitedsUpdate,"Manchester, England","Stay up to date with the latest News, Rumours, Pictures, Videos, Quotes, Stats & Facts all about #mufc! - Direct message for enquiries 📩",,[],False,243388,793,896,Sat Apr 27 18:42:55 +0000 2013,413,,,True,False,28013,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1386655756250984453/mhzKj23h_normal.jpg,https://pbs.twimg.com/profile_images/1386655756250984453/mhzKj23h_normal.jpg,https://pbs.twimg.com/profile_banners/1385216851/1677456856,DD2E44,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:33:55 +0000 2023,1633506340780793858,1633506340780793858,@nijokestu Liverpool&gt;&gt;&gt; Manchester united,False,"[11, 50]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334923874597356e+18,1633492387459735552,1.0146975266482422e+18,1014697526648242176,nijokestu,,,,,False,0,0,False,False,en,en,recent,1467209380789723144,1467209380789723144,Doubleface,aweska7075,,"Make money,go Condo then make her clothes fall.",,[],False,292,319,0,Sat Dec 04 19:10:08 +0000 2021,3189,,,True,False,1617,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1607374279707922438/rqx2Rzb-_normal.jpg,https://pbs.twimg.com/profile_images/1607374279707922438/rqx2Rzb-_normal.jpg,https://pbs.twimg.com/profile_banners/1467209380789723144/1661863800,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:54:16 +0000 2023,1633511462151897088,1633511462151897088,"Selling 3x Manchester United vs Real Betis tickets for tomorrow …. Please dm me if interested❤️🤍❤️

#ManchesterUnited #MUFC #NEWM #mufcspares #ManchesterUnitedTickets #mufctickets #ticketsforsale",False,"[0, 195]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,785886775919140864,785886775919140864,RJ☄️☄️,RjJohn0707,,RONALDO AND MANCHESTER UNITED FAN #FOOTBALL LOVER #GGMU ❤️❤️,,[],False,35,203,0,Tue Oct 11 16:56:23 +0000 2016,1807,,,False,False,1071,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629915203860037632/bbvQDBFG_normal.jpg,https://pbs.twimg.com/profile_images/1629915203860037632/bbvQDBFG_normal.jpg,https://pbs.twimg.com/profile_banners/785886775919140864/1673389889,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:54:09 +0000 2023,1633511432066146305,1633511432066146305,The fact he has actual talent makes it worse. Do this petulant shit for a mid table club. Not Manchester United smh https://t.co/RM0MRZR9nj,False,"[0, 115]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,324767863,324767863,Samatar,RetroBoominati,Toronto,🇸🇴,,[],False,522,682,11,Mon Jun 27 05:25:50 +0000 2011,35949,,,True,False,57698,,False,False,False,000108,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1628410745846173697/m-Oh-7LK_normal.jpg,https://pbs.twimg.com/profile_images/1628410745846173697/m-Oh-7LK_normal.jpg,https://pbs.twimg.com/profile_banners/324767863/1637802380,981CEB,FFFFFF,010300,E3A209,True,True,False,False,False,False,False,none,[],,False,1.6335092869060444e+18,1633509286906044416,Wed Mar 08 16:45:37 +0000 2023,1.6335092869060444e+18,1633509286906044416,@RetroBoominati @Gareth_patten As a united fan I hate that he does this shit. There’s Marcus smart level type winning for his team and then there’s this petulant nonsense,False,"[31, 170]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335024439872512e+18,1633502443987251201,324767863.0,324767863,RetroBoominati,1.1522822195217613e+18,1152282219521761283,erik,salsaplug,"Toronto, Ontario",23 || @manutd ||,,[],False,860.0,491.0,2.0,Fri Jul 19 18:21:04 +0000 2019,33820.0,,,False,False,15152.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1610018894109868041/e0NcBp4A_normal.jpg,https://pbs.twimg.com/profile_images/1610018894109868041/e0NcBp4A_normal.jpg,https://pbs.twimg.com/profile_banners/1152282219521761283/1672693559,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,0.0,0.0,False,False,en,,,,,,,,,,,,,,
Wed Mar 08 16:54:04 +0000 2023,1633511413170806788,1633511413170806788,"Robin van Persie 🇳🇱 11/12 - 12/13
Club - Arsenal/Manchester United
Position - Striker
Accolades - 1x PL Titles, 2x Golden Boot https://t.co/JEhJbGFTSO",False,"[0, 126]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335114049625539e+18,1633511404962553882,1.5614219609821757e+18,1561421960982175745,Ibrc7_,,,,,False,0,0,False,False,en,en,recent,1561421960982175745,1561421960982175745,IBRC7,Ibrc7_,,Football fan | 25 | Stats & Opinions ⚽️,,[],False,221,202,1,Sun Aug 21 18:36:41 +0000 2022,18,,,False,False,109,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1590313191812354048/eXuOkCYk_normal.jpg,https://pbs.twimg.com/profile_images/1590313191812354048/eXuOkCYk_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:53:57 +0000 2023,1633511381721915402,1633511381721915402,"Cristiano Ronaldo 🇵🇹 06/07 - 08/09
Club - Manchester United
Position - Right/Left Winger
Accolades - 3x PL Titles, 1x Golden Boot https://t.co/hSckSP3DjA",False,"[0, 129]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335113727796593e+18,1633511372779659280,1.5614219609821757e+18,1561421960982175745,Ibrc7_,,,,,False,0,0,False,False,en,en,recent,1561421960982175745,1561421960982175745,IBRC7,Ibrc7_,,Football fan | 25 | Stats & Opinions ⚽️,,[],False,221,202,1,Sun Aug 21 18:36:41 +0000 2022,18,,,False,False,109,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1590313191812354048/eXuOkCYk_normal.jpg,https://pbs.twimg.com/profile_images/1590313191812354048/eXuOkCYk_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
