created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
Wed Mar 08 15:58:01 +0000 2023,1633497305402802179,1633497305402802179,People of Wandsworth - are you sick of the traffic caused by Fulham’s LTNs? Sick of the induced traffic around Wandsworth roundabout and trinity rd? Sing this : https://t.co/8wJb8zcwPs,False,"[0, 184]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1280234477269266434,1280234477269266434,SW Resident,SandsEndResi,"London, England","Resident of SW London who’s had enough of the misery inflicted by local councillors & partisan voting. Local politics should serve the people, not the party!",,[],False,202,123,2,Mon Jul 06 20:17:47 +0000 2020,4526,,,False,False,2191,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1309620633077243907/yj7xvEAV_normal.jpg,https://pbs.twimg.com/profile_images/1309620633077243907/yj7xvEAV_normal.jpg,https://pbs.twimg.com/profile_banners/1280234477269266434/1622581306,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:57:32 +0000 2023,1633497185084928002,1633497185084928002,Such a silly appointment to even begin with. In what world they thought he would be a good fit for them especially after seeing his final days at Fulham and his Bournemouth stint. https://t.co/nJC21U8igA,False,"[0, 179]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,0,1,False,False,en,en,recent,1393923473202827266,1393923473202827266,Dwaraka Vamshi,DwarakaKrishna8,,"Loves to talk about ⚽🏏🎾
Ocassionally dabble with Photoshop
Tweets mostly in English, sometimes in Telugu

Views are personal and retweets aren't endorsements.",https://t.co/ipQPiJNKnQ,[],False,102,271,0,Sun May 16 13:37:17 +0000 2021,1360,,,True,False,1188,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1592412942556745729/-qJK5evm_normal.jpg,https://pbs.twimg.com/profile_images/1592412942556745729/-qJK5evm_normal.jpg,https://pbs.twimg.com/profile_banners/1393923473202827266/1668495807,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/ipQPiJNKnQ', 'expanded_url': 'https://instagram.com/telugusports_adda?utm_medium=copy_link', 'display_url': 'instagram.com/telugusports_a…', 'indices': [0, 23]}]",1.633495746858156e+18,1633495746858156033,,,,,,,,,,,Wed Mar 08 15:51:49 +0000 2023,1.633495746858156e+18,1633495746858156033,ℹ️ Scott Parker is niet langer hoofdcoach van Club Brugge.,False,"[0, 58]",en,recent,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,,,,,14233933.0,14233933,Club Brugge KV,ClubBrugge,Brugge,The official account of Club Brugge. 𝟭𝟴 times Champion of Belgium.🏆 Questions? https://t.co/hw2kuDvIP2,https://t.co/YNiLZEdfHb,"[{'url': 'https://t.co/YNiLZEdfHb', 'expanded_url': 'http://www.clubbrugge.be', 'display_url': 'clubbrugge.be', 'indices': [0, 23]}]","[{'url': 'https://t.co/hw2kuDvIP2', 'expanded_url': 'http://Askclub.be', 'display_url': 'Askclub.be', 'indices': [79, 102]}]",False,222150.0,147.0,1118.0,Thu Mar 27 09:28:47 +0000 2008,2159.0,,,True,True,37711.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1550404469933973506/OXGkkk0j_normal.jpg,https://pbs.twimg.com/profile_images/1550404469933973506/OXGkkk0j_normal.jpg,https://pbs.twimg.com/profile_banners/14233933/1653303800,0477BD,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,False,178.0,837.0,False,False,nl,,,,,,,,,,,,,
Wed Mar 08 15:56:46 +0000 2023,1633496991954075648,1633496991954075648,@CBSSportsGolazo @AndyGlockner him leaving really was the best thing that ever happened to Fulham,False,"[17, 97]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334962788342252e+18,1633496278834225154,1.2762671767904993e+18,1276267176790499328,CBSSportsGolazo,,,,,False,0,0,False,False,en,en,recent,34640478,34640478,Alex Plavin,amplavin,NYC,"Work for @FDSportsbook in VIP. Former sports radio host, now relegated to giving Twitter takes. 🍊",,[],False,667,1134,15,Thu Apr 23 15:27:17 +0000 2009,10187,,,True,False,14692,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/933001018882785280/8nii-SXB_normal.jpg,https://pbs.twimg.com/profile_images/933001018882785280/8nii-SXB_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:56:38 +0000 2023,1633496959959941122,1633496959959941122,@YawDonkorAntwi2 Fulham to Bournemouth messing it all up ah. Buh I hope he picks up,False,"[17, 83]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334930329379471e+18,1633493032937947139,1.53823597229448e+18,1538235972294479872,YawDonkorAntwi2,,,,,False,0,0,False,False,en,en,recent,362169214,362169214,Pluwn💎,iamelvispluwn,Africa,Survivor ✝️,https://t.co/xaJPi4lpID,[],False,2003,2277,14,Thu Aug 25 23:40:29 +0000 2011,22654,,,False,False,115652,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,http://pbs.twimg.com/profile_images/1474482808466911238/Rq3_Hdf1_normal.jpg,https://pbs.twimg.com/profile_images/1474482808466911238/Rq3_Hdf1_normal.jpg,https://pbs.twimg.com/profile_banners/362169214/1560336364,DD2E44,FFFFFF,EADEAA,333333,True,False,False,False,False,False,False,regular,[],,"[{'url': 'https://t.co/xaJPi4lpID', 'expanded_url': 'http://catalystfam.com', 'display_url': 'catalystfam.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:56:01 +0000 2023,1633496802715467777,1633496802715467777,@shanehagan24 @RokerReport Clarke will need a rest soon and Bennette played 20 minutes against Fulham and he scored and he played 10 minutes against Coventry and got an assist he’s clearly a quality player,False,"[27, 205]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334963382172836e+18,1633496338217283586,9.848413803075871e+17,984841380307587073,shanehagan24,,,,,False,0,0,False,False,en,en,recent,1619633719932854273,1619633719932854273,Sunlun73,Sunlun1234,"Sunderland, England",SAFC fan,,[],False,3,14,0,Sun Jan 29 09:49:31 +0000 2023,1290,,,False,False,292,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1619634067019816961/a_zckVWP_normal.jpg,https://pbs.twimg.com/profile_images/1619634067019816961/a_zckVWP_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:52:03 +0000 2023,1633495805100212225,1633495805100212225,@efp23 @Fulham_Focus @WhiteNoise1879 @SofascoreINT The heat on the touch lines makes me think Harrison Reed,False,"[51, 107]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334947286237635e+18,1633494728623763456,262113863.0,262113863,efp23,,,,,False,0,0,False,False,en,en,recent,345907789,345907789,Dan,figuremonkey,"To the left, to the left","Hilarious, talented philanthropist… three words that have absolutely no business being in this bio. FFC",https://t.co/DqdCbeyGs4,[],False,962,816,13,Sun Jul 31 11:22:00 +0000 2011,2308,,,True,False,34205,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1548036725531766784/Vq7G_302_normal.jpg,https://pbs.twimg.com/profile_images/1548036725531766784/Vq7G_302_normal.jpg,https://pbs.twimg.com/profile_banners/345907789/1635976361,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/DqdCbeyGs4', 'expanded_url': 'https://mstdn.social/@figuremonkey', 'display_url': 'mstdn.social/@figuremonkey', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:51:45 +0000 2023,1633495728889659392,1633495728889659392,Understandable. Not sure why anyone would employee him given he barely got Fulham and Bournemouth up considering their squads. https://t.co/HLN1UMi7d5,False,"[0, 126]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,316574158,316574158,Robert Armstrong,irobarmstrong,"Sunderland, England","Sunderland and Rangers fan/sufferer. I tweet my opinion on games, TV, politics and whatever else. Will call a spade a spade and a cunt a cunt.",,[],False,81,131,0,Mon Jun 13 17:09:58 +0000 2011,3,,,True,False,9668,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/878014818204209153/nHKRw76F_normal.jpg,https://pbs.twimg.com/profile_images/878014818204209153/nHKRw76F_normal.jpg,https://pbs.twimg.com/profile_banners/316574158/1436907474,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,none,[],False,,1.63349171452561e+18,1633491714525609984,,,,,,,,,,,Wed Mar 08 15:35:48 +0000 2023,1.63349171452561e+18,1633491714525609984,Scott Parker has been sacked as Club Brugge manager after just 3 months in charge. https://t.co/K6tsComrql,False,"[0, 82]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.2561070895141683e+18,1256107089514168320,The Second Tier,secondtierpod,The Championship,The biggest podcast dedicated to Championship football. New episode every Thursday & Sunday. Business email: secondtierpod@gmail.com,https://t.co/B4kxYvWRjl,"[{'url': 'https://t.co/B4kxYvWRjl', 'expanded_url': 'http://secondtierpod.co.uk', 'display_url': 'secondtierpod.co.uk', 'indices': [0, 23]}]",[],False,75499.0,457.0,152.0,Fri May 01 06:24:12 +0000 2020,2432.0,,,False,False,13198.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1308329446869475329/v1fXCqBd_normal.jpg,https://pbs.twimg.com/profile_images/1308329446869475329/v1fXCqBd_normal.jpg,https://pbs.twimg.com/profile_banners/1256107089514168320/1658503984,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,28.0,845.0,False,False,en,False,,,,,,,,,,,,
Wed Mar 08 15:48:55 +0000 2023,1633495018101981186,1633495018101981186,"@fitbaa Whilst we challenge Fulham, Brighton and Brentford for a Europa League qualification place.

When someone speaks the truth, FSG ass kissers comeback is always the same “Go support someone else” or “plastic”",False,"[8, 214]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6334945939194962e+18,1633494593919496192,1.5839281076139459e+18,1583928107613945857,N95778336,,,,,False,0,0,False,False,en,en,recent,1583928107613945857,1583928107613945857,N,N95778336,,"#fsgout

No snowflakes",,[],False,5,10,0,Sat Oct 22 21:07:54 +0000 2022,129,,,False,False,1057,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1586383125407473665/QD_vA2Un_normal.jpg,https://pbs.twimg.com/profile_images/1586383125407473665/QD_vA2Un_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:46:24 +0000 2023,1633494381507256322,1633494381507256322,Hope this ends the myth although I said it when he was at Fulham that he really isn’t a good manager. https://t.co/HirXDj3XKV,False,"[0, 101]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,11,False,False,en,en,recent,1329068202366693376,1329068202366693376,Baldy Lundstram 😎,Baldy_JL,,55 titles 🏆,,[],False,8579,5278,17,Wed Nov 18 14:25:36 +0000 2020,55819,,,False,False,45839,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1548667663035125760/f0WOqTaq_normal.jpg,https://pbs.twimg.com/profile_images/1548667663035125760/f0WOqTaq_normal.jpg,https://pbs.twimg.com/profile_banners/1329068202366693376/1618043273,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,1.6334900692342825e+18,1633490069234282496,,,,,,,,,,,Wed Mar 08 15:29:15 +0000 2023,1.6334900692342825e+18,1633490069234282496,"BREAKING: Scott Parker has been sacked by Club Brugge following their 5-1 Champions League thrashing by Benfica.

Parker only took charge in December but has won just two of his 12 games.

- talkSPORT sources understand

📲 Listen ☞ https://t.co/VJgUHnqdM1 https://t.co/UvD1HeB1Yg",False,"[0, 255]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,15332636.0,15332636,talkSPORT,talkSPORT,United Kingdom,The world’s biggest sports radio station 📻,https://t.co/Ie3kSwlC1F,"[{'url': 'https://t.co/Ie3kSwlC1F', 'expanded_url': 'http://talkSPORT.com', 'display_url': 'talkSPORT.com', 'indices': [0, 23]}]",[],False,2171691.0,1968.0,5873.0,Sun Jul 06 13:22:54 +0000 2008,13912.0,,,True,True,261202.0,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1605158550979940360/MUqOEhHq_normal.jpg,https://pbs.twimg.com/profile_images/1605158550979940360/MUqOEhHq_normal.jpg,https://pbs.twimg.com/profile_banners/15332636/1672739753,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,none,[],,,,,False,73.0,479.0,False,False,en,False,,,,,,,,,,,,
Wed Mar 08 15:46:21 +0000 2023,1633494371940159492,1633494371940159492,"Predicting Arsenal’s next 12 Premier League games 

Fulham 0-2 Arsenal
Arsenal 3-1 Palace
Arsenal 4-1 Leeds 
Liverpool 2-2 Arsenal
Arsenal 5-0 Southampton 
Man City 2-1 Arsenal 
Arsenal 2-1 Chelsea
Newcastle 0-1 Arsenal
Arsenal 2-0 Brighton
Forest 1-4 Arsenal
Arsenal 3-1 Wolves https://t.co/1qr4WDnXt5",False,"[0, 278]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1540945920170278912,1540945920170278912,Trossardinho19,F7_BALLERS,,follow my Insta @osman_mo14,https://t.co/3uuh5RF29b,[],False,17,91,0,Sun Jun 26 06:32:05 +0000 2022,649,,,False,False,687,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633493166094426115/U_aTtCzm_normal.jpg,https://pbs.twimg.com/profile_images/1633493166094426115/U_aTtCzm_normal.jpg,https://pbs.twimg.com/profile_banners/1540945920170278912/1678290106,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/3uuh5RF29b', 'expanded_url': 'https://youtube.com/channel/UCP04dWtlHO4KTVM3xI-k0Ug', 'display_url': 'youtube.com/channel/UCP04d…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:53:14 +0000 2023,1633511201937281026,1633511201937281026,"@RamsGoat2 @VipArsenal got an assist tho
statpading while you being not at your best is a good sign
hope he gets time v sporting and fulham and i'm sure he'll get",False,"[23, 162]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633510556970754e+18,1633510556970754072,1.565275493150212e+18,1565275493150212099,RamsGoat2,,,,,False,0,1,False,False,en,en,recent,1475108406725914631,1475108406725914631,Mohammed,Cxntsdale,303 negra arroyo lane,@arsenal | J20 hive ☝️,,[],False,631,1266,1,Sun Dec 26 14:17:16 +0000 2021,35905,,,False,False,21258,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633473339489411072/hsk9HC_y_normal.jpg,https://pbs.twimg.com/profile_images/1633473339489411072/hsk9HC_y_normal.jpg,https://pbs.twimg.com/profile_banners/1475108406725914631/1678285420,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:53:09 +0000 2023,1633511181267738629,1633511181267738629,"@SouthamptonPage @SaintRob__ @saintsworldfc Need something. Anything out of these games would be a bonus. We need a win out of either Fulham, Brentford or Brighton so would be nice to get Brentford. Never know how Spurs r gunna play but Kane/Son own us",False,"[44, 252]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334772279867064e+18,1633477227986706435,8.414340750805975e+17,841434075080597509,SouthamptonPage,,,,,False,0,1,False,False,en,en,recent,1565746798739816448,1565746798739816448,Ben Webb,B_webb2003,,,,[],False,28,62,1,Fri Sep 02 17:01:59 +0000 2022,46408,,,False,False,2841,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617148128674676739/e7FTaWI0_normal.jpg,https://pbs.twimg.com/profile_images/1617148128674676739/e7FTaWI0_normal.jpg,https://pbs.twimg.com/profile_banners/1565746798739816448/1662139377,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:50:54 +0000 2023,1633510616441790480,1633510616441790480,"@SkySportsNews 2 wins in 12 with last year's Champions is pretty bad.
He was lucky getting the Fulham and Bournemouth jobs when he did",False,"[15, 134]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334987010576466e+18,1633498701057646594,108568373.0,108568373,SkySportsNews,,,,,False,0,1,False,False,en,en,recent,2347226481,2347226481,Matthew Crowther,MattCrowther85,Sheffield,,,[],False,55,246,0,Sun Feb 16 17:59:23 +0000 2014,1405,,,False,False,2241,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1427901180496207874/KaLR1XWB_normal.jpg,https://pbs.twimg.com/profile_images/1427901180496207874/KaLR1XWB_normal.jpg,https://pbs.twimg.com/profile_banners/2347226481/1397988829,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:50:53 +0000 2023,1633510612016721920,1633510612016721920,"For #InternationalWomensDay today Fulham FC Foundation invited local schools to take part in the #LetGirlsPlay Biggest Ever Football Session.

Well done to all the girls who took part! ⚽

#FulhamFamily https://t.co/5Z9IfWafZE",False,"[0, 201]","<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,,,,,,,,,False,0,3,False,False,en,en,recent,2509895468,2509895468,Fulham FC Foundation,FulhamFCFound,"Craven Cottage, London","The official charity of @FulhamFC, helping to build a healthy, inclusive and thriving community.",https://t.co/kOr8Qkx1bG,[],False,4793,292,56,Tue May 20 09:48:56 +0000 2014,2273,,,True,False,5435,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1572934483883565058/blmR0pTh_normal.jpg,https://pbs.twimg.com/profile_images/1572934483883565058/blmR0pTh_normal.jpg,https://pbs.twimg.com/profile_banners/2509895468/1591108600,D71C2B,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/kOr8Qkx1bG', 'expanded_url': 'https://soccerschools.fulhamfc.com/soccerschools/index.htm#', 'display_url': 'soccerschools.fulhamfc.com/soccerschools/…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:49:29 +0000 2023,1633510259015954433,1633510259015954433,"@Skhomo23 Fulham away is giving me sleepless nights , I don't care much about tomorrow",False,"[10, 86]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335098512036086e+18,1633509851203608596,263703399.0,263703399,Skhomo23,,,,,False,0,1,False,False,en,en,recent,3329681463,3329681463,Big Six,jerry_mphumzi2,"Cape Town, South Africa",Kaizer Chiefs& Arsenal 💛✌️ #COYG .. flip flopper . Faf du Plessis and Granit Xhaka's Stan account,,[],False,270,665,1,Tue Jun 16 16:06:27 +0000 2015,5625,,,False,False,10405,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1590568459754168321/cqJFSkcJ_normal.jpg,https://pbs.twimg.com/profile_images/1590568459754168321/cqJFSkcJ_normal.jpg,https://pbs.twimg.com/profile_banners/3329681463/1652079017,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:49:06 +0000 2023,1633510161967980554,1633510161967980554,"📢📢📢

Don't forget that the deadline for members to submit an application for our small grants round it THIS FRIDAY!

To apply please visit: https://t.co/sXWbUVBlsf

#yhff #hammersmith #fulham #smallgrants",False,"[0, 204]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,855677220567777280,855677220567777280,Young H&F,youngh_f,London Borough of Hammersmith ,Our vision is to make Hammersmith & Fulham the best place in London to be a young person,https://t.co/jwsLbJzAed,[],False,1496,744,15,Sat Apr 22 06:58:41 +0000 2017,3085,,,True,False,723,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1310997217948372994/eiMkeQCW_normal.jpg,https://pbs.twimg.com/profile_images/1310997217948372994/eiMkeQCW_normal.jpg,https://pbs.twimg.com/profile_banners/855677220567777280/1600765518,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/jwsLbJzAed', 'expanded_url': 'https://linktr.ee/young_hff', 'display_url': 'linktr.ee/young_hff', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
