created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Fri Mar 03 18:53:28 +0000 2023,1631729519886311437,1631729519886311437,@HerthaBubis @VfL_Wolfsburg MACHER!,False,"[28, 35]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6317288682761994e+18,1631728868276199425,3880539143.0,3880539143,HerthaBubis,,,,,False,0,3,False,False,en,en,recent,1329146193784528896,1329146193784528896,Dennis,WuseligerDennis,Berliner Junge ,VitaVate & Hertha auf die 1!,,[],False,622,267,0,Wed Nov 18 19:35:27 +0000 2020,63259,,,True,False,38510,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624481979210125313/hFnDCSZ5_normal.jpg,https://pbs.twimg.com/profile_images/1624481979210125313/hFnDCSZ5_normal.jpg,https://pbs.twimg.com/profile_banners/1329146193784528896/1659125271,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 18:43:33 +0000 2023,1631727024606781446,1631727024606781446,@KrisJS74 Are they @VfL_Wolfsburg in disguise????,False,"[10, 49]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6317264700570665e+18,1631726470057066496,7.350799709895926e+17,735079970989592577,KrisJS74,,,,,False,0,0,False,False,en,en,recent,793819800,793819800,Glyn ⚡,Iceman3533,the Rink or the Bar,"Beer drinkin,heavy metal listenin,tattoo lovin,vw drivin,ice hockey fan
....and I'm having a hard job holding these alligators down....🦈🍺\m/ ♤☠️💀⚡⚡🇺🇦",,[],False,445,593,4,Fri Aug 31 13:04:02 +0000 2012,13002,,,False,False,6416,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1501711168599207940/FmYzGR8X_normal.jpg,https://pbs.twimg.com/profile_images/1501711168599207940/FmYzGR8X_normal.jpg,https://pbs.twimg.com/profile_banners/793819800/1451397622,00EEFF,000000,7AC3EE,3D1957,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 18:06:24 +0000 2023,1631717676430106625,1631717676430106625,@VfL_Wolfsburg So heavy 😍,False,"[15, 25]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6316857370357555e+18,1631685737035755520,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,0,False,False,en,en,recent,937409257863041024,937409257863041024,ScreVe,ScreVe_CSGO,,VfL Wobburg 💚🐺🤍,,[],False,16,33,1,Sun Dec 03 19:52:38 +0000 2017,180,,,False,False,1009,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1515253460232515585/nGS5VT_6_normal.jpg,https://pbs.twimg.com/profile_images/1515253460232515585/nGS5VT_6_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 17:45:40 +0000 2023,1631712458560741382,1631712458560741382,"MICKY 2⃣0⃣2⃣7⃣ 🐺✍️ 

Micky van de Ven extends his contract with our Wolves until 2027! 🐺💪

@MickyvandeVen: ""I really love playing in this team and would like to contribute to VfL Wolfsburg achieving their goals.""

We love ya too Micky! 💚 #VfLWolfsburg https://t.co/zZpT6288xO",False,"[0, 251]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,5,40,False,False,en,en,recent,2803299878,2803299878,VfL Wolfsburg EN/US 🇬🇧 🇺🇸,VfLWolfsburg_EN,"Wolfsburg, Germany","Official international Twitter account of VfL Wolfsburg.
Privacy policy: https://t.co/VWxWROPnlr",https://t.co/o650Zs6w54,"[{'url': 'https://t.co/VWxWROPnlr', 'expanded_url': 'http://bit.ly/2s3sJZs', 'display_url': 'bit.ly/2s3sJZs', 'indices': [73, 96]}]",False,74608,391,827,Thu Sep 11 08:21:41 +0000 2014,3894,,,True,True,22497,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1408185959666130946/G0kRR-70_normal.jpg,https://pbs.twimg.com/profile_images/1408185959666130946/G0kRR-70_normal.jpg,https://pbs.twimg.com/profile_banners/2803299878/1656162018,6AB023,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/o650Zs6w54', 'expanded_url': 'https://www.vfl-wolfsburg.de/en', 'display_url': 'vfl-wolfsburg.de/en', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 17:27:38 +0000 2023,1631707921275813899,1631707921275813899,🚨 Micky van de Ven has extended his contract with VFL Wolfsburg until 2027 ✍️ https://t.co/EH1o6uoBFO,False,"[0, 77]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,3,False,False,en,en,recent,1447180329710759936,1447180329710759936,Transfersgalaxy,transfersgalaxy,"London, England","📰 Daily Transfer News, Confirmed Transfers, Latest Rumours from all around the world!",https://t.co/uCPMyI2Vq5,[],False,449,81,7,Sun Oct 10 12:41:05 +0000 2021,3022,,,True,False,4557,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1551572630628704256/fAInF2kq_normal.jpg,https://pbs.twimg.com/profile_images/1551572630628704256/fAInF2kq_normal.jpg,https://pbs.twimg.com/profile_banners/1447180329710759936/1658758729,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/uCPMyI2Vq5', 'expanded_url': 'https://medium.com/@Transfersgalaxy', 'display_url': 'medium.com/@Transfersgala…', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 16:45:18 +0000 2023,1631697264795058180,1631697264795058180,"In France league 1 only one club have never been relegated 
Psg

In Bundesliga only 5 clubs have never been relegated
Bayern Munich 
Bayer leverkusen
Vfl wolfsburg 
Tsg 1899 hoffenheim 
Ausburg

In the NFL only 1 club have never been relegated 

Enugu Rangers",False,"[0, 259]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6316964580165386e+18,1631696458016538625,1.4572432578728223e+18,1457243257872822272,Kayz177,,,,,False,0,0,False,False,en,en,recent,1457243257872822272,1457243257872822272,kayz 🐸 eater 🦍 beater,Kayz177,in the astral plane,"wizkid 🦅
Rihanna🥺
Tems🖤
messi𓃵",,[],False,193,221,0,Sun Nov 07 07:07:36 +0000 2021,5846,,,False,False,15600,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1590781031141019653/hoChpcpZ_normal.jpg,https://pbs.twimg.com/profile_images/1590781031141019653/hoChpcpZ_normal.jpg,https://pbs.twimg.com/profile_banners/1457243257872822272/1675240384,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 16:39:23 +0000 2023,1631695777440448512,1631695777440448512,@VfL_Wolfsburg Wer hat?,False,"[15, 23]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.631643406936965e+18,1631643406936965120,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,0,False,False,en,en,recent,1007955233564131328,1007955233564131328,Paul,Paul_2K3,Bierkönig,Grün und Weiß ein Leben lang!!! Twitter ist wie Gruppentherapie ohne Heilung…  quod erat demonstrandum,,[],False,139,672,1,Sat Jun 16 11:57:09 +0000 2018,1633,,,False,False,2375,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1576555878014148609/f5gK75kS_normal.jpg,https://pbs.twimg.com/profile_images/1576555878014148609/f5gK75kS_normal.jpg,https://pbs.twimg.com/profile_banners/1007955233564131328/1656155262,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 16:07:24 +0000 2023,1631687729523171329,1631687729523171329,@VfL_Wolfsburg @WebID_Solutions @MickyvandeVen Good news,False,"[47, 56]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.631686175839617e+18,1631686175839617024,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,0,False,False,en,en,recent,898295191462965248,898295191462965248,Oliver Riess,RiessOliver,"Wolfsburg, Niedersachsen",,,[],False,5,75,0,Thu Aug 17 21:27:17 +0000 2017,91,,,False,False,24,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/898298134232797184/UZb95aB6_normal.jpg,https://pbs.twimg.com/profile_images/898298134232797184/UZb95aB6_normal.jpg,https://pbs.twimg.com/profile_banners/898295191462965248/1503005938,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 16:02:16 +0000 2023,1631686437690114052,1631686437690114052,@VfL_Wolfsburg @WebID_Solutions @MickyvandeVen Marcel Abi Masterclass,False,"[47, 69]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.631686175839617e+18,1631686175839617024,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,0,False,False,en,en,recent,3395586549,3395586549,nico,nico4573,,,,[],False,7,32,0,Thu Jul 30 14:45:12 +0000 2015,628,,,False,False,73,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1588983510961897478/fENBy4OU_normal.jpg,https://pbs.twimg.com/profile_images/1588983510961897478/fENBy4OU_normal.jpg,https://pbs.twimg.com/profile_banners/3395586549/1667691414,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 16:00:26 +0000 2023,1631685976710869007,1631685976710869007,@VfL_Wolfsburg Masterclass https://t.co/Y9HLD5IMjZ,False,"[15, 26]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6316857370357555e+18,1631685737035755520,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,16,False,False,en,en,recent,794177095559741440,794177095559741440,Tobi,Trobbbyyy,386,@VfL_Wolfsburg,,[],False,969,353,8,Thu Nov 03 13:59:09 +0000 2016,76696,,,True,False,11547,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1609572217670467586/2NhRd8s6_normal.jpg,https://pbs.twimg.com/profile_images/1609572217670467586/2NhRd8s6_normal.jpg,https://pbs.twimg.com/profile_banners/794177095559741440/1666188315,FAB81E,000000,000000,000000,False,True,False,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 16:00:20 +0000 2023,1631685951121498112,1631685951121498112,@VfL_Wolfsburg BIG W 😍😍😍,False,"[15, 24]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6316857370357555e+18,1631685737035755520,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,1,False,False,en,en,recent,1334843603269644289,1334843603269644289,Dambambo,dambambo,"Wolfenbüttel, Deutschland",VfL Wolfsburg🐺💚 || 16 || Scuderia Ferrari || @EMTL22 || Privat Acc: @DambamboPrivat,https://t.co/G3Far17UIJ,[],False,835,679,0,Fri Dec 04 12:54:57 +0000 2020,26582,,,False,False,23899,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632451099448811520/-VdW8xRr_normal.jpg,https://pbs.twimg.com/profile_images/1632451099448811520/-VdW8xRr_normal.jpg,https://pbs.twimg.com/profile_banners/1334843603269644289/1673085185,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/G3Far17UIJ', 'expanded_url': 'https://m.twitch.tv/dambambo_', 'display_url': 'm.twitch.tv/dambambo_', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 15:59:31 +0000 2023,1631685745680216066,1631685745680216066,@VfL_Wolfsburg Marmoush,False,"[15, 23]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6316828409233408e+18,1631682840923340801,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,0,False,False,en,en,recent,1498350822308069386,1498350822308069386,Ernst Haft,dfbschi,,,,[],False,8,35,0,Mon Feb 28 17:34:45 +0000 2022,2017,,,False,False,1076,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1586679363696746497/0c988KNU_normal.jpg,https://pbs.twimg.com/profile_images/1586679363696746497/0c988KNU_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 15:50:19 +0000 2023,1631683431632437251,1631683431632437251,Er hat es getan @VfL_Wolfsburg https://t.co/kvFMatt6t4,False,"[0, 30]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,1522131482260967425,1522131482260967425,Woelfe Corner,WoelfeCorner,Volkswagen Arena,Woelfe Content Creator 🎬⚒ #WoelfeCorner,https://t.co/ACvzRmVgiN,[],False,97,90,1,Thu May 05 08:30:05 +0000 2022,7031,,,False,False,6768,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1566093583714848772/4I5u9Ahk_normal.jpg,https://pbs.twimg.com/profile_images/1566093583714848772/4I5u9Ahk_normal.jpg,https://pbs.twimg.com/profile_banners/1522131482260967425/1651739562,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/ACvzRmVgiN', 'expanded_url': 'http://linktr.ee/woelfecorner', 'display_url': 'linktr.ee/woelfecorner', 'indices': [0, 23]}]",False,1.6316828409233408e+18,1631682840923340801,Fri Mar 03 15:47:59 +0000 2023,1.6316828409233408e+18,1631682840923340801,✍️,False,"[0, 2]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,15915062.0,15915062,VfL Wolfsburg,VfL_Wolfsburg,Wolfsburg,Offizieller Twitter-Account des #VfLWolfsburg 🐺 #immernurdu | @VfLWolfsburg_EN 🇬🇧 | @VfLWolfsburg_ES 🇪🇦 |  @VfLWolfsburg_PT 🇵🇹 | @VfL_Frauen 🐺,https://t.co/6RyFdqCqFc,"[{'url': 'https://t.co/6RyFdqCqFc', 'expanded_url': 'http://www.vfl-wolfsburg.de', 'display_url': 'vfl-wolfsburg.de', 'indices': [0, 23]}]",[],False,293794.0,307.0,2110.0,Wed Aug 20 07:25:47 +0000 2008,3930.0,,,True,True,38925.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1373913077511561216/JFPg_ZB5_normal.jpg,https://pbs.twimg.com/profile_images/1373913077511561216/JFPg_ZB5_normal.jpg,https://pbs.twimg.com/profile_banners/15915062/1656147759,1E8C00,1E8C00,FFFFFF,1E8C00,True,True,False,False,False,False,False,none,[],,,,,False,6.0,147.0,False,False,,art,,,,,,,,,,,
Fri Mar 03 15:49:36 +0000 2023,1631683247846436864,1631683247846436864,@VfL_Wolfsburg Otavio 2026 here we go,False,"[15, 37]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6316828409233408e+18,1631682840923340801,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,0,False,False,en,en,recent,495700486,495700486,Kevin🇦🇹,wannerSZN,in your head 🇦🇹,@FCBayern~@Manutd~Musiala Wanner Garnacho Joao Felix enthusiast @WoaoWelix backup,,[],False,485,892,2,Sat Feb 18 07:03:35 +0000 2012,57803,,,False,False,17143,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1612870503202422784/aa9xzyz5_normal.jpg,https://pbs.twimg.com/profile_images/1612870503202422784/aa9xzyz5_normal.jpg,https://pbs.twimg.com/profile_banners/495700486/1676821199,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 13:44:23 +0000 2023,1631651736871141376,1631651736871141376,@VfL_Wolfsburg @yannickgerhardt @LukasNmecha @LacroixMaxence Yannick 🐐,False,"[61, 70]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.631634810757161e+18,1631634810757160964,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,0,False,False,en,en,recent,1367015317860462596,1367015317860462596,Kyxce ⚡,Kyxxce,,,https://t.co/RxC88S6oJ8,[],False,376,542,0,Wed Mar 03 07:33:52 +0000 2021,82934,,,False,False,5645,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632350925871370240/q5qkOnkn_normal.jpg,https://pbs.twimg.com/profile_images/1632350925871370240/q5qkOnkn_normal.jpg,https://pbs.twimg.com/profile_banners/1367015317860462596/1678018260,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/RxC88S6oJ8', 'expanded_url': 'https://solo.to/kyxce', 'display_url': 'solo.to/kyxce', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 13:33:00 +0000 2023,1631648871477829633,1631648871477829633,🐺✍️ VfL Wolfsburg have signed goalkeeper Lisa Schmitz from HSC Montpellier. Her contract runs until 2️⃣0️⃣2️⃣5️⃣. #VfLWolfsburg https://t.co/YYHuzlAdRp,False,"[0, 127]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1568948861539950592,1568948861539950592,Sportsmedia ❁,Sp0rtsmedia,,Sports & Entertainment,,[],False,1069,5,8,Sun Sep 11 13:05:48 +0000 2022,5,,,False,False,2605,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1568949022127169537/mjP-MG8r_normal.png,https://pbs.twimg.com/profile_images/1568949022127169537/mjP-MG8r_normal.png,https://pbs.twimg.com/profile_banners/1568948861539950592/1671694835,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 12:37:26 +0000 2023,1631634889916153856,1631634889916153856,@VfL_Wolfsburg @yannickgerhardt @LukasNmecha @LacroixMaxence Goathardt 😍,False,"[61, 72]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.631634810757161e+18,1631634810757160964,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,4,False,False,en,en,recent,794177095559741440,794177095559741440,Tobi,Trobbbyyy,386,@VfL_Wolfsburg,,[],False,969,353,8,Thu Nov 03 13:59:09 +0000 2016,76696,,,True,False,11547,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1609572217670467586/2NhRd8s6_normal.jpg,https://pbs.twimg.com/profile_images/1609572217670467586/2NhRd8s6_normal.jpg,https://pbs.twimg.com/profile_banners/794177095559741440/1666188315,FAB81E,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
