created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
Tue Mar 07 09:26:24 +0000 2023,1633036367017005058,1633036367017005058,"WEEKEND ROUND-UP…

#BUNDESLIGA: @FCBayernEN and @BVB remain tied on points at the top and pulled away from the chasing pack thanks to 2-1 victories at Stuttgart and at home to RB Leipzig respectively.",False,"[0, 200]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,1,False,False,en,en,recent,1259794886955589633,1259794886955589633,BUNDESLIGA & BEYOND...,BeyondFussball,Germany,"Authentic German football culture - the Bundesliga, but also beyond into the regional leagues, and beyond the football itself into fan culture, politics & more.",,[],False,1201,498,27,Mon May 11 10:38:12 +0000 2020,513,,,True,False,2735,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1259856316765474819/J1q5B9CX_normal.jpg,https://pbs.twimg.com/profile_images/1259856316765474819/J1q5B9CX_normal.jpg,https://pbs.twimg.com/profile_banners/1259794886955589633/1589209522,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:24:35 +0000 2023,1633035908801863681,1633035908801863681,"New Overtime Market Parlay
Paid: $5.000
Positions:
Manchester City - RB Leipzig @ 1 - 1.49
Sporting CP - Arsenal @ 2 - 2.26
Potential profit: 10 sUSD (196%)",False,"[0, 156]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:24:35 +0000 2023,1633035908587855872,1633035908587855872,"New Overtime Arbitrum AMM position bought
Manchester City - RB Leipzig
Amount: 5.321972499115629
Paid: 3.583 sUSD
Position: Manchester City
Potential profit: 2 sUSD (49%)",False,"[0, 170]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:22:05 +0000 2023,1633035279434158081,1633035279434158081,has delighted the fans of RB Leipzig with the signing of Pierre Kalulu. #FM23Mobile,False,"[0, 83]","<a href=""http://www.footballmanager.com"" rel=""nofollow"">Football Manager Mobile</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,840312908,840312908,baudrel,MaiBeNotNow,"Jakarta Barat, DKI Jakarta",,,[],False,302,163,0,Sat Sep 22 19:29:14 +0000 2012,10064,,,True,False,8556,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1598141482799878144/lqQss2fD_normal.jpg,https://pbs.twimg.com/profile_images/1598141482799878144/lqQss2fD_normal.jpg,https://pbs.twimg.com/profile_banners/840312908/1665404359,FA743E,FFFFFF,99CC33,3E4415,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:22:00 +0000 2023,1633035256751329280,1633035256751329280,Man City have reportedly joined Chelsea in the race for RB Leipzig star Josko Gvardiol https://t.co/yZPxvOR1Cc,False,"[0, 86]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,,,,,,,,False,0,9,False,False,en,en,recent,20689749,20689749,The Sun Football ⚽,TheSunFootball,,"Breaking news, goals, live coverage and more. Give us a like on Facebook too: https://t.co/e7co9KegRB",https://t.co/QFHSwUHHY6,"[{'url': 'https://t.co/e7co9KegRB', 'expanded_url': 'http://fb.com/TheSunFootball', 'display_url': 'fb.com/TheSunFootball', 'indices': [78, 101]}]",False,568741,626,3478,Thu Feb 12 16:21:06 +0000 2009,1586,,,True,True,361832,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1567939825474355200/qwJraMmT_normal.jpg,https://pbs.twimg.com/profile_images/1567939825474355200/qwJraMmT_normal.jpg,https://pbs.twimg.com/profile_banners/20689749/1662660998,00745F,000000,DEDEDE,000000,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/QFHSwUHHY6', 'expanded_url': 'https://www.thesun.co.uk/sport/football/', 'display_url': 'thesun.co.uk/sport/football/', 'indices': [0, 23]}]",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:14:53 +0000 2023,1633033465179385857,1633033465179385857,[🚨] #UCL opposition update: RB Leipzig’s Christopher Nkunku is out for at least two weeks with a thigh injury - he is expected to miss the #ManCity tie. https://t.co/mcM0GEyA3i,False,"[0, 152]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,11,648,False,False,en,en,recent,1463848159831023621,1463848159831023621,City Zone,City_Zone_,"Manchester, England ","Everything #ManCity: Transfers, News, Stats, Analysis, Quotes and much more | Enquires: cityzone9320@gmail.com or Direct Message",https://t.co/HDsOMUFJae,[],False,12678,95,60,Thu Nov 25 12:33:22 +0000 2021,4728,,,False,False,17759,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627405936997400577/8CSqCgB6_normal.jpg,https://pbs.twimg.com/profile_images/1627405936997400577/8CSqCgB6_normal.jpg,https://pbs.twimg.com/profile_banners/1463848159831023621/1676847712,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/HDsOMUFJae', 'expanded_url': 'https://linktr.ee/_city_zone', 'display_url': 'linktr.ee/_city_zone', 'indices': [0, 23]}]",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:53:45 +0000 2023,1633028150182703104,1633028150182703104,heard their name ring out around the stadium as fans of RB Leipzig celebrated winning the Supercup. #FM23Mobile,False,"[0, 111]","<a href=""http://www.footballmanager.com"" rel=""nofollow"">Football Manager Mobile</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,840312908,840312908,baudrel,MaiBeNotNow,"Jakarta Barat, DKI Jakarta",,,[],False,302,163,0,Sat Sep 22 19:29:14 +0000 2012,10064,,,True,False,8556,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1598141482799878144/lqQss2fD_normal.jpg,https://pbs.twimg.com/profile_images/1598141482799878144/lqQss2fD_normal.jpg,https://pbs.twimg.com/profile_banners/840312908/1665404359,FA743E,FFFFFF,99CC33,3E4415,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:38:44 +0000 2023,1633024368329588737,1633024368329588737,"🚨 Chelsea, Liverpool and Manchester City are targeting RB Leipzig's 21-year-old Croatia defender Josko Gvardiol this summer.

via 𝑭𝒂𝒃𝒓𝒊𝒛𝒊𝒐 𝑹𝒐𝒎𝒂𝒏𝒐.

#RachySpot https://t.co/MPJ1RFzaeg",False,"[0, 158]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,5,False,False,en,en,recent,273926796,273926796,𝐑𝐚𝐜𝐡𝐲𝐒𝐩𝐨𝐭✨💎,iseoluwarachy,In My World Of GREATNESS,Distinguished Lady & Gentle Girl | Content Writer✍️| Tackling Sports In Hills & Heels | Uncensored | Ex-Correspondent 4 @LadiesMarch @SavidNews @Football_Naija.,,[],False,2829,1712,22,Tue Mar 29 11:52:36 +0000 2011,4903,,,True,False,23434,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1612413481512275974/m9cNK1VX_normal.jpg,https://pbs.twimg.com/profile_images/1612413481512275974/m9cNK1VX_normal.jpg,https://pbs.twimg.com/profile_banners/273926796/1675972207,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:24:35 +0000 2023,1633020806971179014,1633020806971179014,"🚨 Man City are targeting RB Leipzig's 21-year-old Croatia defender Josko Gvardiol this summer

📝 The club that wants to sign the Croatian defender has to pay more than 100M£ 

(Man United, Real Madrid, Chelsea, Liverpool also in race)

(@Ekremkonur) 🌕

#ManCity #Gvardiol 🇭🇷",False,"[0, 274]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,4,76,False,False,en,en,recent,863377035661647877,863377035661647877,Gabriel,Doozy_45,,"Man City, Footy gossip/news aggregator
#MCFC 💙",,[],False,24569,13167,68,Sat May 13 12:55:00 +0000 2017,164524,,,False,False,260678,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1429051471279050753/RtdwNwl0_normal.jpg,https://pbs.twimg.com/profile_images/1429051471279050753/RtdwNwl0_normal.jpg,https://pbs.twimg.com/profile_banners/863377035661647877/1653313219,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:14:31 +0000 2023,1633018275876724738,1633018275876724738,"We're champions of MSL, of Europe and the world. 4 Season ago I asked the supporters to believe us. I told the doubters to become believers, they made it happen. — Negelsmann on Leipzig winning the  League in S11, the club's first League title since Season 8. ⚪️🔴

@msl_season11 https://t.co/yCHczHN3Ik",False,"[0, 278]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,1,False,False,en,en,recent,1621140203531542529,1621140203531542529,RB LEIPZIG,Rb_Leipzig_msl,"Leipzig, Germany",RB LEIPZIG OFFICIAL MSL CLUB                                                             ▪️ MSL S10 CHAMPIONS CUP WINNER 🏆,,[],False,14,12,0,Thu Feb 02 13:35:40 +0000 2023,44,,,True,False,20,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1621490936420384769/5V4YjC2f_normal.jpg,https://pbs.twimg.com/profile_images/1621490936420384769/5V4YjC2f_normal.jpg,https://pbs.twimg.com/profile_banners/1621140203531542529/1675346582,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:00:06 +0000 2023,1633014647396659200,1633014647396659200,"Big night tomorrow 
Champions League Ro16 2nd leg
Manchester City vs. RB Leipzig at The Eithad

C'MON BLUES",False,"[0, 107]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1542899495087874049,1542899495087874049,Mech,IamMechYT,The Eithad,"Messi da G.O.A.T and Manchester is blue

then
now
forever 
together",,[],False,52,170,0,Fri Jul 01 15:56:18 +0000 2022,917,,,False,False,4629,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632833980788617218/FRGsxmvj_normal.jpg,https://pbs.twimg.com/profile_images/1632833980788617218/FRGsxmvj_normal.jpg,https://pbs.twimg.com/profile_banners/1542899495087874049/1676229649,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 07:40:52 +0000 2023,1633009806452686849,1633009806452686849,We head to Germany for today’s question. There are only 3 British players to play for RB Leipzig. Who are they? https://t.co/gSbDhV76pz,False,"[0, 111]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,4,False,False,en,en,recent,1626868522662895618,1626868522662895618,Footy Trivs,FootyTrivs,"Cardiff, Wales",A daily footy trivia account. One question a day. Answers at 5,,[],False,176,31,0,Sat Feb 18 08:57:46 +0000 2023,58,,,False,False,82,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633134946310037505/KyxfrUkn_normal.jpg,https://pbs.twimg.com/profile_images/1633134946310037505/KyxfrUkn_normal.jpg,https://pbs.twimg.com/profile_banners/1626868522662895618/1678216005,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 07:40:33 +0000 2023,1633009727868223488,1633009727868223488,"🚨 Man United, Real Madrid, #Chelsea, Liverpool and Man City are targeting RB Leipzig's 21-year-old Croatia defender Josko Gvardiol this summer. 🇭🇷

⚠️The club that wants to sign the Croatian defender has to pay more than 100M£ 
#CFC 

Via @Ekremkonur https://t.co/mU77gKqO33",False,"[0, 250]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,4,46,False,False,en,en,recent,1533348954963861504,1533348954963861504,Chelsea Express,Chels_Express1,,"Chelsea football club latest news
@ChelseaFC",,[],False,1643,361,13,Sun Jun 05 07:24:23 +0000 2022,940,,,False,False,11576,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1600410871741779969/slWC39KG_normal.jpg,https://pbs.twimg.com/profile_images/1600410871741779969/slWC39KG_normal.jpg,https://pbs.twimg.com/profile_banners/1533348954963861504/1654414454,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 07:29:28 +0000 2023,1633006936160337920,1633006936160337920,"🚨Man United, Real Madrid, Chelsea, Liverpool and Man City are targeting RB Leipzig's 21-year-old Croatia defender Josko Gvardiol this summer. 🇭🇷

⚠️The club that wants to sign the Croatian defender has to pay more than 100M£ 

🔴#MUFC
⚪#HalaMadrid
🔵#CFC
🔴#LFC
🔵#MCFC https://t.co/ztzpuuSB5E https://t.co/LBhAKEqI2Y",False,"[0, 289]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,15,149,False,False,en,en,recent,92081306,92081306,Ekrem KONUR,Ekremkonur,,"🗞️ Global transfer expert from Turkey @CalcioPillole @fichajesnet | Freelance Reporter @espn @marca @Record_Portugal

📩 erdemkonur7@gmail.com | @ekonurTR",https://t.co/lAVuLM2WLK,[],False,221621,1561,771,Mon Nov 23 18:31:30 +0000 2009,66016,,,True,True,45945,,False,False,False,89C9FA,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1624812998287151104/bqs1MiAz_normal.jpg,https://pbs.twimg.com/profile_images/1624812998287151104/bqs1MiAz_normal.jpg,https://pbs.twimg.com/profile_banners/92081306/1677430645,1B95E0,000000,000000,000000,True,True,False,False,False,False,False,regular,[],"[{'url': 'https://t.co/lAVuLM2WLK', 'expanded_url': 'https://www.instagram.com/ekremkonurofficial/', 'display_url': 'instagram.com/ekremkonuroffi…', 'indices': [0, 23]}]",,,,,,,,,,,,False,1.600476511408005e+18,1600476511408005125,Wed Dec 07 13:05:10 +0000 2022,1.600476511408005e+18,1600476511408005125,"🚨 Manchester United, Real Madrid, Chelsea and Manchester City are race to sign Josko Gvardiol from RB Leipzig. 
🟥#MUFC ⬜#HalaMadrid 
🟦#Chelsea 🟦#MCFC https://t.co/T9ECcYQYDK",False,"[0, 149]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,92081306.0,92081306,Ekrem KONUR,Ekremkonur,,"🗞️ Global transfer expert from Turkey @CalcioPillole @fichajesnet | Freelance Reporter @espn @marca @Record_Portugal

📩 erdemkonur7@gmail.com | @ekonurTR",https://t.co/lAVuLM2WLK,"[{'url': 'https://t.co/lAVuLM2WLK', 'expanded_url': 'https://www.instagram.com/ekremkonurofficial/', 'display_url': 'instagram.com/ekremkonuroffi…', 'indices': [0, 23]}]",[],False,221621.0,1561.0,771.0,Mon Nov 23 18:31:30 +0000 2009,66016.0,,,True,True,45945.0,,False,False,False,89C9FA,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1624812998287151104/bqs1MiAz_normal.jpg,https://pbs.twimg.com/profile_images/1624812998287151104/bqs1MiAz_normal.jpg,https://pbs.twimg.com/profile_banners/92081306/1677430645,1B95E0,000000,000000,000000,True,True,False,False,False,False,False,regular,[],,,,,False,43.0,869.0,False,False,en,False,,,,,,,,,,
Tue Mar 07 06:53:04 +0000 2023,1632997776547037184,1632997776547037184,"Chelsea, Liverpool and Manchester City are targeting RB Leipzig's 21-year-old Croatia defender Josko Gvardiol this summer. (Fabrizio Romano)",False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,778553822750867456,778553822750867456,Cosmos ChukwuEmeka,Mrcosmos19,Universe,"MC 🎤|
Commentator 🎙|
OAP |
Puyaka📣
.......my tweets are my views.",,[],False,714,706,1,Wed Sep 21 11:17:51 +0000 2016,750,,,True,False,3309,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1386939724133244928/4olmZTQc_normal.jpg,https://pbs.twimg.com/profile_images/1386939724133244928/4olmZTQc_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 06:36:54 +0000 2023,1632993709980803072,1632993709980803072,"Chelsea, Liverpool and Manchester City are targeting RB Leipzig's defender Josko Gvardiol this summer. (Fabrizio Romano)",False,"[0, 120]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,1,False,False,en,en,recent,210770963,210770963,Chelsea,ouggi,London,"⚽Football is my life, part of me.⚽

https://t.co/NzCUdhcEYd",,"[{'url': 'https://t.co/NzCUdhcEYd', 'expanded_url': 'http://Instagram.com/ouggi', 'display_url': 'Instagram.com/ouggi', 'indices': [36, 59]}]",False,845,943,23,Mon Nov 01 10:41:08 +0000 2010,3,,,True,False,270736,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/930041047878479872/CLxyIx_u_normal.jpg,https://pbs.twimg.com/profile_images/930041047878479872/CLxyIx_u_normal.jpg,https://pbs.twimg.com/profile_banners/210770963/1460204220,190888,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 06:35:17 +0000 2023,1632993304286568449,1632993304286568449,"Borussia Dortmund are in great form as a 2-1 win over RB Leipzig on Friday saw them extend their winning run in all competitions to 10 games. 

The German side will be confident of stretching that streak in west London. bet now via 👉https://t.co/y6VJFQEeEC https://t.co/zcUYyTwH3h",False,"[0, 256]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,4,False,False,en,en,recent,1511281086206197761,1511281086206197761,BetsportsUG,BetsportsUganda,"Kampala, Uganda","Betsports is a licensed sports betting company that offers a wide range of games.
To sign up, simply go to https://t.co/kIGloKdtjM",https://t.co/dY5T3qb6Qj,"[{'url': 'https://t.co/kIGloKdtjM', 'expanded_url': 'http://betsports.ug', 'display_url': 'betsports.ug', 'indices': [107, 130]}]",False,136,18,0,Tue Apr 05 09:57:34 +0000 2022,290,,,False,False,499,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1583410899502747648/mT4aM4Qw_normal.jpg,https://pbs.twimg.com/profile_images/1583410899502747648/mT4aM4Qw_normal.jpg,https://pbs.twimg.com/profile_banners/1511281086206197761/1673412183,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/dY5T3qb6Qj', 'expanded_url': 'http://www.betsports.ug', 'display_url': 'betsports.ug', 'indices': [0, 23]}]",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
