created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Mar 07 20:04:02 +0000 2023,1633196832078585861,1633196832078585861,"⭐ Darder Fantasy SBC ⭐

At first I wasn't a massive fan of that SBC for ~180k but:

✅ So far hasn't missed a league game
✅ Among others they play Vigo, Girona, Bilbao and Cadiz
✅ He averages one G/A ever 4 games

Upgrade to 90 seems very likely, with a bit luck even 91 🤔 https://t.co/xlN4FuATNj",False,"[0, 271]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,164,False,False,en,en,recent,1198570558457352194,1198570558457352194,Zinhja - FUT Trader ⤴️,Zinhja,,"Top 100 FUT Trader / Leicester City & VfB Lübeck 
                         
Trading Discord ⬇️",https://t.co/p7v2IvXLL9,[],False,31626,602,151,Sun Nov 24 11:54:40 +0000 2019,31765,,,False,False,17283,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612179626234728451/y3uiF2rb_normal.jpg,https://pbs.twimg.com/profile_images/1612179626234728451/y3uiF2rb_normal.jpg,https://pbs.twimg.com/profile_banners/1198570558457352194/1607593641,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/p7v2IvXLL9', 'expanded_url': 'https://upgrade.chat/levelledup?referralCode=673578944620003349', 'display_url': 'upgrade.chat/levelledup?ref…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:03:35 +0000 2023,1633196718337540098,1633196718337540098,"@Cadiz_CFIN Global arrogance and the leaders of oppression and infidelity are always trying to introduce a false image of the Twelfth Imam to the world, but one day when the world becomes acquainted with the reality of Imam Mahdi, they will love him and accompany him.

 ☘#ThePromisedSaviour",False,"[12, 291]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6326890765191741e+18,1632689076519174146,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,1,2,False,False,en,en,recent,1357039596253679618,1357039596253679618,|miss.M~hrp~r|,M_hrp00r,,"|#دعای_عهد فراموش نکن زندگیتو میسازه 
/امام حسینی ام💚|",,[],False,1527,2490,0,Wed Feb 03 18:54:20 +0000 2021,15714,,,False,False,15882,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631764208533553155/e2istmab_normal.jpg,https://pbs.twimg.com/profile_images/1631764208533553155/e2istmab_normal.jpg,https://pbs.twimg.com/profile_banners/1357039596253679618/1651849380,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:02:21 +0000 2023,1633196405312372739,1633196405312372739,@CostaCoconuts Cadiz. A magnificent old town.,False,"[15, 45]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633186612141015e+18,1633186612141015048,1.536435698751918e+18,1536435698751918089,CostaCoconuts,,,,,False,0,3,False,False,en,en,recent,995010359420481539,995010359420481539,AL,andlloyd22,"Crewe, England","From the North of England. Likes Maps, Bridges, Bruce Springsteen 🎸, Crewe Alexandra FC 🔴⚪️, Lincolnshire sausages, and 🖤💛 are my NFL team",,[],False,193,380,0,Fri May 11 18:38:50 +0000 2018,1803,,,False,False,1306,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1522666531129380866/2ESWeKZm_normal.jpg,https://pbs.twimg.com/profile_images/1522666531129380866/2ESWeKZm_normal.jpg,https://pbs.twimg.com/profile_banners/995010359420481539/1555594285,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:53:51 +0000 2023,1633194269656879104,1633194269656879104,"@MisterCuler It all started since cadiz and malloroca home 
Noone defended him at that time 
Baila campaign happened 
He started to take matter at his own hands 
We need voice at dressing room to defend him when needed and kick him when needed",False,"[13, 243]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633193405684564e+18,1633193405684563968,1402535274.0,1402535274,MisterCuler,,,,,False,0,1,False,False,en,en,recent,1420452453749719040,1420452453749719040,nepalifooty,sigdel_neelesh,Nepal,voice which doesn't matter,,[],False,560,708,0,Wed Jul 28 18:34:04 +0000 2021,52266,,,True,False,7244,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632779596658515969/AyTlmcmL_normal.jpg,https://pbs.twimg.com/profile_images/1632779596658515969/AyTlmcmL_normal.jpg,https://pbs.twimg.com/profile_banners/1420452453749719040/1677159309,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:34:01 +0000 2023,1633189276732071937,1633189276732071937,"@Dofficialiyke @Corballyred Beat 4-0 by Brentford, 7-0 by us and what was it 4-2 by Cadiz, oh and 6-3 by City. All under your 'Proper' coach.",False,"[28, 141]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331703232301507e+18,1633170323230150660,1.5734482593471406e+18,1573448259347140620,Dofficialiyke,,,,,False,0,0,False,False,en,en,recent,1547185403475763200,1547185403475763200,"SpotkickFC {Top Red, but at least I'm no Top C*nt}",SpotkickFC,,"Grandad! footy Fan for 40yrs, @LiverpoolWomens team, very proud @donnybelles supporter & former STH. Large soft spot for, @PFC_feminines, @ParisFC & @FCF1931_O",,[],False,84,844,3,Wed Jul 13 11:45:37 +0000 2022,4034,,,False,False,4609,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1553401892327366657/7D79zYqo_normal.jpg,https://pbs.twimg.com/profile_images/1553401892327366657/7D79zYqo_normal.jpg,https://pbs.twimg.com/profile_banners/1547185403475763200/1659300518,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:33:14 +0000 2023,1633189080832909314,1633189080832909314,UN refugee agency ‘profoundly concerned’ by UK’s illegal migration bill saying it amounts to an asylum ban – politics live https://t.co/tl6zkT3zNl,False,"[0, 146]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1026736368,1026736368,Alejandro del Valle,Adelvalle_Cadiz,,International Law and Int Relations- Europa- EU,https://t.co/NuUaNzVL6k,[],False,1139,1607,13,Fri Dec 21 16:51:46 +0000 2012,20612,,,False,False,5073,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/809520672590483456/Bc7gFjrf_normal.jpg,https://pbs.twimg.com/profile_images/809520672590483456/Bc7gFjrf_normal.jpg,https://pbs.twimg.com/profile_banners/1026736368/1476039556,4A913C,000000,000000,000000,False,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/NuUaNzVL6k', 'expanded_url': 'https://dialnet.unirioja.es/servlet/autor?codigo=37390', 'display_url': 'dialnet.unirioja.es/servlet/autor?…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:33:02 +0000 2023,1633189027808440325,1633189027808440325,@BeGriffis You should have seen crito in Burgos. He is now in Cadiz. He would take your heart!,False,"[11, 94]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331477118002012e+18,1633147711800201216,263346102.0,263346102,BeGriffis,,,,,False,0,1,False,False,en,en,recent,1461255814111498241,1461255814111498241,Robby- Drei,KiekensDrei,Castellon,"Pro football scout - la liga 2- 1-RFEF 2-RFEF (Spain tier 2-3-4) and Belgium
Lives in Spain. Supporter of Lille OSC",,[],False,393,560,1,Thu Nov 18 08:52:27 +0000 2021,2759,,,False,False,1040,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628145925595037698/3nuPBpOG_normal.jpg,https://pbs.twimg.com/profile_images/1628145925595037698/3nuPBpOG_normal.jpg,https://pbs.twimg.com/profile_banners/1461255814111498241/1677015213,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:21:21 +0000 2023,1633186087760801793,1633186087760801793,"@Cadiz_CFEN Big Family, together we are winning  💛💙",False,"[12, 51]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331818597094277e+18,1633181859709427719,9.000862042884465e+17,900086204288446466,Cadiz_CFEN,,,,,False,0,1,False,False,en,en,recent,1566824988564389889,1566824988564389889,Quaminah Winchester 🇪🇸,Winchester_50k,"Barcelona, Spain ",(Zeinab❤️‍🩹)  @FCBarcelona  @Quamina_Mp @Efiaodo1,,[],False,4137,4674,0,Mon Sep 05 16:26:41 +0000 2022,25805,,,True,False,21843,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612599933319712768/vbMtrE6O_normal.jpg,https://pbs.twimg.com/profile_images/1612599933319712768/vbMtrE6O_normal.jpg,https://pbs.twimg.com/profile_banners/1566824988564389889/1662704223,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:12:22 +0000 2023,1633183830109564940,1633183830109564940,"@Cadiz_CFEN Huge W for you admin, it's thanks to you 🫡",False,"[12, 54]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331600142264197e+18,1633160014226419726,9.000862042884465e+17,900086204288446466,Cadiz_CFEN,,,,,False,0,0,False,False,en,en,recent,1557465362844852226,1557465362844852226,Ꭰꮖꭺꭱꮇꭺ,mrbylava61,"Akçaabat, Türkiye",𝐂𝐨𝐢𝐧𝐜𝐢𝐝𝐞𝐧𝐜𝐞 𝐨𝐫 𝐅𝐚𝐭𝐞?,,[],False,99,655,0,Wed Aug 10 20:34:45 +0000 2022,19676,,,False,False,3234,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631779345344655361/2cXTY3Vc_normal.jpg,https://pbs.twimg.com/profile_images/1631779345344655361/2cXTY3Vc_normal.jpg,https://pbs.twimg.com/profile_banners/1557465362844852226/1676671028,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:07:44 +0000 2023,1633182663732240388,1633182663732240388,@StoolFootball However much I love this guy I can say he’s overrated 😂…sorry not sorry…..the premier league might humble him just as Man United were…..let him go to Madrid so I enjoy his football with the likes of cadiz and Betis,False,"[15, 229]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331657917291848e+18,1633165791729184788,1.4512396252095652e+18,1451239625209565198,StoolFootball,,,,,False,0,1,False,False,en,en,recent,1280969695487840260,1280969695487840260,@dreamer254,Jacksank5,,No billionaire made it by salary,,[],False,188,118,0,Wed Jul 08 20:59:21 +0000 2020,3973,,,False,False,1346,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1459473387408052226/AluAahLu_normal.jpg,https://pbs.twimg.com/profile_images/1459473387408052226/AluAahLu_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:06:47 +0000 2023,1633182425521192960,1633182425521192960,"@El_Maestro65 But I have seen teams like Cadiz playing good football rayo too they play totally the opposite football they play against us 
L
Betis I haven't watched but I have seen many la liga teams play totally opposite football they play against madrid and barca",False,"[14, 266]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331679298052424e+18,1633167929805242368,1.5092232283002266e+18,1509223228300226563,El_Maestro65,,,,,False,0,0,False,False,en,en,recent,1544563824170127360,1544563824170127360,Harry,Campnouislove,,"Barca ♥️💙
typo-prone",,[],False,144,150,0,Wed Jul 06 06:08:19 +0000 2022,30136,,,False,False,9934,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632449743258542080/_qlsjA-k_normal.jpg,https://pbs.twimg.com/profile_images/1632449743258542080/_qlsjA-k_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:01:13 +0000 2023,1633181021234425856,1633181021234425856,@Cadiz_CFEN And you're struggling in relegation zone 💀,False,"[12, 54]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633160971358204e+18,1633160971358203917,9.000862042884465e+17,900086204288446466,Cadiz_CFEN,,,,,False,0,1,False,False,en,en,recent,1478445162238038024,1478445162238038024,Sparta🦉,InnocentDramme7,,,,[],False,33,1147,0,Tue Jan 04 19:21:30 +0000 2022,786,,,True,False,350,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608681894098489344/IU9p2fpx_normal.jpg,https://pbs.twimg.com/profile_images/1608681894098489344/IU9p2fpx_normal.jpg,https://pbs.twimg.com/profile_banners/1478445162238038024/1644744867,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:49:06 +0000 2023,1633177973066207232,1633177973066207232,@Cadiz_CFEN You won it because you are different from all other admins,False,"[12, 70]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331600142264197e+18,1633160014226419726,9.000862042884465e+17,900086204288446466,Cadiz_CFEN,,,,,False,0,0,False,False,en,en,recent,1127795561996808193,1127795561996808193,Don,Don37221379,"Iritty, Kannur, Kerala",Iam currently under construction,,[],False,19,281,0,Mon May 13 04:39:50 +0000 2019,3600,,,False,False,69,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1298303700981542912/LNXUfkVs_normal.jpg,https://pbs.twimg.com/profile_images/1298303700981542912/LNXUfkVs_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:35:47 +0000 2023,1633174620999237633,1633174620999237633,@acreuel And the Cadiz one too🤣,False,"[9, 31]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331737571445842e+18,1633173757144584193,1.6181777005977436e+18,1618177700597743617,acreuel,,,,,False,0,0,False,False,en,en,recent,1146446485179047936,1146446485179047936,Denzzel😆👈🏾,thedenzzel,+233,Run by Denzzel’s Management 👍🏾 //@manutd,,[],False,1185,698,1,Wed Jul 03 15:51:56 +0000 2019,9905,,,True,False,19135,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616687564106104833/7Ynvfc9d_normal.jpg,https://pbs.twimg.com/profile_images/1616687564106104833/7Ynvfc9d_normal.jpg,https://pbs.twimg.com/profile_banners/1146446485179047936/1662412419,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:35:20 +0000 2023,1633174509967536132,1633174509967536132,@AmericanTrent This won’t matter in Spain when Cadiz has 50 players in their own half,False,"[15, 85]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331553284676936e+18,1633155328467693568,1.226439994560127e+18,1226439994560126976,AmericanTrent,,,,,False,0,1,False,False,en,en,recent,1612303219270590464,1612303219270590464,Not Carlos,ALEJANDR0BALDE,Hell,New to Twitter 😁  Formerly known as @MattBlakeStan @TheFeebleEmpire,,[],False,421,434,0,Mon Jan 09 04:20:28 +0000 2023,2108,,,True,False,5197,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632228351619342336/OBKJPeyp_normal.jpg,https://pbs.twimg.com/profile_images/1632228351619342336/OBKJPeyp_normal.jpg,https://pbs.twimg.com/profile_banners/1612303219270590464/1677988609,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:30:30 +0000 2023,1633173290532347907,1633173290532347907,Crying in no vivir en cadiz https://t.co/EUOcqfBBYv,False,"[0, 27]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,2,False,False,en,en,recent,254974400,254974400,/məteu/,FireOfMidnight,Sa millor illa des Mediterrani,29 wannabe druida eivissenc. Sembrant llibres i llegint llenties. Per desgracia torn a tocar mapes. Compost your enemies. Anticapitalisme o barbarie,https://t.co/Qt2UxW4bsi,[],False,170,164,2,Sun Feb 20 11:50:49 +0000 2011,9021,,,True,False,37899,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1614615768141910016/ksoGDYBm_normal.jpg,https://pbs.twimg.com/profile_images/1614615768141910016/ksoGDYBm_normal.jpg,https://pbs.twimg.com/profile_banners/254974400/1399314890,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,regular,[],False,"[{'url': 'https://t.co/Qt2UxW4bsi', 'expanded_url': 'https://www.instagram.com/turtigris/', 'display_url': 'instagram.com/turtigris/', 'indices': [0, 23]}]",1.6328414674660065e+18,1632841467466006530,Mon Mar 06 20:31:57 +0000 2023,1.6328414674660065e+18,1632841467466006530,"Cádiz, ESPAÑA. https://t.co/594s79L1gt",False,"[0, 14]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,245476694.0,245476694,Lito Jr,Finidimismo,Pradense. ,"Un dia dije que tendría una Bio decente, y aquí está, una puta mierda.",,[],False,561.0,181.0,8.0,Mon Jan 31 19:51:00 +0000 2011,7374.0,,,True,False,27915.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1311058261647425542/Q5IqOzSW_normal.jpg,https://pbs.twimg.com/profile_images/1311058261647425542/Q5IqOzSW_normal.jpg,https://pbs.twimg.com/profile_banners/245476694/1512516144,4357AD,FFFFFF,D14154,1B1829,True,True,False,False,False,False,False,regular,[],,,,,False,2342.0,33326.0,False,False,False,es,,,,,,,,,,,
Tue Mar 07 18:27:20 +0000 2023,1633172497016258560,1633172497016258560,@Dr_Shekwaye @Cadiz_CFEN @abu_kwaliyo @orkcigin So una too collect,False,"[48, 66]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331721482178683e+18,1633172148217868291,902489142.0,902489142,Dr_Shekwaye,,,,,False,0,0,False,False,en,en,recent,937772567699566593,937772567699566593,"Habeeb Aleshinloye, DVM",HabeebAlesh,"Lagos, Nigeria",Veterinarian | Small Animal Practitioner | One Health advocate | Football lover | Arsenal 💞❤️💕,https://t.co/9SmUuCaCEN,[],False,3710,2839,2,Mon Dec 04 19:56:17 +0000 2017,6114,,,False,False,6762,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1544348815330873349/Wzj4qpd6_normal.jpg,https://pbs.twimg.com/profile_images/1544348815330873349/Wzj4qpd6_normal.jpg,https://pbs.twimg.com/profile_banners/937772567699566593/1587399551,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/9SmUuCaCEN', 'expanded_url': 'https://www.linkedin.com/in/habeeb-aleshinloye-dvm-0b21a215b', 'display_url': 'linkedin.com/in/habeeb-ales…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:20:30 +0000 2023,1633170777875918852,1633170777875918852,@AmericanTrent @Momeleziii Cadiz's 7-1-2 when Kounde starts doing stepovers https://t.co/Nh2ivOyTv0,False,"[27, 75]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331702447798804e+18,1633170244779880449,1.226439994560127e+18,1226439994560126976,AmericanTrent,,,,,False,0,14,False,False,en,en,recent,1558304672867356673,1558304672867356673,𝔾,GilHatesBarca,,Into the flood again...,,[],False,318,584,2,Sat Aug 13 04:09:33 +0000 2022,23997,,,False,False,13841,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630914987030970372/xuCPUiv__normal.jpg,https://pbs.twimg.com/profile_images/1630914987030970372/xuCPUiv__normal.jpg,https://pbs.twimg.com/profile_banners/1558304672867356673/1677767632,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:15:03 +0000 2023,1633169405575147520,1633169405575147520,@Cadiz_CFEN Win admin,False,"[12, 21]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331600142264197e+18,1633160014226419726,9.000862042884465e+17,900086204288446466,Cadiz_CFEN,,,,,False,0,1,False,False,en,en,recent,1450729560555724802,1450729560555724802,TRENDY🥷🏼💜,Trendymustrend,,whatever 😐…. Die hard Barcelona fans 🫶🏼❤️,,[],False,183,421,0,Wed Oct 20 07:44:33 +0000 2021,19752,,,False,False,563,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620969976919216129/YjMKpRTT_normal.jpg,https://pbs.twimg.com/profile_images/1620969976919216129/YjMKpRTT_normal.jpg,https://pbs.twimg.com/profile_banners/1450729560555724802/1672709062,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
