created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Wed Mar 08 00:06:33 +0000 2023,1633257863165665281,1633257863165665281,Two of Four Americans Kidnapped and Shot in Mexico Confirmed Dead: Two Americans who were kidnapped along the Mexico border near Texas last week are dead ... this according to state officials. Americo Villarreal -- the governor of the Mexican state of… https://t.co/uORuA8rMMN,False,"[0, 276]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,277600246,277600246,Gossip Bucket,GossipBucket,"Hollywood, CA","The ultimate celebrity news aggregator. Gossip Bucket is a big swirling bucket of the latest celebrity news, hollywood gossip and trending articles.",http://t.co/X1ZULfXn1q,"[{'url': 'http://t.co/X1ZULfXn1q', 'expanded_url': 'http://gossipbucket.com', 'display_url': 'gossipbucket.com', 'indices': [0, 22]}]",[],False,839,2371,23,Tue Apr 05 18:03:20 +0000 2011,254,,,False,False,168164,,False,False,False,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/968576440529760256/OWI6dPUq_normal.jpg,https://pbs.twimg.com/profile_images/968576440529760256/OWI6dPUq_normal.jpg,https://pbs.twimg.com/profile_banners/277600246/1575051128,B40B43,CC3366,E5507E,362720,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:52:05 +0000 2023,1633254220517261312,1633254220517261312,"@BC240403 @IIIIlIIIlIIIlll He was good vs Villarreal, it was our last big gam",False,"[27, 77]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633253752923648e+18,1633253752923648002,1.2465296373348762e+18,1246529637334876161,BC240403,,,,,False,0,1,False,False,,en,en,recent,1381915926988267520,1381915926988267520,🇳🇬⚓️,honest_leroy,"Lagos, Nigeria",Leroy Sané FC,,,[],False,591,425,0,Tue Apr 13 10:23:41 +0000 2021,27564,,,False,False,4194,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631003961682526231/OhCBOP0s_normal.jpg,https://pbs.twimg.com/profile_images/1631003961682526231/OhCBOP0s_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:49:11 +0000 2023,1633253489840119809,1633253489840119809,@espn_villarreal absolutely 🤞🏼🤞🏼🤞🏼🤞🏼,False,"[17, 36]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633156453816062e+18,1633156453816061952,1.5934165079287562e+18,1593416507928756224,espn_villarreal,,,,,False,0,0,False,False,,en,en,recent,1601423889111859203,1601423889111859203,brandee,brandee_m87,,follow me 😜,,,[],False,33,41,0,Sat Dec 10 03:50:19 +0000 2022,75,,,False,False,23,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628207817168396288/kTvhaGKB_normal.jpg,https://pbs.twimg.com/profile_images/1628207817168396288/kTvhaGKB_normal.jpg,https://pbs.twimg.com/profile_banners/1601423889111859203/1676096476,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:26:31 +0000 2023,1633247789319610368,1633247789319610368,"@RIPRFC @Record_Sport Small club celebrating a win. I believe Leicester(EPL), Villarreal (EC), Raith Rovers(Challenge Cup) and Rangers (Petrofac Cup) did the same.",False,"[22, 163]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633129566922322e+18,1633129566922321921,1.5384736937976586e+18,1538473693797658630,RIPRFC,,,,,False,0,0,False,False,,en,en,recent,1573723796858617856,1573723796858617856,Conscript,JD51718600,St Andrews ,,,,[],False,0,1,0,Sat Sep 24 17:19:52 +0000 2022,19,,,False,False,141,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608873097502810112/FBe-3_4q_normal.jpg,https://pbs.twimg.com/profile_images/1608873097502810112/FBe-3_4q_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:05:44 +0000 2023,1633242557646794752,1633242557646794752,"@OlayinkaSuraj @amanduregan I ve seen him miss during UEFA super cup, we played villarreal, na even first kick of the shot out",False,"[28, 126]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633216741382783e+18,1633216741382782981,2712596775.0,2712596775,OlayinkaSuraj,,,,,False,0,1,False,False,,en,en,recent,1009426507058614272,1009426507058614272,M.A.T.s.💙😍,MsBukola,,⚽️Christian Pulisic🤍🌟💛Naomi Osaka🎾🕴Sarah Paulson🧡💚Iretiola Doyle🕴🤍 Chelsea💙.,,,[],False,3032,4065,0,Wed Jun 20 13:23:28 +0000 2018,166,,,True,False,1904,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1350400955918016514/x8ILQv5X_normal.jpg,https://pbs.twimg.com/profile_images/1350400955918016514/x8ILQv5X_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:01:49 +0000 2023,1633241573273088005,1633241573273088005,"@DeadlineDayLive @TimesSport It was too soon for Manchester United, but he can potentially be something great. As caretaker, he was 2-1-0, W Arsenal, W Villarreal and Draw with Chelsea. Undefeated.",False,"[29, 197]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332332890276495e+18,1633233289027649537,1030711922.0,1030711922,DeadlineDayLive,,,,,False,0,3,False,False,,en,en,recent,54193241,54193241,The Vaunted Gamer,TheVauntedGamer,,Blog: http://t.co/hT3NovAw4A,http://t.co/hT3NovAw4A,"[{'url': 'http://t.co/hT3NovAw4A', 'expanded_url': 'http://thevauntedgamer.blogspot.com', 'display_url': 'thevauntedgamer.blogspot.com', 'indices': [0, 22]}]","[{'url': 'http://t.co/hT3NovAw4A', 'expanded_url': 'http://thevauntedgamer.blogspot.com', 'display_url': 'thevauntedgamer.blogspot.com', 'indices': [6, 28]}]",False,83,702,3,Mon Jul 06 12:40:41 +0000 2009,6192,,,False,False,3522,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1409609507093860352/SYsicLSO_normal.jpg,https://pbs.twimg.com/profile_images/1409609507093860352/SYsicLSO_normal.jpg,https://pbs.twimg.com/profile_banners/54193241/1624912070,2FC2EF,181A1E,252429,666666,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:00:02 +0000 2023,1633241122284658688,1633241122284658688,@BEaSTPadwal15 @w4nner7489 @RyanSkyWalker @sushiniesta @ESPNFC You lost to Villarreal who went on to play in the conference league 😭😭😭 I'd rather lose to Frankfurt who won the Europa than Villarreal who play in the conference league 😘 https://t.co/0N9eZ8LvMr,False,"[63, 234]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.63323913151701e+18,1633239131517009923,4456476814.0,4456476814,BEaSTPadwal15,,,,,False,0,0,False,False,False,en,en,recent,1565072761982259204,1565072761982259204,Drip Biden,FrozeBiden,,,,,[],False,38,87,0,Wed Aug 31 20:23:32 +0000 2022,12613,,,False,False,5953,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565074231490134016/TNoNwYN2_normal.jpg,https://pbs.twimg.com/profile_images/1565074231490134016/TNoNwYN2_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:58:39 +0000 2023,1633240775051079680,1633240775051079680,@thehill Tamaulipas state governor Americo Villarreal declares “the four Americans were found quickly in spite of their color…”,False,"[9, 127]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633240129178583e+18,1633240129178583044,1917731.0,1917731,thehill,,,,,False,0,0,False,False,,en,en,recent,969282605244760064,969282605244760064,José Enrique Olivares,JEOTucson,,,,,[],False,153,3415,0,Thu Mar 01 18:45:56 +0000 2018,12381,,,False,False,3757,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:57:23 +0000 2023,1633240455642005504,1633240455642005504,@jolofricebandit That Villarreal shootout sped up😂😂,False,"[17, 51]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331897166809498e+18,1633189716680949762,1.2708934582958408e+18,1270893458295840768,jolofricebandit,,,,,False,0,0,False,False,,en,en,recent,1466912333909868544,1466912333909868544,Jozy,JozyAFC,,Dreams bruh🦋,,,[],False,20,134,0,Fri Dec 03 23:28:59 +0000 2021,9904,,,False,False,194,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1603956788000342018/sbNzAVaO_normal.jpg,https://pbs.twimg.com/profile_images/1603956788000342018/sbNzAVaO_normal.jpg,https://pbs.twimg.com/profile_banners/1466912333909868544/1670935398,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:52:32 +0000 2023,1633239233400807425,1633239233400807425,"and a woman were safe and in the hands of authorities.

Mr Villarreal said “ambulances and security personnel” were on their way to offer medical support to the survivors.

The Americans were found as a result of joint search operations, the Tamaulipas State Attorney General",False,"[0, 275]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332392272185098e+18,1633239227218509827,1.0040064329439805e+18,1004006432943980544,Politica_Econom,,,,,False,0,0,False,False,,en,en,recent,1004006432943980544,1004006432943980544,Política y Economía,Politica_Econom,Hic et Nunc,"“Nemo patriam quia magna est amat, sed quia sua”",,,[],False,664,1,4,Tue Jun 05 14:26:01 +0000 2018,19600,,,True,False,136163,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1071507123052326913/JSbdqFRp_normal.jpg,https://pbs.twimg.com/profile_images/1071507123052326913/JSbdqFRp_normal.jpg,https://pbs.twimg.com/profile_banners/1004006432943980544/1591289270,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:52:30 +0000 2023,1633239227218509827,1633239227218509827,"under what circumstances they occur”.

The governor of Tamaulipas, Américo Villarreal Anaya, said during a news conference that Mexico’s Attorney General’s office had confirmed the two deaths.

A Mexican official told Reuters that two men had been found dead, while another man",False,"[0, 277]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633239217219203e+18,1633239217219203072,1.0040064329439805e+18,1004006432943980544,Politica_Econom,,,,,False,0,0,False,False,,en,en,recent,1004006432943980544,1004006432943980544,Política y Economía,Politica_Econom,Hic et Nunc,"“Nemo patriam quia magna est amat, sed quia sua”",,,[],False,664,1,4,Tue Jun 05 14:26:01 +0000 2018,19600,,,True,False,136163,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1071507123052326913/JSbdqFRp_normal.jpg,https://pbs.twimg.com/profile_images/1071507123052326913/JSbdqFRp_normal.jpg,https://pbs.twimg.com/profile_banners/1004006432943980544/1591289270,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:40:49 +0000 2023,1633236286151507974,1633236286151507974,@JayIssaBallerV2 @tomiwa_giwa @ESPNFC I’m not a Dortmund fan. I’m just not an idiot. This Dortmund team does not finish below tenth in the PL and this Chelsea side does not win the Bundesliga. Would Villarreal have finished second in the PL in 2020-21? They beat second place Man United over one game,False,"[38, 300]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332339560981463e+18,1633233956098146305,1.582504057813586e+18,1582504057813585926,JayIssaBallerV2,,,,,False,0,0,False,False,,en,en,recent,1322945319886331908,1322945319886331908,James Scullion,JamesScullion11,,Unique Forever🤍❤️                           ⚪️💜⚪️💜,,,[],False,132,442,2,Sun Nov 01 16:55:28 +0000 2020,49760,,,True,False,20152,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1619747220160389120/j2LInkjY_normal.jpg,https://pbs.twimg.com/profile_images/1619747220160389120/j2LInkjY_normal.jpg,https://pbs.twimg.com/profile_banners/1322945319886331908/1643106373,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:30:36 +0000 2023,1633233714892161029,1633233714892161029,@Kman_MC @AbjaFCB Villarreal did it,False,"[18, 35]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633177769029804e+18,1633177769029804033,1.542696474177409e+18,1542696474177409024,Kman_MC,,,,,False,0,0,False,False,,en,en,recent,1571803880895160320,1571803880895160320,James Tiger🐅,jamestigerrr,"Tema, Ghana","I followed you because judging from your tweets you seem very intelligent. And not because I want you to follow back,",,,[],False,276,825,1,Mon Sep 19 10:10:37 +0000 2022,28545,,,False,False,27872,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617374058257022977/AEnSxhhd_normal.jpg,https://pbs.twimg.com/profile_images/1617374058257022977/AEnSxhhd_normal.jpg,https://pbs.twimg.com/profile_banners/1571803880895160320/1666036592,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:15:08 +0000 2023,1633229823156920320,1633229823156920320,@__bxn Villarreal had guys heads hot 😭,False,"[7, 38]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332293466839286e+18,1633229346683928578,1.4038104940630385e+18,1403810494063038464,__bxn,,,,,False,0,1,False,False,,en,en,recent,969244204613369858,969244204613369858,⚡🍃,Mystgooner,,,,,[],False,515,630,2,Thu Mar 01 16:13:20 +0000 2018,43249,,,False,False,17929,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632335598781440002/MGrA2bba_normal.jpg,https://pbs.twimg.com/profile_images/1632335598781440002/MGrA2bba_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:07:42 +0000 2023,1633227953361354755,1633227953361354755,"One of the surviving Americans was wounded and the other was unharmed, Tamaulipas Gov. Américo Villarreal said.
The foursome from South Carolina — identified as Latavia “Tay” McGee, Shaeed Woodard, Zindell Brown and Eric James Williams — were abducted at gunpoint in broad",False,"[0, 272]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332279508824474e+18,1633227950882447360,1.5973447899172127e+18,1597344789917212673,deenvoss,,,,,False,0,0,False,False,,en,en,recent,1597344789917212673,1597344789917212673,deenvoss,deenvoss,United Kingdom,Absolutely Lime Flavor 🤪,,,[],False,66,57,0,Mon Nov 28 21:41:09 +0000 2022,6482,,,False,False,8340,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1619315808919756800/8bIPh39-_normal.jpg,https://pbs.twimg.com/profile_images/1619315808919756800/8bIPh39-_normal.jpg,https://pbs.twimg.com/profile_banners/1597344789917212673/1674909877,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
