created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,place,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates
Wed Mar 08 03:10:20 +0000 2023,1633304112853929987,1633304112853929987,"@Badjiggy I’m just pointing out it being wrong on all levels, Barcelona and Tokyo have areas with more than 100,000 people a square mile, in the hypothetical scenario they mentioned it would bring NoDa up to 12K per.",False,"[10, 216]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6333030595425608e+18,1633303059542560771,93286851.0,93286851,Badjiggy,,,,False,0,0,False,False,en,en,recent,3105352628,3105352628,CLT Development,CLTdevelopment,"Charlotte, NC","Your source for all things DEV in CLT. Past, present & future, we've got you covered in 240 characters.",,[],False,12827,1187,89,Mon Mar 23 19:32:38 +0000 2015,41756,,,True,False,36828,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1378705357585973248/tisM5Cfg_normal.jpg,https://pbs.twimg.com/profile_images/1378705357585973248/tisM5Cfg_normal.jpg,https://pbs.twimg.com/profile_banners/3105352628/1586830398,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],512a8a4a4c4b4be0,https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json,city,Charlotte,"Charlotte, NC",US,United States,[],Polygon,"[[[-81.046876, 35.001706], [-80.646695, 35.001706], [-80.646695, 35.416412], [-81.046876, 35.416412]]]",1.63330411285393e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 03:10:10 +0000 2023,1633304071766519814,1633304071766519814,Men's Rugby Opens Spring Season on Barcelona Turf https://t.co/loVobk4mUq,False,"[0, 73]","<a href=""http://www.sidearmsports.com"" rel=""nofollow"">SIDEARM Sports</a>",,,,,,,,,False,0,0,False,False,en,en,recent,84111551,84111551,Vassar Athletics,VassarAthletics,"Poughkeepsie, NY",The Official Twitter account of Vassar College Athletics,https://t.co/GjhOx93Y8b,[],False,2774,297,33,Wed Oct 21 16:35:24 +0000 2009,4583,,,True,False,27268,,False,False,False,5D001D,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1579539777686224896/paQknnHX_normal.jpg,https://pbs.twimg.com/profile_images/1579539777686224896/paQknnHX_normal.jpg,https://pbs.twimg.com/profile_banners/84111551/1665426605,5D001D,FFFFFF,FFFFFF,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,False,"[{'url': 'https://t.co/GjhOx93Y8b', 'expanded_url': 'https://www.vassarathletics.com/index.aspx', 'display_url': 'vassarathletics.com/index.aspx', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 03:07:53 +0000 2023,1633303494592692224,1633303494592692224,"It is such a pity that Messi got kicked out of FC Barcelona... he would have had guided their young forwards like he has guided Argentina's forwards, he would have worked to give them confidence rather than blame them for their mistakes.",False,"[0, 237]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,374549158,374549158,Chipz,thenchipz,,Everything here is personal view | KinKi Kids is 運命共同体,,[],False,235,522,1,Fri Sep 16 14:22:26 +0000 2011,31111,,,True,False,29521,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1631851555686330369/gkPWLw8E_normal.jpg,https://pbs.twimg.com/profile_images/1631851555686330369/gkPWLw8E_normal.jpg,https://pbs.twimg.com/profile_banners/374549158/1674366212,ABB8C2,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 03:06:09 +0000 2023,1633303061811666944,1633303061811666944,"The Time of #Apocalypse
Subtitles-Select language-Auto-translate
https://t.co/Cj3iOE8Kip
#ACoruna #Girona #Vigo #Valladolid #VitoriaGasteiz #Spain #Barcelona #Valencia #Grenada #Oviedo #Bilbao #Malaga #SanSebastian #Toledo #Alicante #PalmadeMallorca #LasPalmas #Burgos #Almería https://t.co/96VSLuq3w4",False,"[0, 277]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1248218082553847809,1248218082553847809,Piotr,Piotr39_C,,,,[],False,646,264,0,Thu Apr 09 11:58:36 +0000 2020,140554,,,False,False,22795,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1248219827803570176/rhAsrRI__normal.jpg,https://pbs.twimg.com/profile_images/1248219827803570176/rhAsrRI__normal.jpg,https://pbs.twimg.com/profile_banners/1248218082553847809/1586434703,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 03:05:04 +0000 2023,1633302787428610053,1633302787428610053,Nah nah I’m moving to Barcelona if this happens https://t.co/Y3x40SIyXo,False,"[0, 47]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,True,0,0,False,False,en,en,recent,2965110005,2965110005,Nahuel Viera,NahuelViera22,,,https://t.co/8TlpU2pnT4,[],False,408,250,0,Tue Jan 06 22:55:34 +0000 2015,8838,,,False,False,3280,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1512841804412039170/7bMH-fSY_normal.jpg,https://pbs.twimg.com/profile_images/1512841804412039170/7bMH-fSY_normal.jpg,https://pbs.twimg.com/profile_banners/2965110005/1571235193,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,"[{'url': 'https://t.co/8TlpU2pnT4', 'expanded_url': 'http://figuratiapparel.com', 'display_url': 'figuratiapparel.com', 'indices': [0, 23]}]",1.6332357311864259e+18,1633235731186425861,Tue Mar 07 22:38:37 +0000 2023,1.6332357311864259e+18,1633235731186425861,"🚨 Leo Messi said verbally a few months ago that FC Barcelona would be an option for his next move.
@gerardromero [🎖️] https://t.co/iOJ437RfDl",False,"[0, 117]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.2872882533268767e+18,1287288253326876673,Managing Barça,ManagingBarca,,"An independent @FCBarcelona channel: News, stats, quotes & live match coverage • Enquiries: contact@managingbarca.com",,[],False,219098.0,431.0,630.0,Sun Jul 26 07:26:59 +0000 2020,16228.0,,,True,False,17262.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1584803683543359490/Pjp2NDd5_normal.jpg,https://pbs.twimg.com/profile_images/1584803683543359490/Pjp2NDd5_normal.jpg,https://pbs.twimg.com/profile_banners/1287288253326876673/1665307412,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,169.0,3462.0,False,False,False,en,,,,,,,
Wed Mar 08 03:03:27 +0000 2023,1633302381361500160,1633302381361500160,"@locust9 Remember how I bought 40% off tickets to Barcelona in Feb just knowing it's okay there. And then googled that this is the coldest week of the year. Still, we got 3 days in t-shirts and 3 awful +3 with rain. Learned the lesson))) Hope you'll have more sun!",False,"[9, 264]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6329911485988618e+18,1632991148598861825,47429047.0,47429047,locust9,,,,False,0,0,False,False,en,en,recent,843845424456912898,843845424456912898,🇺🇦 Ihor Pospishnyi 🔜 PAX East,IhorPospishnyi,Ukraine,"🏆 @gtpindiecup festival 🎮 GTP Media agency 🌎 #UkrainianGamesFestival #IndieCupCelebration
       💪 support Ukraine now ⤵",https://t.co/EYyRH4P9hn,[],False,276,1050,4,Mon Mar 20 15:23:21 +0000 2017,6190,,,False,False,1138,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1280048286687207428/UH8cMqQ7_normal.jpg,https://pbs.twimg.com/profile_images/1280048286687207428/UH8cMqQ7_normal.jpg,https://pbs.twimg.com/profile_banners/843845424456912898/1647095485,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,"[{'url': 'https://t.co/EYyRH4P9hn', 'expanded_url': 'http://indiecup.net/ukraine', 'display_url': 'indiecup.net/ukraine', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 03:02:03 +0000 2023,1633302028175679490,1633302028175679490,"@MadridXtra @abc_es Barcelona fan here, Carvajal is currently the best right back rn.",False,"[20, 85]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330576815094333e+18,1633057681509433344,1.3265641522913157e+18,1326564152291315713,MadridXtra,,,,False,0,0,False,False,en,en,recent,1536378813180936192,1536378813180936192,w1lbertjr1,w1lbertjr1,,Lost both Accounts.,https://t.co/WEtZzG9qlJ,[],False,4,116,0,Mon Jun 13 16:03:57 +0000 2022,151,,,False,False,134,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631070237243195392/_t14ZqCB_normal.jpg,https://pbs.twimg.com/profile_images/1631070237243195392/_t14ZqCB_normal.jpg,https://pbs.twimg.com/profile_banners/1536378813180936192/1677712482,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,"[{'url': 'https://t.co/WEtZzG9qlJ', 'expanded_url': 'http://andrewtate.com', 'display_url': 'andrewtate.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 03:00:55 +0000 2023,1633301744498229249,1633301744498229249,"@domsloft Its my favourite tool i find it easy to delete the 9 cart gold grade from the rings,besides u can still take it with u Barcelona i mean what ever u go ,have a good the one",False,"[10, 181]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6326230303869583e+18,1632623030386958338,273925793.0,273925793,domsloft,,,,False,0,0,False,False,en,en,recent,1593076398373076995,1593076398373076995,Ali200KA,Ali200Ka,,,,[],False,0,0,0,Thu Nov 17 03:00:03 +0000 2022,0,,,False,False,2,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:59:46 +0000 2023,1633301452570480641,1633301452570480641,How is it there by Barcelona?🤦🏾‍♂️ https://t.co/S6LmvADKfX,False,"[0, 34]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,True,0,0,False,False,en,en,recent,49307248,49307248,BILLY™,djcosby,Stamford Bridge,Overqualified.. ⁶,,[],False,1197,220,9,Sun Jun 21 12:50:16 +0000 2009,8160,,,True,False,61077,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1600953598204059648/HllUTHqF_normal.jpg,https://pbs.twimg.com/profile_images/1600953598204059648/HllUTHqF_normal.jpg,https://pbs.twimg.com/profile_banners/49307248/1670533527,2FC2EF,FFFFFF,252429,666666,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,False,,1.633183352726356e+18,1633183352726355970,Tue Mar 07 19:10:29 +0000 2023,1.633183352726356e+18,1633183352726355970,Marcos Alonso on Instagram: “Cmon Chels” https://t.co/9c72WXXt2q,False,"[0, 40]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,4641709514.0,4641709514,Pys,CFCPys,"London, England ","Co-owner of https://t.co/mAiuTA05V7 - also publisher, writer, marketing lead and podcast host.",https://t.co/dRQWBcNgff,"[{'url': 'https://t.co/mAiuTA05V7', 'expanded_url': 'https://chelseafc365.com', 'display_url': 'chelseafc365.com', 'indices': [12, 35]}]",False,294236.0,6476.0,1103.0,Thu Dec 24 06:35:19 +0000 2015,552435.0,,,False,False,61370.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1562232113251979264/zZN3Qzdy_normal.jpg,https://pbs.twimg.com/profile_images/1562232113251979264/zZN3Qzdy_normal.jpg,https://pbs.twimg.com/profile_banners/4641709514/1666663457,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,False,1842.0,31547.0,False,False,False,en,"[{'url': 'https://t.co/dRQWBcNgff', 'expanded_url': 'https://chelseafc365.com/author/cfcpys/', 'display_url': 'chelseafc365.com/author/cfcpys/', 'indices': [0, 23]}]",,,,,,
Wed Mar 08 02:57:36 +0000 2023,1633300908661518336,1633300908661518336,Enriquez Negreira offered to 'help' Barcelona with VAR technology despite contract termination https://t.co/jojcOdxhrO,False,"[0, 118]","<a href=""http://besocy.com"" rel=""nofollow"">Besocy_Oficial</a>",,,,,,,,,False,0,0,False,False,en,en,recent,579889059,579889059,MARCA in English,MARCAinENGLISH,United States,Let’s talk about sports ⚽️🏀🏈🎾🥊,https://t.co/t8SE2nTnx8,[],False,222112,224,2004,Mon May 14 11:52:22 +0000 2012,119,,,True,True,111224,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1578457907322126337/C3Dzs5fm_normal.jpg,https://pbs.twimg.com/profile_images/1578457907322126337/C3Dzs5fm_normal.jpg,https://pbs.twimg.com/profile_banners/579889059/1665168684,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,False,"[{'url': 'https://t.co/t8SE2nTnx8', 'expanded_url': 'https://www.marca.com/en/', 'display_url': 'marca.com/en/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:56:50 +0000 2023,1633300715874529289,1633300715874529289,"@the_transit_guy Smaller communities: New Paltz, NY, Santa Fe, NM, or Manarola, Italy.
Large City: Paris, France, or Barcelona, Spain.",False,"[17, 134]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332509672514765e+18,1633250967251476481,120924076.0,120924076,the_transit_guy,,,,False,0,0,False,False,en,en,recent,1020565801,1020565801,Brian E. Logan,BrianELogan,"New York, NY","@IAmEpiscopalian Attorney, Science Teacher, Dem, partner, brother, NYer. RT≠endorsement/legal advice. He/him/his Tweets=mine Often private due to nonsense.",,[],False,4086,4994,3,Tue Dec 18 20:09:13 +0000 2012,982503,,,False,False,217587,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1415711557997244421/wMkhdoCN_normal.jpg,https://pbs.twimg.com/profile_images/1415711557997244421/wMkhdoCN_normal.jpg,https://pbs.twimg.com/profile_banners/1020565801/1621856201,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:56:12 +0000 2023,1633300556944117760,1633300556944117760,@Blancos_Global Officially the Spanish administration has accused Barcelona of financial corruption But no Barca page is sharing any news about that 😂,False,"[16, 150]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331492254909563e+18,1633149225490956288,735563586.0,735563586,Blancos_Global,,,,False,0,0,False,False,en,en,recent,1332128490921943040,1332128490921943040,Sharid,IrfanulSharid,"Dhaka, Bangladesh",It feels good being a fan of the greatest club of all time.,,[],False,22,192,0,Fri Nov 27 01:06:16 +0000 2020,44933,,,False,False,446,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1564579945451761664/_8se2TNw_normal.jpg,https://pbs.twimg.com/profile_images/1564579945451761664/_8se2TNw_normal.jpg,https://pbs.twimg.com/profile_banners/1332128490921943040/1658432122,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:56:02 +0000 2023,1633300512165572608,1633300512165572608,"@squadnos First one I think about is Dani Alves, the king of number changes. 22, 2, 6 and 8 at Barcelona",False,"[10, 104]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330794255950684e+18,1633079425595068419,2804724671.0,2804724671,squadnos,,,,False,0,0,False,False,en,en,recent,88328076,88328076,Carlos I. Arboleda,carlosiarboleda,Bogotá,,,[],False,130,759,1,Sun Nov 08 02:19:05 +0000 2009,36792,,,False,False,5182,,False,False,False,DBE9ED,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,False,http://pbs.twimg.com/profile_images/666466917599850496/xif3P4RK_normal.jpg,https://pbs.twimg.com/profile_images/666466917599850496/xif3P4RK_normal.jpg,https://pbs.twimg.com/profile_banners/88328076/1404659723,CC3366,DBE9ED,E6F6F9,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
