created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Mar 07 07:37:15 +0000 2023,1633008895365881856,1633008895365881856,"""Antoine at your service""
""Espanyol dissolve""
""Adios Madrid!"" 
Some of the headlines in this week's @OptusSport paper review. Come for the headlines, stay for the chocolate con churros. https://t.co/WTckiR8jS0",False,"[0, 185]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,1.6329922232803656e+18,1632992223280365569,3,32,False,False,False,en,en,recent,213614971,213614971,Phil Kitromilides,PhilKitro,Madrid via Haringey,"Presenter & commentator @LaLigaTV. Host @tsf_podcast. Reporter & columnist @OptusSport. Football, food and travels in Spain. Own views.",https://t.co/bVsLa3Id6q,[],False,38315,992,569,Tue Nov 09 11:01:35 +0000 2010,15582,,,True,True,39687,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1551983384158769152/jTUHoHqB_normal.jpg,https://pbs.twimg.com/profile_images/1551983384158769152/jTUHoHqB_normal.jpg,https://pbs.twimg.com/profile_banners/213614971/1651736149,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],Tue Mar 07 06:31:00 +0000 2023,1.6329922232803656e+18,1632992223280365569,"Atletico Madrid are third for the first time since November and it's because of Antoine Griezmann 🥰

He dropped a masterclass against Sevilla so you know the papers are raving about him.

It's time for @PhilKitro's paper wrap AND his chocolate con churros!

#LaLiga #OptusSport https://t.co/6BGxquwzBX",False,"[0, 277]",en,recent,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,,,,4196267478.0,4196267478,Optus Sport,OptusSport,Australia,The official account for Optus Sport. Australia's premium football streaming platform. Home of the Premier League and LaLiga. 🎙️ The GegenPod on Spotify.,https://t.co/xeFnmK9tSQ,"[{'url': 'https://t.co/xeFnmK9tSQ', 'expanded_url': 'https://sport.optus.com.au', 'display_url': 'sport.optus.com.au', 'indices': [0, 23]}]",[],False,121050.0,295.0,357.0,Wed Nov 11 01:45:47 +0000 2015,1931.0,,,True,True,80015.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1615667893483732994/N0aMtLoO_normal.jpg,https://pbs.twimg.com/profile_images/1615667893483732994/N0aMtLoO_normal.jpg,https://pbs.twimg.com/profile_banners/4196267478/1677029710,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,5.0,69.0,False,False,False,en,"[{'url': 'https://t.co/bVsLa3Id6q', 'expanded_url': 'http://patreon.com/tsfp', 'display_url': 'patreon.com/tsfp', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 07:37:02 +0000 2023,1633008840995221507,1633008840995221507,"@FrankKhalidUK Former manager of Espanyol, Tottenham and PSG. Gross... 🤢",False,"[15, 72]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633005149282095e+18,1633005149282095105,4381616655.0,4381616655,FrankKhalidUK,,,,,False,,,0,1,False,False,,en,en,recent,58640749,58640749,Jonny Edward 🇺🇸⚽️,JonnyFireFC,"Illinois, USA","Supporter of FC Barcelona ⚽🇪🇦, Chicago Fire FC ⚽🇺🇲, USMNT ⚽, Chicago Bulls 🏀, Chicago Bears 🏈, Chicago Blackhawks 🏒 and Chicago White Sox ⚾.",,[],False,422,726,11,Tue Jul 21 00:16:58 +0000 2009,3781,,,False,False,29009,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1590272194814394368/jjPr6iho_normal.jpg,https://pbs.twimg.com/profile_images/1590272194814394368/jjPr6iho_normal.jpg,https://pbs.twimg.com/profile_banners/58640749/1564858881,003682,181A1E,D8A707,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 06:32:17 +0000 2023,1632992545604026369,1632992545604026369,@Argenti04747739 @Sydneynanak7 @BarcaUniversal Did I say he intentionally miss it? Lewy haven’t perform in my own opinion cause if he can’t deliver in big matches then why do we buy him then. Is it for him to score against Cadiz and Espanyol ?,False,"[47, 243]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6329710586753188e+18,1632971058675318788,1.5951708633090662e+18,1595170863309066269,Argenti04747739,,,,,False,,,0,0,False,False,,en,en,recent,1525550714738597890,1525550714738597890,Fifehanmi,AderojuIbrahim6,,,,[],False,147,1327,0,Sat May 14 18:57:05 +0000 2022,538,,,False,False,1340,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1525570522561581057/HD4_D9W4_normal.jpg,https://pbs.twimg.com/profile_images/1525570522561581057/HD4_D9W4_normal.jpg,https://pbs.twimg.com/profile_banners/1525550714738597890/1652559342,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 06:31:30 +0000 2023,1632992351529336835,1632992351529336835,@BaizzOh @BarcaWorldwide You are just so wrong. There’s ain’t no way Barcelona would have scored a second in that match. If he had been 1-1 trust me it would be hard for Barcelona to score a second We all know this story. It happened with espanyol in camp nou this season. They equalize us and 1-1 end.,False,"[25, 302]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327271430702817e+18,1632727143070281729,1.312885730973229e+18,1312885730973229056,BaizzOh,,,,,False,,,0,0,False,False,,en,en,recent,1577229344816128001,1577229344816128001,Kush_skepta07,KSkepta07,,,,[],False,1,28,0,Tue Oct 04 09:29:30 +0000 2022,508,,,False,False,8,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 05:44:31 +0000 2023,1632980527555956738,1632980527555956738,@kshitijshah23 he have more chance of playing for Espanyol than Barcelona under Tebas presidentship.,False,"[15, 100]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632793893325402e+18,1632793893325402114,254545125.0,254545125,kshitijshah23,,,,,False,,,0,0,False,False,,en,en,recent,1369290224002600962,1369290224002600962,FCBEST ❄ Full time Roberto hater,FCbest2,,"• Fan account of the best club itw  •
send messages here : https://t.co/n83m2QGA6u",,"[{'url': 'https://t.co/n83m2QGA6u', 'expanded_url': 'https://secret.viralsachxd.com/ada7a9321', 'display_url': 'secret.viralsachxd.com/ada7a9321', 'indices': [59, 82]}]",False,1727,1062,2,Tue Mar 09 14:13:51 +0000 2021,40903,,,True,False,35145,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612415668980436997/s_8V_wDH_normal.jpg,https://pbs.twimg.com/profile_images/1612415668980436997/s_8V_wDH_normal.jpg,https://pbs.twimg.com/profile_banners/1369290224002600962/1658658830,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 05:36:25 +0000 2023,1632978486582231041,1632978486582231041,"@Lion20918783 @thomassist25_ @ManagingBarca @sport barcelona arent direct rivals to atletico? barcelona have a bigger rivalry against espanyol than atletico mate.
asensio is coming for free aswell",False,"[51, 196]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6328695448709366e+18,1632869544870936576,1.078959110446637e+18,1078959110446637056,Lion20918783,,,,,False,,,0,1,False,False,,en,en,recent,1480788264558546947,1480788264558546947,Araujo 🐐,araujoagent,UAE,"@fcbarcelona @alwahda_int
❤️💙    🤎🤍",,[],False,272,383,0,Tue Jan 11 06:27:01 +0000 2022,1210,,,True,False,1969,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632367087602548736/FTf5fu0R_normal.jpg,https://pbs.twimg.com/profile_images/1632367087602548736/FTf5fu0R_normal.jpg,https://pbs.twimg.com/profile_banners/1480788264558546947/1678021521,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 05:34:37 +0000 2023,1632978034822086658,1632978034822086658,"New Overtime Arbitrum AMM position bought
Real Madrid - Espanyol
Amount: 4.249365250328715
Paid: 3.253 sUSD
Position: Real Madrid
Potential profit: 1 sUSD (31%)",False,"[0, 160]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 05:26:35 +0000 2023,1632976012379078659,1632976012379078659,"New Overtime AMM position bought
Real Madrid - Espanyol
Amount: 42.68063938375918
Paid: 32.756 sUSD
Position: Real Madrid
Potential profit: 10 sUSD (30%)",False,"[0, 153]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 23:42:41 +0000 2023,1632889469308403712,1632889469308403712,"@SteveArchibald8 Steve, any "" problems "" playing for both Barca &amp; Espanyol ? I'm assuming / hoping it's not a "" Sol Campbell "".",False,"[0, 131]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,42252212.0,42252212,SteveArchibald8,,,,,False,,,0,1,False,False,,en,en,recent,291944690,291944690,The boys from north London,thegloryboys,,"The game is about glory, it's about doing things in style and with a flourish, about going out and beating the other lot, not waiting for them to die of boredom",,[],False,1367,1146,14,Mon May 02 21:29:00 +0000 2011,36398,,,False,False,27232,,False,False,False,0F638B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1572035211453501440/4mmuU8UK_normal.jpg,https://pbs.twimg.com/profile_images/1572035211453501440/4mmuU8UK_normal.jpg,https://pbs.twimg.com/profile_banners/291944690/1554918012,056F9E,5FABDB,6DB7E5,000000,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 23:38:19 +0000 2023,1632888370778046466,1632888370778046466,@AlexandraJonson I had a go before I opened the thread and I was stumped on Espanyol for about 5 minutes. Weirdly Getafe and Espanyol have the same vibe. Very forgettable clubs.,False,"[17, 177]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328662802176655e+18,1632866280217665537,56067886.0,56067886,AlexandraJonson,,,,,False,,,0,0,False,False,,en,en,recent,1089820315939717120,1089820315939717120,ollie,CoresOllie,Spain,"📍Cádiz 
🇵🇪 del Atléti 
📝 Spanish football enthusiast",https://t.co/ogckWWMSat,[],False,93,292,0,Mon Jan 28 09:39:45 +0000 2019,35206,,,False,False,3522,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614672122239979524/iv6yomAb_normal.jpg,https://pbs.twimg.com/profile_images/1614672122239979524/iv6yomAb_normal.jpg,https://pbs.twimg.com/profile_banners/1089820315939717120/1625256345,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/ogckWWMSat', 'expanded_url': 'https://www.instagram.com/o.cores/', 'display_url': 'instagram.com/o.cores/', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 23:21:42 +0000 2023,1632884185932132355,1632884185932132355,"@BroxburnGers @Forthright4Head @Zeshankenzo Mate, I’ll give you a thing one of your own fans posted.

Inferiority complex? You are Espanyol. We are Barcelona. The best part is; you fucking know it. https://t.co/BScorGfWgh",False,"[44, 197]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632877775064367e+18,1632877775064367104,1.0961910270844928e+18,1096191027084492802,BroxburnGers,,,,,False,,,0,0,False,False,False,en,en,recent,103858090,103858090,Paul,Migano2000,,"you might be a king or a little street sweeper but, sooner or later, you’ll dance with the reaper",,[],False,2602,4999,9,Mon Jan 11 13:50:08 +0000 2010,42035,,,False,False,50247,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1596795469220429824/zU5j0FCE_normal.jpg,https://pbs.twimg.com/profile_images/1596795469220429824/zU5j0FCE_normal.jpg,https://pbs.twimg.com/profile_banners/103858090/1669495618,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 23:20:19 +0000 2023,1632883837586792448,1632883837586792448,"@TheMymaridae151 I'm not denying that but even in games where hes made the difference like the atleti,espanyol,getafe,sociedad,girona,villareal he was pretty annoying in possession. This post isnt even about pedri being bad btw just me pointing out the double standard when it comes to plr perf",False,"[17, 294]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.632882668361732e+18,1632882668361732099,1.5067103756681093e+18,1506710375668109316,TheMymaridae151,,,,,False,,,0,0,False,False,,en,en,recent,1588212089503600641,1588212089503600641,🍄,doubletripIe,,lifelong huddersfield fan,,[],False,452,384,4,Thu Nov 03 16:50:51 +0000 2022,11534,,,False,False,11374,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633115068417146883/LG6-K3Of_normal.jpg,https://pbs.twimg.com/profile_images/1633115068417146883/LG6-K3Of_normal.jpg,https://pbs.twimg.com/profile_banners/1588212089503600641/1677804852,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 22:50:54 +0000 2023,1632876435625975808,1632876435625975808,"📰 |Espanyol defender Hermoso calm over Real Madrid, Bayern Munich rumours",False,"[0, 73]","<a href=""https://iamnazeem.me"" rel=""nofollow"">Old football news</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1182714365381894144,1182714365381894144,Internet Explorer,internetExpBot,,Old Football News || Unaffiliated to Microsoft Corporation,,[],False,1459,241,3,Fri Oct 11 17:47:50 +0000 2019,29,,,False,False,182226,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1254364519645638656/BLa9VnQB_normal.jpg,https://pbs.twimg.com/profile_images/1254364519645638656/BLa9VnQB_normal.jpg,https://pbs.twimg.com/profile_banners/1182714365381894144/1587903582,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 22:36:15 +0000 2023,1632872749956775942,1632872749956775942,@Fikayofmars Why espanyol.,False,"[13, 26]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328562894777958e+18,1632856289477795840,1.0081172251428045e+18,1008117225142804481,Fikayofmars,,,,,False,,,0,0,False,False,,en,en,recent,1139101182796976129,1139101182796976129,Fola,real_fola,last days,FC Barcelona//Messi//Football// Sport// Animal science//Omah lay//politics,,[],False,5732,4635,6,Thu Jun 13 09:24:20 +0000 2019,91245,,,True,False,82655,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1605196952370663426/mxzgC5Fa_normal.jpg,https://pbs.twimg.com/profile_images/1605196952370663426/mxzgC5Fa_normal.jpg,https://pbs.twimg.com/profile_banners/1139101182796976129/1671543854,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 22:19:31 +0000 2023,1632868537067794432,1632868537067794432,"@LaLiga Apart from the Getafe/Girona, Valladolid/Espanyol and Atletico/Sevilla games, this weekend's La Liga results are sour.",False,"[8, 126]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6328664756387512e+18,1632866475638751235,423384542.0,423384542,LaLiga,,,,,False,,,0,0,False,False,,en,en,recent,1608585571869364224,1608585571869364224,Felix Chineme Mgbechi,Felichinnio,State of Grace,"Nigerian | Catholic Christian | 
@Paeshay's Hubby | Dad |
Public Administrator | Food Processor | Football | 
@Arsenal |
fmgbechi@yahoo.com,
fmgbechi@gmail.com",https://t.co/gWxM4dQHqT,[],False,23,258,0,Thu Dec 29 22:08:05 +0000 2022,1278,,,False,False,366,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608593998553260032/pvibRbOS_normal.jpg,https://pbs.twimg.com/profile_images/1608593998553260032/pvibRbOS_normal.jpg,https://pbs.twimg.com/profile_banners/1608585571869364224/1672353553,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/gWxM4dQHqT', 'expanded_url': 'http://www.facebook.com/fmgbechi', 'display_url': 'facebook.com/fmgbechi', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 22:14:27 +0000 2023,1632867262527938563,1632867262527938563,@losblancoszone Honestly our front 3 vs Espanyol should be: Azzard-Alvaro-Asensio.,False,"[16, 82]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327747714389197e+18,1632774771438919683,1.410610976576004e+18,1410610976576004100,losblancoszone,,,,,False,,,0,0,False,False,,en,en,recent,1278628223144861697,1278628223144861697,jamil🇲🇦🇳🇱,jamil_020,"Amsterdam, The Netherlands",pain,,[],False,61,291,1,Thu Jul 02 09:55:10 +0000 2020,53846,,,False,False,5045,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1579996895711305729/XJoysrmF_normal.jpg,https://pbs.twimg.com/profile_images/1579996895711305729/XJoysrmF_normal.jpg,https://pbs.twimg.com/profile_banners/1278628223144861697/1593685512,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 22:13:27 +0000 2023,1632867012354375680,1632867012354375680,@AlvaroGonzalez_ There is nothing worse than you and him. You have worn the shirt of Catalonia shame Espanyol and Cristiano has worn the shirt of Europe's shame Real Madrid.,False,"[17, 173]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328392030283858e+18,1632839203028385797,151666971.0,151666971,AlvaroGonzalez_,,,,,False,,,0,0,False,False,,en,en,recent,711282695,711282695,𝐇,Hamad__fcb,المملكة العربية السعودية,انا ما اقول دوّرني وتلقاني ليا دورت ... انا عند اللوازم ما تدورني بتلقاني . #برشلوني ما يسمع في #ميسي .,,[],False,209,687,6,Sat Oct 12 17:18:21 +0000 2013,1414,,,True,False,8223,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1621934586870505475/GzHsI6KL_normal.jpg,https://pbs.twimg.com/profile_images/1621934586870505475/GzHsI6KL_normal.jpg,https://pbs.twimg.com/profile_banners/711282695/1675534292,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:30:51 +0000 2023,1632856289477795840,1632856289477795840,United and Espanyol next 🙏🏽,False,"[0, 27]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328562836393656e+18,1632856283639365635,1.0081172251428045e+18,1008117225142804481,Fikayofmars,,,,,False,,,0,0,False,False,,en,en,recent,1008117225142804481,1008117225142804481,FIKKKKŚ🦍☢️,Fikayofmars,Hogwarts🧝‍♂️,HIM.,,[],False,7372,6924,6,Sat Jun 16 22:40:51 +0000 2018,264298,,,True,False,154374,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629874485221289985/b5IvOkFo_normal.jpg,https://pbs.twimg.com/profile_images/1629874485221289985/b5IvOkFo_normal.jpg,https://pbs.twimg.com/profile_banners/1008117225142804481/1655398567,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
