created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls
Tue Mar 07 21:26:46 +0000 2023,1633217649751490560,1633217649751490560,"@BEaSTPadwal15 @w4nner7489 @RyanSkyWalker @sushiniesta @ESPNFC That's the neat part, Barcelona is still much bigger than Bayern and always will be. You could win the next 10 times and it won't change. It's like atletico beating real Madrid 10 times in a row and then thinking they are bigger 😂😂😂👋",False,"[63, 296]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332118564154982e+18,1633211856415498240,4456476814.0,4456476814,BEaSTPadwal15,,,,,False,0,0,False,False,en,en,recent,1565072761982259204,1565072761982259204,Drip Biden,FrozeBiden,,,,[],False,38,87,0,Wed Aug 31 20:23:32 +0000 2022,12613,,,False,False,5953,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565074231490134016/TNoNwYN2_normal.jpg,https://pbs.twimg.com/profile_images/1565074231490134016/TNoNwYN2_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:26:30 +0000 2023,1633217584660193282,1633217584660193282,Dortmund are the biggest losers club in the world + Atletico Madrid too,False,"[0, 71]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1527264443004076034,1527264443004076034,.,MoroccoFC,,,,[],False,35,17,0,Thu May 19 12:26:41 +0000 2022,23763,,,False,False,4988,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612519104115531782/1w-GeVMu_normal.jpg,https://pbs.twimg.com/profile_images/1612519104115531782/1w-GeVMu_normal.jpg,https://pbs.twimg.com/profile_banners/1527264443004076034/1669585254,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:24:52 +0000 2023,1633217172221874176,1633217172221874176,Atletico Madrid among four potential destinations for Roberto Firmino after Liverpool exit https://t.co/W3RGcz26DL,False,"[0, 114]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,87212714,87212714,Chennaiyin FC™,ChennaiyinFC_,chennai,"The Twitter  Co-Official Page of Chennai's Indian Super League team, Chennaiyin FC 
https://t.co/3EAhzrSB8l",https://t.co/3EAhzrSB8l,"[{'url': 'https://t.co/3EAhzrSB8l', 'expanded_url': 'https://www.facebook.com/ChennaiyinFCSC', 'display_url': 'facebook.com/ChennaiyinFCSC', 'indices': [84, 107]}]",False,1293,44,1,Tue Nov 03 15:20:59 +0000 2009,84,,,True,False,10522,,False,False,False,F8F8FF,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,False,http://pbs.twimg.com/profile_images/515797906905772032/RR2gwu5H_normal.jpeg,https://pbs.twimg.com/profile_images/515797906905772032/RR2gwu5H_normal.jpeg,https://pbs.twimg.com/profile_banners/87212714/1540370669,3B94D9,FFFFFF,F6FFD1,333333,False,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/3EAhzrSB8l', 'expanded_url': 'https://www.facebook.com/ChennaiyinFCSC', 'display_url': 'facebook.com/ChennaiyinFCSC', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:22:00 +0000 2023,1633216450591850496,1633216450591850496,"Dani Ceballos remains a target for Atletico Madrid this summer, according to El Chiringuito.

The 26-year-old is out of contract at city rivals Real Madrid at the end of the season, and would be available on a free. https://t.co/zhyeLlo1qK",False,"[0, 215]","<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,,,,,,,,,False,2,12,False,False,en,en,recent,467781580,467781580,Football España,footballespana_,"Madrid, Spain",The place to go for English-speaking lovers of Spanish football. 🇪🇸,https://t.co/LNbdEIJmDs,[],False,51554,103,1126,Wed Jan 18 20:57:10 +0000 2012,2733,,,True,False,124913,,False,False,False,FAFAFA,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1417884633644077062/TvDfmntV_normal.jpg,https://pbs.twimg.com/profile_images/1417884633644077062/TvDfmntV_normal.jpg,https://pbs.twimg.com/profile_banners/467781580/1651472939,FAA525,0B3E57,FC4E54,FAA525,True,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/LNbdEIJmDs', 'expanded_url': 'http://www.football-espana.net', 'display_url': 'football-espana.net', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:18:26 +0000 2023,1633215555145531394,1633215555145531394,I’ve still got my old #bwfc ones my dad bought me. When are we ever likely to play a Bayern Munich or Atletico Madrid again. https://t.co/MsW07YJARA,False,"[0, 124]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,985479942,985479942,John ✌🏻🏴‍☠️🤍🐅,John_H_1996,"Lancaster, England","26 / ""Wherever you throw it, it shall stand""- Lancastrian / BWFC / Lancaster City / Saints / Bengals / Motorsport / German Football.",,[],False,541,1111,15,Sun Dec 02 22:23:33 +0000 2012,95288,,,True,False,34219,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1628854279912947714/tqyh-Q7e_normal.jpg,https://pbs.twimg.com/profile_images/1628854279912947714/tqyh-Q7e_normal.jpg,https://pbs.twimg.com/profile_banners/985479942/1678221096,981CEB,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],False,,1.6331938060730532e+18,1633193806073053184,Tue Mar 07 19:52:01 +0000 2023,1.6331938060730532e+18,1633193806073053184,"When is it ever OK to buy a half-and-half scarf? 🤔

#BBCFootball #UCL #epl #efl https://t.co/82aeOL2fhK",False,"[0, 79]",en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,384951307.0,384951307,Match of the Day,BBCMOTD,,Football coverage from @BBCSport. On the television since 1964. Currently hosted by @GaryLineker.,https://t.co/KLPPSuyzNs,[],False,3353063.0,319.0,6493.0,Tue Oct 04 16:26:35 +0000 2011,1087.0,,,True,True,177619.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1552442008240807939/rlrEt0Kf_normal.jpg,https://pbs.twimg.com/profile_images/1552442008240807939/rlrEt0Kf_normal.jpg,https://pbs.twimg.com/profile_banners/384951307/1675690015,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,False,17.0,264.0,False,False,False,en,"[{'url': 'https://t.co/KLPPSuyzNs', 'expanded_url': 'http://www.bbc.co.uk/football', 'display_url': 'bbc.co.uk/football', 'indices': [0, 23]}]"
Tue Mar 07 21:17:34 +0000 2023,1633215336395980800,1633215336395980800,(Video): Pundits predict Joao Felix to have a night to shine against Atletico Madrid: https://t.co/j43QmEkP5m,False,"[0, 109]","<a href=""http://www.footballnewsapps.co.uk"" rel=""nofollow"">Chelsea News App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,887488014,887488014,#KTBFFH,ChelseaNewsApp,Stamford Bridge,Available on Android (https://t.co/DFNVJmJVmv) and iOS (https://t.co/M3b3Y84pqU),,"[{'url': 'https://t.co/DFNVJmJVmv', 'expanded_url': 'http://tiny.cc/8ne69y', 'display_url': 'tiny.cc/8ne69y', 'indices': [22, 45]}, {'url': 'https://t.co/M3b3Y84pqU', 'expanded_url': 'http://tiny.cc/0pe69y', 'display_url': 'tiny.cc/0pe69y', 'indices': [56, 79]}]",False,826,278,3,Wed Oct 17 20:19:35 +0000 2012,16,,,False,False,112443,,False,False,False,082E6F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1154007934608773121/7IKYqLiZ_normal.png,https://pbs.twimg.com/profile_images/1154007934608773121/7IKYqLiZ_normal.png,https://pbs.twimg.com/profile_banners/887488014/1563971930,0084B4,000000,DDEEF6,333333,False,False,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:16:15 +0000 2023,1633215003842039808,1633215003842039808,"Clubb Bruge also did a good run during this UCL, I mean qualifying in a group with Bayern Leverkusen, Atlético Madrid and Porto isn't that easy, but due to lack of experience, Benfica led with two goals in the 1st leg and another two in the 2nd leg.",False,"[0, 249]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332149994044662e+18,1633214999404466179,1.4907596572117074e+18,1490759657211707395,RMreports,,,,,False,0,1,False,False,en,en,recent,1490759657211707395,1490759657211707395,͏ Mohamed ✆,RMreports,,"• covering @realmadrid reports, stats, matches and much more 📲 / Part of @BlancaRemontada team ",https://t.co/ywApdTYZ4g,[],False,2949,4970,4,Mon Feb 07 18:49:40 +0000 2022,92255,,,False,False,18462,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623385488122847243/C0J-0d3S_normal.jpg,https://pbs.twimg.com/profile_images/1623385488122847243/C0J-0d3S_normal.jpg,https://pbs.twimg.com/profile_banners/1490759657211707395/1675366979,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/ywApdTYZ4g', 'expanded_url': 'https://instagram.com/rm_reports', 'display_url': 'instagram.com/rm_reports', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:12:59 +0000 2023,1633214181745778690,1633214181745778690,"@Ammadutd Could have said Atletico Madrid, but he chose old Trafford. The boy wants that move in the summer. Can’t see him wanting to stay for no European football and potterball. Although he doesn’t seem high on the united Wishlist at the moment",False,"[10, 246]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332076323946127e+18,1633207632394612739,3267100970.0,3267100970,Ammadutd,,,,,False,0,0,False,False,en,en,recent,1452715623767814154,1452715623767814154,R2044,2044RKT,,,,[],False,30,40,0,Mon Oct 25 19:16:26 +0000 2021,27262,,,False,False,1449,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1452715694643101704/zmNocVd9_normal.png,https://pbs.twimg.com/profile_images/1452715694643101704/zmNocVd9_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:06:24 +0000 2023,1633212525490716672,1633212525490716672,"#Chelsea vs #Dortmund

Why did we never see this version of Joao Felix at Atlético Madrid?!",False,"[0, 91]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1557771782723100672,1557771782723100672,FCS FC,FCS_FC1,,"We talk all things Footy, Fútbol, Futebol, Calcio & Soccer. Follow us for analysis, players, matches and everything happening in the world of football. #FCSFC",,[],False,7,46,0,Thu Aug 11 16:52:15 +0000 2022,193,,,False,False,1020,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1557887878105112577/aPOzRAmD_normal.jpg,https://pbs.twimg.com/profile_images/1557887878105112577/aPOzRAmD_normal.jpg,https://pbs.twimg.com/profile_banners/1557771782723100672/1660265600,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:52:01 +0000 2023,1633208905676521472,1633208905676521472,(Video): Pundits predict Joao Felix to have a night to shine against Atletico Madrid #WeAreBlues #CFCFamily #KTBFFH https://t.co/BRvWCUKXdw,False,"[0, 139]","<a href=""https://socialbee.com/"" rel=""nofollow"">SocialBee</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,346867096,346867096,Chelsea Fans,chelseanewsonly,,Chelsea Football Club News & Supporter Blogs! NOT linked to Official Club #StamfordBridge #CFCLive #WeAreBlues #CFCFamily #KTBFFH   #CFC #ChelseaFC #Chelsea,,[],False,37006,7078,154,Mon Aug 01 23:31:18 +0000 2011,45,,,False,False,170260,,False,False,False,034794,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/919346942215204864/RUUVLchY_normal.jpg,https://pbs.twimg.com/profile_images/919346942215204864/RUUVLchY_normal.jpg,https://pbs.twimg.com/profile_banners/346867096/1648816452,3B94D9,FFFFFF,FFFFFF,034794,False,False,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:38:35 +0000 2023,1633205527311183876,1633205527311183876,@Aristotelogos1 @sushiniesta @muhiss10 Lead atletico madrid to laliga win over barca and real madrid....,False,"[39, 104]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633098655908393e+18,1633098655908392966,1.498354603905147e+18,1498354603905146880,Aristotelogos1,,,,,False,0,0,False,False,en,en,recent,822108121128697858,822108121128697858,nayanagal,999nayanagal,"Udaipur, India",,,[],False,29,155,0,Thu Jan 19 15:47:04 +0000 2017,8097,,,False,False,2397,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1470058562311184388/Q55_uSMO_normal.jpg,https://pbs.twimg.com/profile_images/1470058562311184388/Q55_uSMO_normal.jpg,https://pbs.twimg.com/profile_banners/822108121128697858/1488468051,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:35:33 +0000 2023,1633204763570634752,1633204763570634752,"Colchonero Chat with @JBBeren and @samleveridge: Atlético 6-1 Sevilla, Simeone the legend, and more https://t.co/8eArANWgNk https://t.co/JF7LdsYmAo",False,"[0, 123]","<a href=""http://www.voxmedia.com"" rel=""nofollow"">Chorus publishing platform</a>",,,,,,,,,,False,2,4,False,False,en,en,recent,3303187073,3303187073,Into the Calderón,intothecalderon,,"#1 English-language website dedicated to covering Atlético de Madrid, en las buenas y en las malas. Listen to our podcasts! https://t.co/g2VTZO21GL",https://t.co/8lsTd927lD,"[{'url': 'https://t.co/g2VTZO21GL', 'expanded_url': 'https://spoti.fi/3MkklMw', 'display_url': 'spoti.fi/3MkklMw', 'indices': [124, 147]}]",False,4200,491,121,Fri May 29 21:22:58 +0000 2015,21798,,,True,False,36152,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1520446316387610624/EtnVNeQA_normal.jpg,https://pbs.twimg.com/profile_images/1520446316387610624/EtnVNeQA_normal.jpg,https://pbs.twimg.com/profile_banners/3303187073/1667063025,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/8lsTd927lD', 'expanded_url': 'http://www.intothecalderon.com', 'display_url': 'intothecalderon.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:28:39 +0000 2023,1633203027103318016,1633203027103318016,"@cityreport_ @TheAthleticFC No, they just operate a permanent duopoly in Spanish football alongside Real Madrid. Check the last time any team other that Barca, Real or Atletico won La Liga. The Premier League has a far more diverse roster of champions.",False,"[28, 252]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331610427536466e+18,1633161042753646612,2676593605.0,2676593605,cityreport_,,,,,False,1,7,False,False,en,en,recent,1567967160,1567967160,Daniel Mulhall,DanMulhall,Dublin & Cambridge,"Ex. Irish Ambassador to US, UK, Germany. Ex. @GIHNYU. Hon. Pres. @yeatssocietyirl Parnell Fellow @magdalenealumni. Enquiries: mulhalld88@gmail.com",https://t.co/RU4jbYYD6w,[],False,36731,3670,306,Thu Jul 04 11:28:11 +0000 2013,3845,,,True,True,35541,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1558693848355938306/LUqokcYI_normal.jpg,https://pbs.twimg.com/profile_images/1558693848355938306/LUqokcYI_normal.jpg,https://pbs.twimg.com/profile_banners/1567967160/1660434941,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/RU4jbYYD6w', 'expanded_url': 'https://www.magd.cam.ac.uk/user/mulhall', 'display_url': 'magd.cam.ac.uk/user/mulhall', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:26:20 +0000 2023,1633202441704316938,1633202441704316938,"@eubadia @Ahmed_260102 @elfayz_ 15/16 goal vs Real Madrid, goal against atletico to take us thru, goal against psg semis, goal and assist vs Madrid last season but apparently he “disappears” in big ucl ko games",False,"[32, 210]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331970174709924e+18,1633197017470992384,1.5031223731925975e+18,1503122373192597511,eubadia,,,,,False,0,1,False,False,en,en,recent,1196886391172583424,1196886391172583424,sdcapone,1sdcapone,🇸🇴,@mancity,,[],False,937,959,0,Tue Nov 19 20:22:17 +0000 2019,7582,,,False,False,481,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633007431889428480/ypKgJfgH_normal.jpg,https://pbs.twimg.com/profile_images/1633007431889428480/ypKgJfgH_normal.jpg,https://pbs.twimg.com/profile_banners/1196886391172583424/1672093700,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:26:02 +0000 2023,1633202368484368385,1633202368484368385,"@BadBarcaOpinion Atletico Madrid already signed Arnau Martinez, no?",False,"[17, 67]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633012337165697e+18,1633012337165697027,1.2743985963020902e+18,1274398596302090247,BadBarcaOpinion,,,,,False,0,0,False,False,en,en,recent,1517925754960588800,1517925754960588800,OEO,OEO_33,,👀,,[],False,16,45,0,Sat Apr 23 17:59:06 +0000 2022,1511,,,False,False,1421,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1517926198134853633/E21MEDp4_normal.jpg,https://pbs.twimg.com/profile_images/1517926198134853633/E21MEDp4_normal.jpg,https://pbs.twimg.com/profile_banners/1517925754960588800/1672499759,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
