created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Mon Mar 06 15:11:23 +0000 2023,1632760794227122177,1632760794227122177,@maxmius You couldn't beat Real Sociedad? Who's fault is it?,False,"[9, 60]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6327582922954301e+18,1632758292295430151,592148274.0,592148274,maxmius,,,,,False,0,0,False,False,en,en,recent,2184097919,2184097919,Ramgooner ♈,SamMogich,"Georgia, USA","Doctoblast Hamisi Mogire Samwel.

Neurosergeuon 2030.
Aspiring MCA 2022.
Ardent Arsenal,Barcelona fan.
#HustlerNation2022.",,[],False,78,221,0,Sun Nov 17 04:43:43 +0000 2013,1238,,,False,False,3928,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1430621103572062209/G7biHGsh_normal.jpg,https://pbs.twimg.com/profile_images/1430621103572062209/G7biHGsh_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 14:51:04 +0000 2023,1632755680808513537,1632755680808513537,A little birthday treat for me and my better half on Friday.  The Reale Arena.  Real Sociedad v Cadiz. Not the greatest game but the atmosphere and the hospitality more than made up for lack of goals. https://t.co/v9aNEc9aUs,False,"[0, 200]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1595315369186557952,1595315369186557952,European Son,Jimmy74962318,"Maidstone, South East",Seasoned traveler collecting football shirts along the way. Aveley born and bred and a Miller until I vacate the building.,,[],False,2,30,0,Wed Nov 23 07:17:03 +0000 2022,27,,,False,False,11,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1598624823634173952/OVnDbkCI_normal.jpg,https://pbs.twimg.com/profile_images/1598624823634173952/OVnDbkCI_normal.jpg,https://pbs.twimg.com/profile_banners/1595315369186557952/1669976847,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 14:30:35 +0000 2023,1632750526000422914,1632750526000422914,"New Overtime AMM position bought
AS Roma - Real Sociedad
Amount: 12.606428835135835
Paid: 7.797 sUSD
Position: U(2.5)
Potential profit: 5 sUSD (62%)",False,"[0, 148]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 14:30:00 +0000 2023,1632750379946463238,1632750379946463238,"La Real still have three important players out of contract this summer.

https://t.co/F5VvE3dddk",False,"[0, 96]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,467781580,467781580,Football España,footballespana_,"Madrid, Spain",The place to go for English-speaking lovers of Spanish football. 🇪🇸,https://t.co/LNbdEIJmDs,[],False,51554,103,1126,Wed Jan 18 20:57:10 +0000 2012,2733,,,True,False,124913,,False,False,False,FAFAFA,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1417884633644077062/TvDfmntV_normal.jpg,https://pbs.twimg.com/profile_images/1417884633644077062/TvDfmntV_normal.jpg,https://pbs.twimg.com/profile_banners/467781580/1651472939,FAA525,0B3E57,FC4E54,FAA525,True,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/LNbdEIJmDs', 'expanded_url': 'http://www.football-espana.net', 'display_url': 'football-espana.net', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 14:28:23 +0000 2023,1632749975053402114,1632749975053402114,"📮 NEW POSTBOX PODCAST 📫

🏴󠁧󠁢󠁥󠁮󠁧󠁿 Liverpool 7-0 United, Arsenal heroics, Chelsea score a goal, Spurs, Villa, Newcastle, Palace, Villa, Leicester &amp; Saints

🇪🇺 Atleti, Barca, Betis, Madrid, Real Sociedad, Lazio, Napoli, Juve, Roma &amp; Bundesliga Relegation Scrap

https://t.co/0Jb6AqlcoU",False,"[0, 290]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,3,4,False,False,en,en,recent,223416515,223416515,Ranks FC Football Podcast 🎧,RankSquad,London,"The home of #RanksFC 🔥 | @stighefootball, @DeanJonesSoccer & @jackjcollins | Partners of @NBFootball & @Twenty3sport | Our Patreon ➡️ https://t.co/D4J63bzAGH",https://t.co/4hAbYLiHkS,"[{'url': 'https://t.co/D4J63bzAGH', 'expanded_url': 'http://patreon.com/ranksfc', 'display_url': 'patreon.com/ranksfc', 'indices': [134, 157]}]",False,12611,140,103,Mon Dec 06 10:05:46 +0000 2010,1538,,,True,False,3615,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1599761086617718785/eQUsJ3Mo_normal.jpg,https://pbs.twimg.com/profile_images/1599761086617718785/eQUsJ3Mo_normal.jpg,https://pbs.twimg.com/profile_banners/223416515/1606168435,FAB81E,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/4hAbYLiHkS', 'expanded_url': 'https://podfollow.com/ranksfc', 'display_url': 'podfollow.com/ranksfc', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 14:00:15 +0000 2023,1632742894296604677,1632742894296604677,"@RonaldoW7_ Meanwhile PR7

Sheriff United
Real Sociedad
Al-Weda
Ghana

Yet still only has 11 goals this season 🤣😭😭😭🤣🤣🤣😭🤣🤣😭😭🤣😭🤣😭😭😭😭😭😭😭🤣🤣🤣🤣🤣🤣🤣🤣😭😭🤣🤣😭",False,"[12, 146]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6326470767934423e+18,1632647076793442305,1.2793182165321277e+18,1279318216532127744,RonaldoW7_,,,,,False,0,1,False,False,en,en,recent,1585627798210719744,1585627798210719744,Dani Sina,DaniSina4,,Nigerian cųler from the start to the end ❤💙 🇳🇬| Visça Barça| Messi is the G.O.A.T 🇦🇷 💙🤍,,[],False,200,387,0,Thu Oct 27 13:42:08 +0000 2022,7440,,,False,False,2439,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1626864097596784640/soraUszu_normal.jpg,https://pbs.twimg.com/profile_images/1626864097596784640/soraUszu_normal.jpg,https://pbs.twimg.com/profile_banners/1585627798210719744/1676709791,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 13:49:29 +0000 2023,1632740185979977728,1632740185979977728,Passion for Real Sociedad runs as deep as San Sebastian’s love for Basque culture and cuisine – [ESPN FC] https://t.co/QXTuj2jqls,False,"[0, 129]","<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1586523398645202945,1586523398645202945,THE SMADE JOURNAL,thesmadejournal,,,,[],False,9,4,0,Sun Oct 30 01:01:24 +0000 2022,0,,,False,False,24554,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 13:32:36 +0000 2023,1632735934562148353,1632735934562148353,"Games this Monday - Friday: 🔥⚽️

Chelsea vs Borussia Dortmund
Bayern Munich vs Paris Saint-Germain
Benfica vs Club Brugge
Tottenham vs AC Milan
Manchester United vs Real Betis
Juventus vs Freiburg
Sporting CP vs Arsenal
AS Roma vs Real Sociedad
Sevilla vs Fenerbahce",False,"[0, 266]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,8,False,False,en,en,recent,2938686921,2938686921,Jack 🔋,Jackrr_Breaks,"South East, England",• UK | • Authentic cards buyer & seller | • 23⚡️| • @TheGillsFC & @ChelseaFC | • Here to tweet about all football worldwide non biased always 🌍,https://t.co/vubFl5f0et,[],False,979,4959,2,Tue Dec 23 20:21:31 +0000 2014,18712,,,True,False,6089,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1543022517727772673/JFc2p_Lk_normal.jpg,https://pbs.twimg.com/profile_images/1543022517727772673/JFc2p_Lk_normal.jpg,https://pbs.twimg.com/profile_banners/2938686921/1677151422,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/vubFl5f0et', 'expanded_url': 'https://allmylinks.com/jackr-r', 'display_url': 'allmylinks.com/jackr-r', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 13:29:47 +0000 2023,1632735226261585926,1632735226261585926,"@weirdgio Bravo Roma! Although, you won't beat @acmilan for Top 4! Better try to win the EL, beginning this Thursday, vs Real Sociedad!",False,"[10, 135]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6325006263272325e+18,1632500626327232512,362992505.0,362992505,weirdgio,,,,,False,0,0,False,False,en,en,recent,1480249740080128004,1480249740080128004,DD Gligori,Schteno,,"Destruction Is NOT Negative!
You Must Destroy To Build Again!",,[],False,17,92,0,Sun Jan 09 18:47:36 +0000 2022,2102,,,False,False,1201,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1480249915582390280/ShRLI8Au_normal.png,https://pbs.twimg.com/profile_images/1480249915582390280/ShRLI8Au_normal.png,https://pbs.twimg.com/profile_banners/1480249740080128004/1642858716,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 13:14:58 +0000 2023,1632731496778969088,1632731496778969088,"Ronaldo g/a breakdown this season 

Everton
Sheriff 
Omonia
Real Sociedad
Czech republic 
Ghana
Al Fateh
Al Wehda
Damac
Al taawoun https://t.co/Q9Yk2Nvrnr",False,"[0, 130]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,14,False,False,en,en,recent,1534040476961370112,1534040476961370112,Goated,goatedhaWk,,a bully,,[],False,328,726,0,Tue Jun 07 05:12:17 +0000 2022,2159,,,False,False,2080,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630904940007923717/OoLYoBVW_normal.jpg,https://pbs.twimg.com/profile_images/1630904940007923717/OoLYoBVW_normal.jpg,https://pbs.twimg.com/profile_banners/1534040476961370112/1677913497,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,1.632552574422319e+18,1632552574422319105,Mon Mar 06 01:23:59 +0000 2023,1.632552574422319e+18,1632552574422319105,30 of the 50 against teams like these 😭😭😭 https://t.co/dJQkd4jEge https://t.co/CWXt45OyLL,False,"[0, 65]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,7.29360025009918e+17,729360025009917953,CFC4ever,Sr170209,,Kante | Raheem | Messi,,,[],False,139.0,597.0,0.0,Sun May 08 17:19:15 +0000 2016,71891.0,,,True,False,8261.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1547458744166006789/5PK2tazI_normal.jpg,https://pbs.twimg.com/profile_images/1547458744166006789/5PK2tazI_normal.jpg,https://pbs.twimg.com/profile_banners/729360025009917953/1649792384,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,True,13.0,125.0,False,False,False,en,,,,,,,,,,,,1.6325000135688602e+18,1632500013568860160
Mon Mar 06 13:12:18 +0000 2023,1632730825279037441,1632730825279037441,"@Cantona_Collars @MrTomMcDermott I think ETH has done well, but our best win is 3-0 on a few occasions; Let's have a few thrashings for us! Ole's last year alone, we had Roma 6-2, Real Sociedad 4-0, Leipzig 5-0, Leeds 6-2 &amp; 4-1, Soton 9-0, Newcastle 5-1, Basakeshir 4-1 . Hopefully more to come from ETH (2/2)",False,"[33, 313]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6327300282816717e+18,1632730028281671681,262762593.0,262762593,Malmo_W,,,,,False,0,0,False,False,en,en,recent,262762593,262762593,Mal Waddell,Malmo_W,,,,[],False,133,651,1,Tue Mar 08 18:19:57 +0000 2011,3855,,,False,False,4344,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1213653575068536832/0I6xf1wZ_normal.jpg,https://pbs.twimg.com/profile_images/1213653575068536832/0I6xf1wZ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 13:03:29 +0000 2023,1632728610292244481,1632728610292244481,"@MarcusRashford It’s not the squad fault @MarcusRashford but only Coach’s fault. He kept on doing one mistake and don’t want to correct himself. Why must Erik Ten Haag play all the key forwards out of position . He made the mistake against Barca , against Real Sociedad and Leads other matches.!",False,"[16, 295]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327249725808148e+18,1632724972580814848,7.344926547555779e+17,734492654755577858,MarcusRashford,,,,,False,0,0,False,False,en,en,recent,1266329024890048517,1266329024890048517,DREAM CHASER,Dhream_chaser,Indonesia,"Medical || #Medicalchemist || Founder:#Dhreamchaser.com. Medical researcher, instructor.#Manchester United FC. https://t.co/IFu8yOMA2f",https://t.co/2TiQf4qtMN,"[{'url': 'https://t.co/IFu8yOMA2f', 'expanded_url': 'http://instagram.com/dhream_chaser', 'display_url': 'instagram.com/dhream_chaser', 'indices': [111, 134]}]",False,121,307,1,Fri May 29 11:22:41 +0000 2020,546,,,True,False,553,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1519966533090435073/4PBpdLbJ_normal.jpg,https://pbs.twimg.com/profile_images/1519966533090435073/4PBpdLbJ_normal.jpg,https://pbs.twimg.com/profile_banners/1266329024890048517/1657939596,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/2TiQf4qtMN', 'expanded_url': 'http://amzn.to/FirstOne', 'display_url': 'amzn.to/FirstOne', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:58:06 +0000 2023,1632727252386316289,1632727252386316289,"@CapologyDB Napoli
Brighton
Union Berlin
Real sociedad 
Lens",False,"[12, 60]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632722875630203e+18,1632722875630202880,8.34426950970069e+17,834426950970068993,CapologyDB,,,,,False,0,1,False,False,en,en,recent,450510557,450510557,Roberto Galiano,Rgalians,Napoli,"Born in Naples, now in Milan.
Pizza & big dream. 
Sports addicted, LeBron lover.
Forza Napoli sempre!",,[],False,168,873,4,Fri Dec 30 09:48:29 +0000 2011,18748,,,True,False,7053,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/989595354801868801/yBkGoEst_normal.jpg,https://pbs.twimg.com/profile_images/989595354801868801/yBkGoEst_normal.jpg,https://pbs.twimg.com/profile_banners/450510557/1368880157,0099B9,5ED4DC,95E8EC,3C3940,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:51:52 +0000 2023,1632725684777807873,1632725684777807873,"@AnnemarieDray ETH needs to show &amp; have a response. One thing that hasn't happened under ETH is hammering teams. We need more of this to demonstrate dominance i.e. in Ole's last 12 months alone we hammered Real Sociedad 4-0, Leipzig 5-0, Leeds 6-2, Newcastle 5-1, Soton 9-0, Roma 6-2 (2/2)",False,"[15, 293]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.632725446008742e+18,1632725446008741888,262762593.0,262762593,Malmo_W,,,,,False,0,0,False,False,en,en,recent,262762593,262762593,Mal Waddell,Malmo_W,,,,[],False,133,651,1,Tue Mar 08 18:19:57 +0000 2011,3855,,,False,False,4344,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1213653575068536832/0I6xf1wZ_normal.jpg,https://pbs.twimg.com/profile_images/1213653575068536832/0I6xf1wZ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:24:55 +0000 2023,1632718901938094082,1632718901938094082,Real Sociedad vs Bilbao in Anoeta don't tempt me like that please https://t.co/oIefrBIg40,False,"[0, 65]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,3,False,False,en,en,recent,1360521041488076801,1360521041488076801,Peter 🫀,lilkangouroo1,France,"Peter
21 yo ⚧️
FC Barcelona since i'm a kid 🩸
Soy de pais vasco  
🔴🟢⚪  
@lionesses 🤍",,[],False,374,1164,1,Sat Feb 13 09:28:00 +0000 2021,12542,,,False,False,7773,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629185218253926401/mW0cZi-L_normal.jpg,https://pbs.twimg.com/profile_images/1629185218253926401/mW0cZi-L_normal.jpg,https://pbs.twimg.com/profile_banners/1360521041488076801/1676679995,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:17:53 +0000 2023,1632717132428640257,1632717132428640257,Real Sociedad's interest in Pierre-Emerick Aubameyang grows after he scored a panenka.,False,"[0, 86]","<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,840447663040417792,840447663040417792,the rumor mill,footierumorbot,,"like most transfer rumors, these are false, but deliberately so in this case. a project by @lukacharms",,[],False,93,0,0,Sat Mar 11 06:21:52 +0000 2017,0,,,False,False,50406,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/840448557358374912/WZSbcOLH_normal.jpg,https://pbs.twimg.com/profile_images/840448557358374912/WZSbcOLH_normal.jpg,https://pbs.twimg.com/profile_banners/840447663040417792/1489213716,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:10:17 +0000 2023,1632715220757155841,1632715220757155841,"@TalkBarcaHQ @NealGardner_ We'll face Atm, Rayo, Betis, Sociedad, Osasuna after the classico meanwhile Real have Villarreal, Sociedad and Rayo.",False,"[27, 143]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327052984512922e+18,1632705298451292161,945763890.0,945763890,TalkBarcaHQ,,,,,False,0,0,False,False,en,en,recent,1904401470,1904401470,Ishfan Khan,IshfanKhan,,football is life,,[],False,36,213,0,Wed Sep 25 14:33:30 +0000 2013,30143,,,True,False,161,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1616903600378351616/ebwbD4rq_normal.jpg,https://pbs.twimg.com/profile_images/1616903600378351616/ebwbD4rq_normal.jpg,https://pbs.twimg.com/profile_banners/1904401470/1641925233,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:08:25 +0000 2023,1632714749967212544,1632714749967212544,@Kyle35214605 @centredevils @FabrizioRomano @caughtoffside Yes but Man Utd cant top a Europa group with 4th placed Real Sociedad and got smoked by 7th place Villareal in a final😂😂,False,"[59, 179]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632711151661228e+18,1632711151661228032,1.5435816644707615e+18,1543581664470761472,Kyle35214605,,,,,False,0,0,False,False,en,en,recent,1457419331034394625,1457419331034394625,Mwabili FCB❤💙,JosephMwabili3,"Nairobi, Kenya","Journalist.
Sports enthusiast esp football and F1.
Trying to stay gold,  always.
Barcelona is my heart. Actually there' nothing better than being a Barca fan💙❤",,[],False,96,198,0,Sun Nov 07 18:47:37 +0000 2021,24551,,,False,False,1701,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616531395811201024/N6Fz4fGJ_normal.jpg,https://pbs.twimg.com/profile_images/1616531395811201024/N6Fz4fGJ_normal.jpg,https://pbs.twimg.com/profile_banners/1457419331034394625/1674246092,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
