created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.possibly_sensitive
Mon Mar 06 21:19:35 +0000 2023,1632853455810310146,1632853455810310146,Road to Getafe y Cadiz…👊🏼🔴⚪️,False,"[0, 28]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,,en,en,recent,1121935870574178304,1121935870574178304,Juan Galán⚡️,juangt_03,Las Cabezas de San Juan,,,[],False,90,127,0,Sat Apr 27 00:35:30 +0000 2019,1190,,,False,False,301,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1360382616587886595/hesdk-8y_normal.jpg,https://pbs.twimg.com/profile_images/1360382616587886595/hesdk-8y_normal.jpg,https://pbs.twimg.com/profile_banners/1121935870574178304/1613175946,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:10:35 +0000 2023,1632851190722490370,1632851190722490370,Wednesday night could have a real Getafe / Jol feel to it by the time it rolls round…,False,"[0, 85]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,23863894,23863894,Jay Haslam,JasonHaslam,UK,Music Supervision 🎶 Long suffering #THFC ST Holder,,[],False,287,453,6,Thu Mar 12 00:50:52 +0000 2009,16982,,,False,False,18479,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/3398278921/ae2ad58180e29b503fb09f701ea43d19_normal.jpeg,https://pbs.twimg.com/profile_images/3398278921/ae2ad58180e29b503fb09f701ea43d19_normal.jpeg,https://pbs.twimg.com/profile_banners/23863894/1617811392,2FC2EF,181A1E,252429,666666,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:07:45 +0000 2023,1632850479024685056,1632850479024685056,getafe conquistando salou🔜🔜 https://t.co/YBmQ5OqQm8,False,"[0, 27]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,4,False,False,False,en,en,recent,1269127283744309248,1269127283744309248,rojaas♻️,candelarojaas,los madriles,autofilia,https://t.co/8MoTQjsWDd,[],False,343,253,1,Sat Jun 06 04:41:55 +0000 2020,19252,,,False,False,7802,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631060621457252354/gdde8lDi_normal.jpg,https://pbs.twimg.com/profile_images/1631060621457252354/gdde8lDi_normal.jpg,https://pbs.twimg.com/profile_banners/1269127283744309248/1677853459,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/8MoTQjsWDd', 'expanded_url': 'https://instagram.com/candelarojaas._?igshid=1vvtc211957zz', 'display_url': 'instagram.com/candelarojaas.…', 'indices': [0, 23]}]",1.6328474067178906e+18,1632847406717890560,Mon Mar 06 20:55:33 +0000 2023,1.6328474067178906e+18,1632847406717890560,bolleras de barcelona preparaos😜😜😜😜,False,"[0, 35]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.472718964530815e+18,1472718964530814992,maría garcía,m_garciia10,"Getafe, Madrid",nunca se que poner aquí,,[],False,186.0,97.0,0.0,Mon Dec 20 00:02:26 +0000 2021,4856.0,,,True,False,867.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1559461363352748033/reDwD21Y_normal.jpg,https://pbs.twimg.com/profile_images/1559461363352748033/reDwD21Y_normal.jpg,https://pbs.twimg.com/profile_banners/1472718964530814992/1675856587,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,2.0,12.0,False,False,pt,,
Mon Mar 06 20:39:54 +0000 2023,1632843469642162177,1632843469642162177,@garnakjcc Enjoy Getafe,False,"[11, 23]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632770235827716e+18,1632770235827716101,1.3610876257765376e+18,1361087625776537604,garnakjcc,,,,,False,0,0,False,False,,en,en,recent,3297604763,3297604763,ElJodeChistes,elJodeChistes,,El cuñado que siempre quisiste y nunca tuviste,,[],False,44,382,0,Mon May 25 09:25:14 +0000 2015,12954,,,False,False,14417,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1298885457758031873/UgPrJ3f0_normal.jpg,https://pbs.twimg.com/profile_images/1298885457758031873/UgPrJ3f0_normal.jpg,https://pbs.twimg.com/profile_banners/3297604763/1588432366,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:37:55 +0000 2023,1632842971165908994,1632842971165908994,@momentoviral Getafe creo,False,"[14, 25]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632776277890302e+18,1632776277890301960,9.605260815215411e+17,960526081521541120,momentoviral,,,,,False,0,0,False,False,,en,en,recent,271849742,271849742,Billy,WillyDP07,"Saint-Sébastien, Espagne","#BoredtoDeath. I'm not crazy. I may look weird, but I'm just like you I'm just a regular guy.",,[],False,368,1959,4,Fri Mar 25 09:17:16 +0000 2011,12437,,,True,False,14482,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1243218083394785281/A5I42EH4_normal.jpg,https://pbs.twimg.com/profile_images/1243218083394785281/A5I42EH4_normal.jpg,https://pbs.twimg.com/profile_banners/271849742/1599633204,FA1008,EEEEEE,EFEFEF,333333,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:34:34 +0000 2023,1632842126403805184,1632842126403805184,"@garnakjcc Your brother will be playing in Getafe B in 3 years, enjoy the money for now lol",False,"[11, 91]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.632770235827716e+18,1632770235827716101,1.3610876257765376e+18,1361087625776537604,garnakjcc,,,,,False,0,2,False,False,,en,en,recent,1474158638671486978,1474158638671486978,gavhen,gavhenn,tu corason bb,"👹 Digital artist
FCB
Alonso",,[],False,46,661,0,Thu Dec 23 23:23:14 +0000 2021,22130,,,True,False,5295,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631430236578430980/7ivHX8kO_normal.jpg,https://pbs.twimg.com/profile_images/1631430236578430980/7ivHX8kO_normal.jpg,https://pbs.twimg.com/profile_banners/1474158638671486978/1673054137,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:32:07 +0000 2023,1632841512558919681,1632841512558919681,"@Pedro_Castro Callate!!!!

https://t.co/pePvKj6WVx",False,"[14, 50]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328180959316541e+18,1632818095931654144,18447733.0,18447733,Pedro_Castro,,,,,False,0,9,False,False,False,en,en,recent,1536422400333684737,1536422400333684737,𝑷𝑬𝑫𝑹𝑶.,pedrogoarr,España,"🇪🇦 Crítico, con todo lo que es injusto.",,[],False,199,585,2,Mon Jun 13 18:57:35 +0000 2022,1679,,,False,False,5568,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608535754854080515/qLe3_bOo_normal.jpg,https://pbs.twimg.com/profile_images/1608535754854080515/qLe3_bOo_normal.jpg,https://pbs.twimg.com/profile_banners/1536422400333684737/1676321846,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:25:08 +0000 2023,1632839754738802694,1632839754738802694,"@AryaFooty Olympics and U20 WC are youth tournaments, plus Messi’s talent was insane too. Had the madrid hatty, getafe solo, everyone was considering him as maradona’s heir at 19 already",False,"[11, 186]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.6328394679073178e+18,1632839467907317760,1.1571755353964626e+18,1157175535396462592,AryaFooty,,,,,False,0,2,False,False,,en,en,recent,1297332705504440328,1297332705504440328,#LM8 ,BayernLM10,Allianz Arena,FC Bayern × Leo Messi,,[],False,4883,798,19,Sun Aug 23 00:40:00 +0000 2020,63572,,,False,False,49968,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1621220156792774656/8Jq7OF0K_normal.jpg,https://pbs.twimg.com/profile_images/1621220156792774656/8Jq7OF0K_normal.jpg,https://pbs.twimg.com/profile_banners/1297332705504440328/1674998148,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:16:21 +0000 2023,1632837543963275264,1632837543963275264,#Getafe and #AtleticoOttawa have both had offers accepted for Tim Krul. It's now his choice where he goes.,False,"[0, 106]","<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1544989608580358144,1544989608580358144,football_transfer_rumourbot,FRumourbot,,"A bot that automatically generates football transfer announcements! Ran by @derpiestone, still under development",,[],False,66,5,0,Thu Jul 07 10:20:07 +0000 2022,5,,,False,False,4596,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1558039439242211329/JB1u0x2J_normal.jpg,https://pbs.twimg.com/profile_images/1558039439242211329/JB1u0x2J_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:02:47 +0000 2023,1632834129585635328,1632834129585635328,@JdeJirafa getafe,False,"[11, 17]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328293698894807e+18,1632829369889480705,2710073536.0,2710073536,JdeJirafa,,,,,False,0,0,False,False,,en,en,recent,873944610204209152,873944610204209152,paulaa⁷,paulapricott,"Madrid, Comunidad de Madrid","she/her

https://t.co/ARrXAhNOQU",https://t.co/COH6QlhMZF,"[{'url': 'https://t.co/ARrXAhNOQU', 'expanded_url': 'https://www.goodreads.com/user/show/138796446-paula-fern-ndez', 'display_url': 'goodreads.com/user/show/1387…', 'indices': [9, 32]}]",False,170,391,1,Sun Jun 11 16:46:47 +0000 2017,74486,,,True,False,17073,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616189530381467650/z4sPf6GD_normal.jpg,https://pbs.twimg.com/profile_images/1616189530381467650/z4sPf6GD_normal.jpg,https://pbs.twimg.com/profile_banners/873944610204209152/1637669432,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/COH6QlhMZF', 'expanded_url': 'https://open.spotify.com/user/reader_22?si=r6XY52dCSXm9b7YDVFZNBQ&utm_source=copy-link', 'display_url': 'open.spotify.com/user/reader_22…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 19:50:35 +0000 2023,1632831057358626819,1632831057358626819,He went to getafe and built a pretty solid squad as well they had  a great  transfer window with him as director they're 16th because quique sánchez flores is a washed manager.  With a better manager they would be fighting for Europe with that squad https://t.co/Tk6e5QEnAC,False,"[0, 249]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,1386263650529431553,1386263650529431553,dani🇪🇸,Danibarca23,"Barcelona, España",futbol club Barcelona- Selección de España),,[],False,322,1170,1,Sun Apr 25 10:19:56 +0000 2021,7013,,,True,False,11725,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1584611494842535951/rVjsjBIZ_normal.jpg,https://pbs.twimg.com/profile_images/1584611494842535951/rVjsjBIZ_normal.jpg,https://pbs.twimg.com/profile_banners/1386263650529431553/1629178580,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,1.6328129055392236e+18,1632812905539223552,Mon Mar 06 18:38:27 +0000 2023,1.6328129055392236e+18,1632812905539223552,Ramon Planes from 2019-2021  https://t.co/ihAnzOQDpp,False,"[0, 52]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.3847182300785664e+18,1384718230078566400,Radman,Radmanx23,,I sometimes tweet about football/soccer (Youtube:Radmanx23).,https://t.co/EzvDe4DxSY,[],False,1944.0,253.0,12.0,Wed Apr 21 03:59:02 +0000 2021,4383.0,,,False,False,2958.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1601482700153569280/5KgpIYiV_normal.jpg,https://pbs.twimg.com/profile_images/1601482700153569280/5KgpIYiV_normal.jpg,https://pbs.twimg.com/profile_banners/1384718230078566400/1674458477,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,4.0,54.0,False,False,en,"[{'url': 'https://t.co/EzvDe4DxSY', 'expanded_url': 'https://www.youtube.com/channel/UC5U4QYoRqw_gU-btb39WuXQ', 'display_url': 'youtube.com/channel/UC5U4Q…', 'indices': [0, 23]}]",False
Mon Mar 06 19:37:38 +0000 2023,1632827799147880451,1632827799147880451,Getafe Madrid https://t.co/y0aUaXa25y,False,"[0, 13]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,1255185075957895173,1255185075957895173,Rocío,Roco93201462,,,,[],False,2854,3153,3,Tue Apr 28 17:20:27 +0000 2020,404313,,,False,False,93674,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627062364024733697/qvvGxb91_normal.jpg,https://pbs.twimg.com/profile_images/1627062364024733697/qvvGxb91_normal.jpg,https://pbs.twimg.com/profile_banners/1255185075957895173/1674209178,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,1.6328110920773632e+18,1632811092077363200,Mon Mar 06 18:31:15 +0000 2023,1.6328110920773632e+18,1632811092077363200,"🎉¡Hoy es el 9º cumpleaños de nuestro Círculo! 🥳

💜Nuestra portavoz y candidata @Alba_Leo no ha podido dejar de felicitar a nuestra militancia en su entrevista de hoy en la Ser.

📻Entrevista que, por cierto, puedes escuchar completa aquí: https://t.co/eJYdSixMd3 https://t.co/tkmtP5I47D",False,"[0, 261]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,2377548338.0,2377548338,Podemos Getafe,PodemosGetafe,"Getafe, Madrid.","Por un Getafe verde, feminista y con justicia social. ¡Sí se puede!

¿Todavía no conoces a nuestra candidata, Alba Leo?  ➡️ https://t.co/P9Uvc0M0Nb",https://t.co/alJ0qEVPhT,"[{'url': 'https://t.co/P9Uvc0M0Nb', 'expanded_url': 'https://twitter.com/alba_leo', 'display_url': 'twitter.com/alba_leo', 'indices': [124, 147]}]",False,5455.0,1193.0,96.0,Fri Mar 07 19:18:26 +0000 2014,14381.0,,,True,False,30533.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1590330645720473601/M0mlqy-y_normal.jpg,https://pbs.twimg.com/profile_images/1590330645720473601/M0mlqy-y_normal.jpg,https://pbs.twimg.com/profile_banners/2377548338/1669823258,612D62,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,False,7.0,13.0,False,False,es,"[{'url': 'https://t.co/alJ0qEVPhT', 'expanded_url': 'http://www.podemosgetafe.es', 'display_url': 'podemosgetafe.es', 'indices': [0, 23]}]",False
Mon Mar 06 19:10:26 +0000 2023,1632820952940593154,1632820952940593154,@BarcaUniversal @relevo Sell him to Getafe,False,"[24, 42]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328208639920538e+18,1632820863992053763,8.859729820525978e+17,885972982052597761,BarcaUniversal,,,,,False,0,6,False,False,,en,en,recent,1367608355133542401,1367608355133542401,Factos🏴󠁧󠁢󠁥󠁮󠁧󠁿,Rich_Liviing,,@fcbarcelona @teammessi🐐 #Balde,,[],False,453,1001,0,Thu Mar 04 22:50:38 +0000 2021,75916,,,False,False,12594,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628764840041889792/dg2wySkM_normal.jpg,https://pbs.twimg.com/profile_images/1628764840041889792/dg2wySkM_normal.jpg,https://pbs.twimg.com/profile_banners/1367608355133542401/1660307093,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:50:09 +0000 2023,1632815847734493185,1632815847734493185,"@mitchollo There is no way you will score 7,8,9 against Cadiz or getafe",False,"[11, 71]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327879790505574e+18,1632787979050557441,8.546073795388744e+17,854607379538874368,mitchollo,,,,,False,0,1,False,False,,en,en,recent,1380078022800384002,1380078022800384002,v🕙🇺🇸🇺🇸,Sammy_RMFC,Somewhere,"a fede valverde, real Madrid and Ronaldo big fan",,[],False,319,549,1,Thu Apr 08 08:40:33 +0000 2021,10022,,,False,False,7492,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1610245183513190400/H3tf2vD6_normal.jpg,https://pbs.twimg.com/profile_images/1610245183513190400/H3tf2vD6_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:33:59 +0000 2023,1632811782283620352,1632811782283620352,We really did took a former LM at Barca and Getafe to LCB.,False,"[0, 58]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,3000073475,3000073475,ÈÐÐ¥,Grizzly_Eddy,My Space,Chelsea FC 💙. Twitter isn't a real Place. Live and let live🆓. 🦴🐾,,[],False,505,829,3,Mon Jan 26 18:12:37 +0000 2015,57600,,,True,False,48892,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1556259042217041920/WogTJ05Z_normal.jpg,https://pbs.twimg.com/profile_images/1556259042217041920/WogTJ05Z_normal.jpg,https://pbs.twimg.com/profile_banners/3000073475/1663973399,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:01:00 +0000 2023,1632803480032227328,1632803480032227328,"🎧 Listen to our latest podcast analyzing all the action of MD24

🎙️ @samleveridge and @pacopolitENG on the mic

⚪️ @TheHasKarim  comments on Real Madrid's performances

⚽️ Getafe and Elche's wins

Subscribe for much more

https://t.co/3zV1J3gBc0

#LLL
🧡🇪🇸⚽ https://t.co/4fcFHRrrcu",False,"[0, 256]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,7,False,False,False,en,en,recent,893992313806102531,893992313806102531,La Liga Lowdown 🧡🇪🇸⚽️,LaLigaLowdown,,"Your home for Spanish football in English with reporters based all over Spain. Pod, tweet, web. Clients: @SuperSportTV, @Squawka, @BetUS_Official. #LLL 🧡🇪🇸⚽️",https://t.co/JMnD0pqHgF,[],False,21663,547,342,Sun Aug 06 00:29:11 +0000 2017,17230,,,True,False,56056,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1481334512458121216/lnV0pil2_normal.jpg,https://pbs.twimg.com/profile_images/1481334512458121216/lnV0pil2_normal.jpg,https://pbs.twimg.com/profile_banners/893992313806102531/1609861079,FF691F,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/JMnD0pqHgF', 'expanded_url': 'http://LLLonline.substack.com', 'display_url': 'LLLonline.substack.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 17:51:47 +0000 2023,1632801160120680449,1632801160120680449,Getafe C.F. vs Girona FC https://t.co/6Z4Cy85f9P,False,"[0, 24]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,True,en,en,recent,2935874285,2935874285,RoRoneta 🤟🏼 💎,somhigirona,,"𝘍𝘪𝘥𝘦𝘭 𝘚𝘦𝘨𝘶𝘪𝘥𝘰𝘳𝘢. 𝘈𝘲𝘶𝘦𝘴𝘵𝘢 𝘵𝘦𝘳𝘳𝘢 𝘮𝘢𝘪 𝘦𝘴 𝘳𝘦𝘯𝘥𝘦𝘪𝘹, é𝘴 𝘭𝘢 𝘭𝘭𝘶𝘪𝘵𝘢 𝘲𝘶𝘦 𝘦𝘯𝘴 𝘶𝘯𝘦𝘪𝘹 ✊🏼 𝗚𝗶𝗿𝗼𝗻𝗮 𝗙𝗖 🍁",,[],False,356,389,13,Sun Dec 21 21:09:08 +0000 2014,137764,,,False,False,156777,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1627754006138191872/Xcn8_eGK_normal.jpg,https://pbs.twimg.com/profile_images/1627754006138191872/Xcn8_eGK_normal.jpg,https://pbs.twimg.com/profile_banners/2935874285/1677437334,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 17:50:22 +0000 2023,1632800802803785729,1632800802803785729,Getafe C.F. vs Girona FC https://t.co/mGGkvZ9aFr,False,"[0, 24]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,True,en,en,recent,2935874285,2935874285,RoRoneta 🤟🏼 💎,somhigirona,,"𝘍𝘪𝘥𝘦𝘭 𝘚𝘦𝘨𝘶𝘪𝘥𝘰𝘳𝘢. 𝘈𝘲𝘶𝘦𝘴𝘵𝘢 𝘵𝘦𝘳𝘳𝘢 𝘮𝘢𝘪 𝘦𝘴 𝘳𝘦𝘯𝘥𝘦𝘪𝘹, é𝘴 𝘭𝘢 𝘭𝘭𝘶𝘪𝘵𝘢 𝘲𝘶𝘦 𝘦𝘯𝘴 𝘶𝘯𝘦𝘪𝘹 ✊🏼 𝗚𝗶𝗿𝗼𝗻𝗮 𝗙𝗖 🍁",,[],False,356,389,13,Sun Dec 21 21:09:08 +0000 2014,137764,,,False,False,156777,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1627754006138191872/Xcn8_eGK_normal.jpg,https://pbs.twimg.com/profile_images/1627754006138191872/Xcn8_eGK_normal.jpg,https://pbs.twimg.com/profile_banners/2935874285/1677437334,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
