created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,place,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Sun Mar 05 17:10:09 +0000 2023,1632428297350008840,1632428297350008840,"🗞️ Starting lineups for the Rayo vs Bilbao match have been announced 👇

https://t.co/6qawngMwK8

⚽🔜 https://t.co/KYLZOaTAPu",False,"[0, 99]","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,False,0,0,False,False,en,en,recent,215274828,215274828,Football Predictions ⚽️ Free Tips,FootyPredictNet,UK ,Free football tips and news from the top source of football predictions: https://t.co/bai19aVSZg 18+ Please gamble responsibly,https://t.co/0S5ezbngSq,"[{'url': 'https://t.co/0S5ezbngSq', 'expanded_url': 'https://FootballPredictions.NET', 'display_url': 'FootballPredictions.NET', 'indices': [0, 23]}]","[{'url': 'https://t.co/bai19aVSZg', 'expanded_url': 'http://FootballPredictions.NET', 'display_url': 'FootballPredictions.NET', 'indices': [73, 96]}]",False,29749,4050,161,Sat Nov 13 13:44:20 +0000 2010,527,,,True,False,231416,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1058080140687822849/sf3lQK21_normal.jpg,https://pbs.twimg.com/profile_images/1058080140687822849/sf3lQK21_normal.jpg,https://pbs.twimg.com/profile_banners/215274828/1541099785,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:07:09 +0000 2023,1632427539531714560,1632427539531714560,"@BoucasNick @amine_rmcf Not at all
I would say probably Fran Garcia of Rayo Vallecano",False,"[24, 85]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.632405591791485e+18,1632405591791484928,1.0581047973526815e+18,1058104797352681472,BoucasNick,,,,False,0,0,False,False,en,en,recent,1491798213594345473,1491798213594345473,AddgRMA,AddgRma,,"MBBS🩺! @realmadrid The Real Madrid shirt is white. It can be stained with mud, sweat and even blood, but never with shame!",,,[],False,107,68,0,Thu Feb 10 15:36:44 +0000 2022,1942,,,False,False,13500,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1589918867287117825/UKQ7rFcy_normal.jpg,https://pbs.twimg.com/profile_images/1589918867287117825/UKQ7rFcy_normal.jpg,https://pbs.twimg.com/profile_banners/1491798213594345473/1665474248,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:04:11 +0000 2023,1632426794509824004,1632426794509824004,"Rayo Vallecano v Athletic Club coming up for @sidlowe. After a 3+ hour wait to buy tickets on Friday, it'd better be good... https://t.co/ihjYplMTzI",False,"[0, 124]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,1,58,False,False,en,en,recent,1671443366,1671443366,The Spanish Football Podcast,tsf_podcast,"Madrid, Spain","The award-winning LaLiga pod from @PhilKitro, @sidlowe & @alexkirkland with @goalhangerpods. Every Monday throughout the season. More: https://t.co/8XsN5LvELl",https://t.co/2OroZU65NI,"[{'url': 'https://t.co/2OroZU65NI', 'expanded_url': 'https://linktr.ee/tsfp', 'display_url': 'linktr.ee/tsfp', 'indices': [0, 23]}]","[{'url': 'https://t.co/8XsN5LvELl', 'expanded_url': 'http://patreon.com/tsfp', 'display_url': 'patreon.com/tsfp', 'indices': [135, 158]}]",False,55806,1198,644,Wed Aug 14 21:03:16 +0000 2013,13831,,,True,False,46283,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1156576374896902144/CAwWYjmW_normal.jpg,https://pbs.twimg.com/profile_images/1156576374896902144/CAwWYjmW_normal.jpg,https://pbs.twimg.com/profile_banners/1671443366/1658921168,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],206c436ce43a43a3,https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json,city,Madrid,"Madrid, Spain",ES,Spain,[],Polygon,"[[[-3.8890049, 40.3120713], [-3.5180102, 40.3120713], [-3.5180102, 40.6435181], [-3.8890049, 40.6435181]]]",1.632426794509824e+18,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:00:02 +0000 2023,1632425749100503040,1632425749100503040,"Rayo Vallecano vs Ath Bilbao
(18:30 GMT +2)

Lugo vs Zaragoza
Malaga vs Racing Santander
(18:30 GMT +2)

Watch live stream on this link
https://t.co/zdDm9LWGVm",False,"[0, 159]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1596224390986874882,1596224390986874882,StreamFootball,StreamF95870582,Manchester,Football News,,,[],False,73,130,0,Fri Nov 25 19:28:58 +0000 2022,1605,,,False,False,1278,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1596225186969550848/_kxyTZW9_normal.jpg,https://pbs.twimg.com/profile_images/1596225186969550848/_kxyTZW9_normal.jpg,https://pbs.twimg.com/profile_banners/1596224390986874882/1669404727,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:00:01 +0000 2023,1632425746730991616,1632425746730991616,"Rayo Vallecano vs Ath Bilbao
(18:30 GMT +2)

Lugo vs Zaragoza
Malaga vs Racing Santander
(18:30 GMT +2)

Watch live stream on this link
https://t.co/7a1kz6wfJN",False,"[0, 159]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1581613941347729414,1581613941347729414,Football12Live,Football12Live,New York,Sport Bar,https://t.co/gPvIM8hgXw,"[{'url': 'https://t.co/gPvIM8hgXw', 'expanded_url': 'http://livefootballempire.com', 'display_url': 'livefootballempire.com', 'indices': [0, 23]}]",[],False,37,107,2,Sun Oct 16 11:52:22 +0000 2022,849,,,False,False,1452,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1581615827425574913/vj52kSSJ_normal.jpg,https://pbs.twimg.com/profile_images/1581615827425574913/vj52kSSJ_normal.jpg,https://pbs.twimg.com/profile_banners/1581613941347729414/1665921574,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:00:01 +0000 2023,1632425746345115648,1632425746345115648,"Rayo Vallecano vs Ath Bilbao
(18:30 GMT +2)

Lugo vs Zaragoza
Malaga vs Racing Santander
(18:30 GMT +2)

Watch live stream on this link
https://t.co/8SuqS8WZAS",False,"[0, 159]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1586354683509186561,1586354683509186561,EmpireTeam11,EmpireTeam11,London,Football News,https://t.co/FqMgUqUISz,"[{'url': 'https://t.co/FqMgUqUISz', 'expanded_url': 'http://livefootballempire.com', 'display_url': 'livefootballempire.com', 'indices': [0, 23]}]",[],False,27,118,0,Sat Oct 29 13:50:16 +0000 2022,796,,,False,False,1309,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1586356714697367553/-BymnROE_normal.jpg,https://pbs.twimg.com/profile_images/1586356714697367553/-BymnROE_normal.jpg,https://pbs.twimg.com/profile_banners/1586354683509186561/1667051889,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:00:01 +0000 2023,1632425744205742080,1632425744205742080,"Rayo Vallecano vs Ath Bilbao
(18:30 GMT +2)

Lugo vs Zaragoza
Malaga vs Racing Santander
(18:30 GMT +2)

Watch live stream on this link
https://t.co/8LOajM0O3W",False,"[0, 159]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1578836129146720259,1578836129146720259,FutbollEMP,FutbollEmp,England,"Futboll , Live , Free",https://t.co/KZPB3ViXt3,"[{'url': 'https://t.co/KZPB3ViXt3', 'expanded_url': 'http://Livefootballempire.com', 'display_url': 'Livefootballempire.com', 'indices': [0, 23]}]",[],False,28,107,0,Sat Oct 08 19:54:16 +0000 2022,926,,,False,False,1483,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1578836710753976320/zoJdAnsn_normal.jpg,https://pbs.twimg.com/profile_images/1578836710753976320/zoJdAnsn_normal.jpg,https://pbs.twimg.com/profile_banners/1578836129146720259/1665259035,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:00:00 +0000 2023,1632425743803195392,1632425743803195392,"Rayo Vallecano vs Ath Bilbao
(18:30 GMT +2)

Lugo vs Zaragoza
Malaga vs Racing Santander
(18:30 GMT +2)

Watch live stream on this link
https://t.co/nvNGnW0DMg",False,"[0, 159]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1592852030023942144,1592852030023942144,EMFootballLive,EMFootballLive,New York,Football,https://t.co/7Vco0j4FWj,"[{'url': 'https://t.co/7Vco0j4FWj', 'expanded_url': 'http://Livefootballempire.com', 'display_url': 'Livefootballempire.com', 'indices': [0, 23]}]",[],False,32,107,0,Wed Nov 16 12:08:25 +0000 2022,682,,,False,False,1176,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1592852701351641088/AEFpzVar_normal.jpg,https://pbs.twimg.com/profile_images/1592852701351641088/AEFpzVar_normal.jpg,https://pbs.twimg.com/profile_banners/1592852030023942144/1668600902,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:58:53 +0000 2023,1632425458808545283,1632425458808545283,"I bet 1 USDC on Rayo Vallecano - Athletic Club Bilbao, Full Time Result: X, wish me luck!
 https://t.co/yqLatXrsbh
https://t.co/fxXrzpMlWa",False,"[0, 138]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,0,1,False,False,en,en,recent,245312201,245312201,Arman,arman332,,,https://t.co/WMeYmZmFvW,"[{'url': 'https://t.co/WMeYmZmFvW', 'expanded_url': 'https://youtube.com/channel/UCA1Y18Rn0C9I8cuM3oH8cYw', 'display_url': 'youtube.com/channel/UCA1Y1…', 'indices': [0, 23]}]",[],False,26,290,2,Mon Jan 31 11:45:49 +0000 2011,592,,,False,False,485,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/1452332688384331778/fUr7bPiB_normal.jpg,https://pbs.twimg.com/profile_images/1452332688384331778/fUr7bPiB_normal.jpg,https://pbs.twimg.com/profile_banners/245312201/1635098071,088253,D3D2CF,E3E2DE,634047,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:50:18 +0000 2023,1632423299668930560,1632423299668930560,"RAYO VALLECANO 🆚ATHLETIC CLUB
⚽#LaLigaSantander🇪🇸
✅Jornada2️⃣4️⃣
🗓️5/03/23, domingo  📌
🏟️Vallecas📍
⏰18:30 🇪🇸

⚪️🔴🆚🔴⚪️
#RayoAthletic https://t.co/3lPvKu1ww7",False,"[0, 131]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1430591541249183747,1430591541249183747,Fútbol Hispanohablante,Futhispano0199,,Aquí opinaremos e informaremos sobre fútbol. Tenemos un grupo para debatir y opinar en WhatsApp😊 https://t.co/m6evVsEA7Y,,,"[{'url': 'https://t.co/m6evVsEA7Y', 'expanded_url': 'https://chat.whatsapp.com/BE22MzmCHRbHx5qcmdvPxT', 'display_url': 'chat.whatsapp.com/BE22MzmCHRbHx5…', 'indices': [97, 120]}]",False,85,243,1,Wed Aug 25 18:03:50 +0000 2021,1287,,,True,False,7010,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612526041473376277/ylAyJ56S_normal.jpg,https://pbs.twimg.com/profile_images/1612526041473376277/ylAyJ56S_normal.jpg,https://pbs.twimg.com/profile_banners/1430591541249183747/1659059139,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:37:00 +0000 2023,1632419952237096961,1632419952237096961,"▶️ Rayo Vallecano v Athletic Bilbao

⚽️🇪🇸 Our European football expert The Ultra likes a bet in the goals market in this #LaLiga clash 👇 https://t.co/gYCTe4XYsg",False,"[0, 160]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,False,0,0,False,False,en,en,recent,202551763,202551763,BETDAQ,BETDAQ,,"Welcome to BETDAQ, the Betting Exchange, Sportsbook & Casino! Email: helpdesk@betdaq.com. 18+ only. Gamble responsibly: https://t.co/1skxtOJERy",https://t.co/WObwndzIzh,"[{'url': 'https://t.co/WObwndzIzh', 'expanded_url': 'https://betdaq.com', 'display_url': 'betdaq.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/1skxtOJERy', 'expanded_url': 'http://begambleaware.org', 'display_url': 'begambleaware.org', 'indices': [120, 143]}]",False,18570,5727,220,Thu Oct 14 09:01:29 +0000 2010,4726,,,True,True,100109,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1457643580374278147/35ygGclB_normal.jpg,https://pbs.twimg.com/profile_images/1457643580374278147/35ygGclB_normal.jpg,https://pbs.twimg.com/profile_banners/202551763/1667392488,650078,000000,DBDBDB,0C3E53,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:30:11 +0000 2023,1632418236649144320,1632418236649144320,"Lineup confirmed 

Rayo Vallecano - Athletic Club",False,"[0, 49]","<a href=""https://tweetpost.semia-lb.net/index.php"" rel=""nofollow"">twtabyeen</a>",,,,,,,,,False,0,0,False,False,en,en,recent,977172539612024832,977172539612024832,SPORTS NEWS LIVE,wcupqatar22,Lebanon,"quickest sports news account, follow us, you won't regret it

https://t.co/qfHle57raI
https://t.co/faE4KWTl3M",https://t.co/MOCtKewBBo,"[{'url': 'https://t.co/MOCtKewBBo', 'expanded_url': 'https://t.me/WCQA2022', 'display_url': 't.me/WCQA2022', 'indices': [0, 23]}]","[{'url': 'https://t.co/qfHle57raI', 'expanded_url': 'http://t.me/WCQA2022', 'display_url': 't.me/WCQA2022', 'indices': [62, 85]}, {'url': 'https://t.co/faE4KWTl3M', 'expanded_url': 'https://www.facebook.com/fifasportnews', 'display_url': 'facebook.com/fifasportnews', 'indices': [86, 109]}]",False,80,32,0,Fri Mar 23 13:17:43 +0000 2018,381,,,False,False,7178,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595684296009842689/szdyO88Z_normal.jpg,https://pbs.twimg.com/profile_images/1595684296009842689/szdyO88Z_normal.jpg,https://pbs.twimg.com/profile_banners/977172539612024832/1669275758,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:28:34 +0000 2023,1632417830577532928,1632417830577532928,"New Overtime Arbitrum AMM position bought
Rayo Vallecano - Athletic Bilbao
Amount: 12.720342607774292
Paid: 8.061 sUSD
Position: 1X
Potential profit: 5 sUSD (58%)",False,"[0, 162]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:27:51 +0000 2023,1632417651472453635,1632417651472453635,"1️⃣1️⃣ #RayoVallecano: XI del Rayo Vallecano vs Athletic.

⬆️Mumin, Trejo.

⬇️Catena, RDT. https://t.co/6kpT2s7FRA",False,"[0, 90]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,0,6,False,False,en,en,recent,1300124594880348162,1300124594880348162,Guía Fantasy Marca,GuiaLFM,,"📰 Noticias de LaLiga · 📈📉 Análisis de mercado · 📊 Jugadores y equipos en racha · 📝 Asesoramiento y consejos. 

⚽️ Únete a Sorare! ➡️ https://t.co/PYody15Q7t",https://t.co/nHgkWMmTsW,"[{'url': 'https://t.co/nHgkWMmTsW', 'expanded_url': 'http://bit.ly/3zDa2Pr', 'display_url': 'bit.ly/3zDa2Pr', 'indices': [0, 23]}]","[{'url': 'https://t.co/PYody15Q7t', 'expanded_url': 'https://bit.ly/3E2lEgZ', 'display_url': 'bit.ly/3E2lEgZ', 'indices': [133, 156]}]",False,23690,293,78,Sun Aug 30 17:34:00 +0000 2020,2355,,,False,False,42053,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1461031943898902531/hfLalGCA_normal.jpg,https://pbs.twimg.com/profile_images/1461031943898902531/hfLalGCA_normal.jpg,https://pbs.twimg.com/profile_banners/1300124594880348162/1637175226,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 15:55:00 +0000 2023,1632409382976643074,1632409382976643074,"Rayo Vallecano has won 3 straight #LaLigaSantander matches when playing as the underdog at night. Rayo is the underdog given a 35.1% chance to beat Bilbao

#RayoAthletic #LaLiga",False,"[0, 177]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,False,0,0,False,False,en,en,recent,996145596200255488,996145596200255488,Thom J. K. Cunningham,_TJKC_,,I watch a lot of sports/movies | @StatsPerform statistician in past life | CBB voter | iSportGenius | #Oscars betting expert | Head Writer @RunYourPool_,https://t.co/1jUmGcVdIo,"[{'url': 'https://t.co/1jUmGcVdIo', 'expanded_url': 'https://www.runyourpool.com/articles/', 'display_url': 'runyourpool.com/articles/', 'indices': [0, 23]}]",[],False,4533,194,77,Mon May 14 21:49:52 +0000 2018,1899,,,False,False,112156,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1528328978276225024/JW6BYECr_normal.jpg,https://pbs.twimg.com/profile_images/1528328978276225024/JW6BYECr_normal.jpg,https://pbs.twimg.com/profile_banners/996145596200255488/1548470212,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 15:47:00 +0000 2023,1632407370801266688,1632407370801266688,"📊| Jesús Fortea (15 - RB/RWB) with the Juvenil B (U18) vs Rayo Vallecano:

➜ subbed on at the 65th minute
➜ made an assist at the 70th minute
➜ won a penalty at the 80th minute

1 assist and 1 penalty won in less than 30 minutes. Difference maker 🔝🔝. https://t.co/Uah2GJlwyT",False,"[0, 250]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,12,249,False,False,en,en,recent,1163919651602096130,1163919651602096130,Real Madrid Fabrica,FabricaMadrid,,"All you need to know about Real Madrid academy: news, players presentations, pictures, videos, results and more. @lejournaldureal",https://t.co/1wA0z3Dd5C,"[{'url': 'https://t.co/1wA0z3Dd5C', 'expanded_url': 'https://youtube.com/channel/UCA7piEglQ8y-Y_a5gjrpx7A', 'display_url': 'youtube.com/channel/UCA7pi…', 'indices': [0, 23]}]",[],False,74687,475,380,Tue Aug 20 21:04:12 +0000 2019,9255,,,False,False,26780,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1377899629040271364/o0gLJl-h_normal.jpg,https://pbs.twimg.com/profile_images/1377899629040271364/o0gLJl-h_normal.jpg,https://pbs.twimg.com/profile_banners/1163919651602096130/1637854509,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 15:40:28 +0000 2023,1632405727531909121,1632405727531909121,"Rayo Vallecano vs Ath Bilbao LIVE STREAM
Date : Sunday, March 05, 2023
Streaming Here 📺 https://t.co/67qwaNFKfv
📺 It's Match Day 📺
GO! GO! GO!  ❤️🧡💜
Don't Miss https://t.co/h1eHU7HPYD",False,"[0, 159]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1426525068876652557,1426525068876652557,Gaskeun TV,broadcast_score,,Watch Live Streaming High School Sports Where You Are,https://t.co/fXuZEyAHmx,"[{'url': 'https://t.co/fXuZEyAHmx', 'expanded_url': 'https://yoi.liangtokai.com', 'display_url': 'yoi.liangtokai.com', 'indices': [0, 23]}]",[],False,39,264,0,Sat Aug 14 12:44:22 +0000 2021,69,,,True,False,4713,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1563521771609145344/vChlER0l_normal.jpg,https://pbs.twimg.com/profile_images/1563521771609145344/vChlER0l_normal.jpg,https://pbs.twimg.com/profile_banners/1426525068876652557/1672461231,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
