created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,user.profile_banner_url,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Mon Mar 06 16:22:49 +0000 2023,1632778773882961920,1632778773882961920,@pccomponentes @albagnzlzz #PcAniversario Elche 🌴,False,"[27, 49]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.632736222735999e+18,1632736222735998977,110231838.0,110231838,pccomponentes,,,,,False,,,0,0,False,False,,en,en,recent,1112776234671460352,1112776234671460352,Jeshu,jeshu180,,,,[],False,30,101,0,Mon Apr 01 17:58:23 +0000 2019,772,,,False,False,661,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620493604501299214/BXTdesYa_normal.jpg,https://pbs.twimg.com/profile_images/1620493604501299214/BXTdesYa_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1112776234671460352/1610834653,,,,,,,,,,,,,,
Mon Mar 06 16:05:02 +0000 2023,1632774298057207808,1632774298057207808,@FutSheriff Waiting for an elche promo card be like https://t.co/DHVDOwoZPa,False,"[12, 51]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327741237546025e+18,1632774123754602497,1.4711417463693025e+18,1471141746369302535,FutSheriff,,,,,False,,,0,8,False,False,False,en,en,recent,3382128123,3382128123,Ben Hughes,HughessBenn,"Lincoln, England",53/92,,[],False,320,2090,2,Sat Jul 18 20:06:05 +0000 2015,3316,,,True,False,8214,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1569798121063849984/MJX3tRkW_normal.jpg,https://pbs.twimg.com/profile_images/1569798121063849984/MJX3tRkW_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/3382128123/1456385994,,,,,,,,,,,,,,
Mon Mar 06 16:03:50 +0000 2023,1632773993122897920,1632773993122897920,Sevilla opened one of the biggest cans of quit I've seen in a long time. At least Elche is still trying to win. https://t.co/l1xFxpPFRD,False,"[0, 111]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,1.6325163464318976e+18,1632516346431897600,0,0,False,False,False,en,en,recent,15876503,15876503,Paul B. Kennedy,PaulBKennedy,"Houston, Texas","Houston DWI Attorney Paul B. Kennedy. Father, BBQ enthusiast, home-brewer.",http://t.co/UQJoFulVZ9,[],False,1610,479,98,Sat Aug 16 20:51:57 +0000 2008,2224,,,False,False,33856,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/646433027/marathon_normal.jpg,https://pbs.twimg.com/profile_images/646433027/marathon_normal.jpg,2FC2EF,181A1E,252429,666666,True,False,False,False,False,False,False,none,[],Sun Mar 05 23:00:02 +0000 2023,1.6325163464318976e+18,1632516346431897600,Big call this from Sid. Has anyone been better this season than Antoine Griezmann yesterday? https://t.co/pEKZa6bicQ,False,"[0, 92]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1671443366.0,1671443366,The Spanish Football Podcast,tsf_podcast,"Madrid, Spain","The award-winning LaLiga pod from @PhilKitro, @sidlowe & @alexkirkland with @goalhangerpods. Every Monday throughout the season. More: https://t.co/8XsN5LvELl",https://t.co/2OroZU65NI,"[{'url': 'https://t.co/2OroZU65NI', 'expanded_url': 'https://linktr.ee/tsfp', 'display_url': 'linktr.ee/tsfp', 'indices': [0, 23]}]","[{'url': 'https://t.co/8XsN5LvELl', 'expanded_url': 'http://patreon.com/tsfp', 'display_url': 'patreon.com/tsfp', 'indices': [135, 158]}]",False,55806.0,1198.0,644.0,Wed Aug 14 21:03:16 +0000 2013,13831.0,,,True,False,46283.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1156576374896902144/CAwWYjmW_normal.jpg,https://pbs.twimg.com/profile_images/1156576374896902144/CAwWYjmW_normal.jpg,https://pbs.twimg.com/profile_banners/1671443366/1658921168,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,True,5.0,34.0,False,False,False,en,,"[{'url': 'http://t.co/UQJoFulVZ9', 'expanded_url': 'http://kennedy-law.blogspot.com', 'display_url': 'kennedy-law.blogspot.com', 'indices': [0, 22]}]",,,,,,,,,,,,1.632515294903124e+18,1632515294903123980
Mon Mar 06 15:52:57 +0000 2023,1632771254338846720,1632771254338846720,"We have to win 5/6 of our next 8 if we want to stay up.
Cadiz, Elche, Valladolid, Sevilla, Almeria and maybe rayo or Osasuna",False,"[0, 124]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,1,False,False,,en,en,recent,1264533215898992641,1264533215898992641,Loki Valencia,ValenciaLoki,,"Amunt Valencia🤍🖤

🏹🏹",,[],False,120,858,2,Sun May 24 12:26:38 +0000 2020,3738,,,False,False,2016,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633081908010647552/lLVMRG8g_normal.jpg,https://pbs.twimg.com/profile_images/1633081908010647552/lLVMRG8g_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1264533215898992641/1677304381,,,,,,,,,,,,,,
Mon Mar 06 14:29:26 +0000 2023,1632750236631220226,1632750236631220226,"@totoscrib @aqil_mohammed_ Medina was injured in his last game for Lens and maybe thats why he did not make the cut. Happy for Perez for the call up and he was/is a captaincy material based on his sub 20 days. Good that Amione plays regularly for Sampdoria but again, like Elche are sure to be relegated.",False,"[27, 304]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.632688357846446e+18,1632688357846446080,1.327253033475076e+18,1327253033475076097,totoscrib,,,,,False,,,0,1,False,False,,en,en,recent,1478755722716270592,1478755722716270592,Gurunarayanan,Guru18885,,Football fanatic,,[],False,1,19,0,Wed Jan 05 15:50:31 +0000 2022,1,,,False,False,6,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1478755801351135234/pUZcBlzh_normal.jpg,https://pbs.twimg.com/profile_images/1478755801351135234/pUZcBlzh_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 14:20:40 +0000 2023,1632748033120116736,1632748033120116736,@pccomponentes #PcAniversario Elche 🌴,False,"[15, 37]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632736222735999e+18,1632736222735998977,110231838.0,110231838,pccomponentes,,,,,False,,,0,0,False,False,,en,en,recent,1232684193760632833,1232684193760632833,Rokas Sikorskis,rokas_sikorskis,Россия,"🔥RKS🔥

😶‍🌫️Сикорскис😶‍🌫️

Algunos me conocen como Eu Neumático uno de los mejores jugadores de Exo Football Club 
🇧🇷/🇸🇳
7️⃣⚽️👑",https://t.co/asUKAPZ8Px,[],False,16,264,0,Wed Feb 26 15:09:55 +0000 2020,4653,,,False,False,157,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623639348280164353/0TOwQd6D_normal.jpg,https://pbs.twimg.com/profile_images/1623639348280164353/0TOwQd6D_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1232684193760632833/1650809899,"[{'url': 'https://t.co/asUKAPZ8Px', 'expanded_url': 'https://www.instagram.com/rokas.sikorskis/', 'display_url': 'instagram.com/rokas.sikorski…', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 14:19:25 +0000 2023,1632747718782201856,1632747718782201856,@AuroraRodilM @vox_es @vox_elche @AuroraRodilM the best,False,"[33, 55]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327365370655416e+18,1632736537065541632,255003576.0,255003576,AuroraRodilM,,,,,False,,,1,3,False,False,,en,en,recent,1117438229802823680,1117438229802823680,Pilar Prats,Pilar86658532,,valiente,,[],False,583,1174,1,Sun Apr 14 14:43:29 +0000 2019,10250,,,False,False,8904,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628457613737308160/3mLWp0lm_normal.jpg,https://pbs.twimg.com/profile_images/1628457613737308160/3mLWp0lm_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 14:18:53 +0000 2023,1632747583876497409,1632747583876497409,@najeebsaeed2 @ChampionsLeague @FedExEurope Pls bring in eibar and elche then messi can be best player of campaign 😂,False,"[44, 116]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632736172253356e+18,1632736172253356034,609265130.0,609265130,najeebsaeed2,,,,,False,,,0,0,False,False,,en,en,recent,725247285442011136,725247285442011136,چیره دست,Chire_Dast,کشور آخوندا,"·ISLAMOPHOBIC·
پررو ولی بی ادب و بد دهن / یواش بزن نشکنه.",,[],False,111,156,0,Wed Apr 27 08:56:42 +0000 2016,66621,,,False,False,2442,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622953435460141056/Of7H_K9T_normal.jpg,https://pbs.twimg.com/profile_images/1622953435460141056/Of7H_K9T_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/725247285442011136/1676302617,,,,,,,,,,,,,,
Mon Mar 06 13:52:58 +0000 2023,1632741061884801027,1632741061884801027,@pccomponentes #PcAniversario Elche,False,"[15, 35]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632736222735999e+18,1632736222735998977,110231838.0,110231838,pccomponentes,,,,,False,,,0,0,False,False,,en,en,recent,1352258179661508610,1352258179661508610,Alex,Aperez0895,,Me encantan los videojuegos ✌️,,[],False,46,1028,2,Thu Jan 21 14:14:21 +0000 2021,8511,,,False,False,3950,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1371225694194241541/X2DhengQ_normal.jpg,https://pbs.twimg.com/profile_images/1371225694194241541/X2DhengQ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1352258179661508610/1615760600,,,,,,,,,,,,,,
Mon Mar 06 13:41:23 +0000 2023,1632738144050094081,1632738144050094081,@pccomponentes #PcAniversario Elche,False,"[15, 35]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.632736222735999e+18,1632736222735998977,110231838.0,110231838,pccomponentes,,,,,False,,,0,0,False,False,,en,en,recent,946399128342364160,946399128342364160,Belmonte,Belmonte__14,"Elche, España",Para mi el 14 ya cuenta como maldición/Hago humor de mierda,,[],False,64,270,0,Thu Dec 28 15:15:10 +0000 2017,1377,,,False,False,3009,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1429720848907317252/dCFbrm-Z_normal.jpg,https://pbs.twimg.com/profile_images/1429720848907317252/dCFbrm-Z_normal.jpg,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/946399128342364160/1580074317,,,,,,,,,,,,,,
Mon Mar 06 13:36:39 +0000 2023,1632736956244164610,1632736956244164610,"🖤💛 𝗙𝗲𝗺𝗲𝗻𝗶𝗻𝗼 𝗖𝗮𝗱𝗲𝘁𝗲

0⃣ Fem. Cadete
2⃣ Elche CF

💪🏼 ¡𝐀 𝐧𝐨 𝐛𝐚𝐣𝐚𝐫 𝐥𝐚 𝐜𝐚𝐛𝐞𝐳𝐚! 💥 https://t.co/U0iNSik1rY",False,"[0, 75]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,1,1,False,False,False,en,en,recent,1506660212685643791,1506660212685643791,𝗖𝗙 𝗜𝗡𝗧𝗘𝗥𝗖𝗜𝗧𝗬 𝗙𝗘𝗠𝗘𝗡𝗜𝗡𝗢,CFIntercityFem,,🖤💛 Cuenta Oficial CF Intercity Femenino,https://t.co/VmfEgjKdTk,[],False,281,18,2,Wed Mar 23 15:52:54 +0000 2022,55,,,False,False,497,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1506660356579639296/DkKGANdS_normal.jpg,https://pbs.twimg.com/profile_images/1506660356579639296/DkKGANdS_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1506660212685643791/1664547408,"[{'url': 'https://t.co/VmfEgjKdTk', 'expanded_url': 'http://www.cfintercity.com', 'display_url': 'cfintercity.com', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 13:21:30 +0000 2023,1632733140950085633,1632733140950085633,"Vigo beat Elche 1-0 (0-0) in PONGIS somewhere in America

1-0 (73') https://t.co/bVMs7EJcN9 #ゲーム #無料ゲーム #gaming #gamedev #indiegame #indiedev",False,"[0, 141]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,,,1,0,False,False,False,en,en,recent,890063496020447233,890063496020447233,Pongis,playpongis,Japan,Pongis is a simple and fun ball game that will make you happy forever,https://t.co/l4XYrm2FwT,[],False,635,740,6,Wed Jul 26 04:17:28 +0000 2017,400,,,True,False,74817,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1419864164986544138/q4mJy3ka_normal.jpg,https://pbs.twimg.com/profile_images/1419864164986544138/q4mJy3ka_normal.jpg,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/890063496020447233/1627356972,"[{'url': 'https://t.co/l4XYrm2FwT', 'expanded_url': 'https://www.pongis.com', 'display_url': 'pongis.com', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 13:15:26 +0000 2023,1632731613686628352,1632731613686628352,"Teams from European domestic leagues that haven't reached the double digit point mark
Now Cremonese 🇮🇹, Elche CF 🇪🇦 and Lyngby 🇩🇰 have hit the double digit point mark
Torpedo Moskva 🇷🇺 7 
Liptovsky Mikulas 🇸🇰 9
Airbus UK 🏴󠁧󠁢󠁷󠁬󠁳󠁿 1
1. SV Suhler 06(🇩🇪 7.Liga) 8
FC Eisenach(🇩🇪 7.Liga) 2",False,"[0, 284]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,285394935,285394935,Alonso Martens,JEDIEV11,"Lima, Peru","I love Football, Motorsport and many other sports very much also music, traveling, blogging and Eurovision. Motto: Never surrender",,[],False,3219,4996,85,Thu Apr 21 02:30:38 +0000 2011,237840,,,True,False,524669,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1557978710770319360/PxDgqDti_normal.jpg,https://pbs.twimg.com/profile_images/1557978710770319360/PxDgqDti_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/285394935/1426996465,,,,,,,,,,,,,,
Mon Mar 06 12:24:42 +0000 2023,1632718848062308354,1632718848062308354,4 against 20th placed Elche https://t.co/tjoQofnIe8,False,"[0, 27]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,1.6325174737559552e+18,1632517473755955200,0,2,False,False,False,en,en,recent,1446500010443612204,1446500010443612204,Joshua,Viz1010,,a football Fan ⚽⚽,,[],False,172,466,0,Fri Oct 08 15:37:48 +0000 2021,4986,,,False,False,13497,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629166017124376578/khrPLoAn_normal.jpg,https://pbs.twimg.com/profile_images/1629166017124376578/khrPLoAn_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun Mar 05 23:04:31 +0000 2023,1.6325174737559552e+18,1632517473755955200,"⚽️ Without counting penalties, Real Madrid have only scored 10 league goals in 10 games after the World Cup.

3 - Asensio
2- Benzema
1 - Modrić, Kroos, Vinicius, Valverde, Alvaro Rodriguez https://t.co/nCmpctXdC9",False,"[0, 188]",en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,1.3265641522913157e+18,1326564152291315713,Madrid Xtra,MadridXtra,"Madrid, Spain.","📲 All Real Madrid updates, transfer news, stats, pictures and much more are found right here. A page for the fans.",https://t.co/8TRH9Z7aUB,"[{'url': 'https://t.co/8TRH9Z7aUB', 'expanded_url': 'https://linktr.ee/madridxtra', 'display_url': 'linktr.ee/madridxtra', 'indices': [0, 23]}]",[],False,698157.0,165.0,1278.0,Wed Nov 11 16:35:27 +0000 2020,6.0,,,False,False,50723.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1543662848332677121/QHa-iUwo_normal.jpg,https://pbs.twimg.com/profile_images/1543662848332677121/QHa-iUwo_normal.jpg,https://pbs.twimg.com/profile_banners/1326564152291315713/1656872681,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,157.0,2854.0,False,False,False,en,https://pbs.twimg.com/profile_banners/1446500010443612204/1657558493,,,,,,,,,,,,,,
Mon Mar 06 11:32:41 +0000 2023,1632705756544868352,1632705756544868352,@GriezmannsAlt @MUFCsankruth Cant wait to see how he performs in Elche in a couple seasons,False,"[29, 90]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6326521153059922e+18,1632652115305992194,1.4540397393512653e+18,1454039739351265282,GriezmannsAlt,,,,,False,,,1,1,False,False,,en,en,recent,1542506804172558337,1542506804172558337,Reuben | ראובן,infiin8_,"London, England",🏎️⚽️,,[],False,25,339,1,Thu Jun 30 13:54:26 +0000 2022,4372,,,True,False,1341,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1594691238296535040/LmnxA3-v_normal.jpg,https://pbs.twimg.com/profile_images/1594691238296535040/LmnxA3-v_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1542506804172558337/1671446615,,,,,,,,,,,,,,
Mon Mar 06 11:26:00 +0000 2023,1632704074461376512,1632704074461376512,"#EHFEuropeanCup 
[Máximas Goleadoras]

4⃣9⃣ SAHIN - Antalya
4⃣7⃣ @sandramsantiago - @Atlguardes_ofic 
4⃣6⃣ IKHNEVA - Antalya

https://t.co/5jq2NRKmEa https://t.co/r6Gbtgwltd",False,"[0, 149]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,,,4,11,False,False,False,en,en,recent,317235546,317235546,DeporteCienPorCien,Deporte100x100,SPaiN,"Aquí sí nos interesa el balonmano femenino...  
#13AñosDeporteCienPorCien",https://t.co/zb0mJ6LTDL,[],False,9633,731,89,Tue Jun 14 16:48:38 +0000 2011,788,,,False,False,53213,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/711890579026812928/XzEtqMfh_normal.jpg,https://pbs.twimg.com/profile_images/711890579026812928/XzEtqMfh_normal.jpg,981CEB,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/317235546/1539947222,"[{'url': 'https://t.co/zb0mJ6LTDL', 'expanded_url': 'http://deportecienporcien.com/', 'display_url': 'deportecienporcien.com', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 11:04:50 +0000 2023,1632698748684869633,1632698748684869633,"@dingdongpxxcked @HOLDENF4RD I have watched all the games bar athletic club , osasuna , getafe , elche and betis. He has been underwhelming when it comes to finishing and decision making which will improve with time .",False,"[29, 217]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6326977203844014e+18,1632697720384401409,1.5521177472108503e+18,1552117747210850305,dingdongpxxcked,,,,,False,,,0,0,False,False,,en,en,recent,1442046636755075076,1442046636755075076,R.N,unhingedV1,,. @desigrizzly // don't take me too seriously,,[],False,22,31,0,Sun Sep 26 08:41:42 +0000 2021,679,,,False,False,381,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624601823666647040/_wgHsX-5_normal.jpg,https://pbs.twimg.com/profile_images/1624601823666647040/_wgHsX-5_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1442046636755075076/1637158231,,,,,,,,,,,,,,
