created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,place,user.entities.url.urls
Tue Mar 07 17:35:56 +0000 2023,1633159560436281355,1633159560436281355,"After a difficult first season at Paris Saint-Germain, Lionel Messi has revealed how he feels at the club amid rumours he could leave when his contract expires in June. #SLInt

Read more: https://t.co/cc4bF5PrKL https://t.co/Ub3DmSPbmy",False,"[0, 211]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,2,9,False,False,False,en,en,recent,59110226,59110226,Soccer Laduma,Soccer_Laduma,South Africa,The Biggest Soccer Publication In Africa! ⏩ @SLLocal ⏩ @SL_Pod,https://t.co/xPRZbtunZM,[],False,1059383,930,1370,Wed Jul 22 12:19:57 +0000 2009,27904,,,True,True,252085,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,False,http://pbs.twimg.com/profile_images/1214072536624795648/jORq4tAy_normal.jpg,https://pbs.twimg.com/profile_images/1214072536624795648/jORq4tAy_normal.jpg,https://pbs.twimg.com/profile_banners/59110226/1606411003,2FC2EF,FFFFFF,FFF7CC,0C3E53,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/xPRZbtunZM', 'expanded_url': 'https://www.snl24.com/soccerladuma', 'display_url': 'snl24.com/soccerladuma', 'indices': [0, 23]}]"
Tue Mar 07 17:20:38 +0000 2023,1633155710719762432,1633155710719762432,"#Nike Dunk Low LX « Pink Foamn »#Nike Dunk Low “Medium Olive”#Nike dunk low spartan#nike air max#nike and tiffany#nike blazers#nike black friday#nike and tiffany and co#nike court vision#nike dunks#nike dunks low#nike dunks high#nike dunk low panda#ni...
https://t.co/c6CoCqlwp2",False,"[0, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1619801575651672064,1619801575651672064,Song,Song17594510,,,,[],False,0,6,0,Sun Jan 29 20:56:14 +0000 2023,0,,,False,False,38,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 17:20:38 +0000 2023,1633155709142716417,1633155709142716417,"#Nike Dunk Low LX « Pink Foamn »#Nike Dunk Low “Medium Olive”#Nike dunk low spartan#nike air max#nike and tiffany#nike blazers#nike black friday#nike and tiffany and co#nike court vision#nike dunks#nike dunks low#nike dunks high#nike dunk low panda#ni...
https://t.co/1hw6RPELqK",False,"[0, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1621204942953541632,1621204942953541632,Alba,Alba87799717,,,,[],False,0,3,0,Thu Feb 02 17:52:42 +0000 2023,0,,,False,False,38,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 17:20:37 +0000 2023,1633155707632762880,1633155707632762880,"#Nike Dunk Low LX « Pink Foamn »#Nike Dunk Low “Medium Olive”#Nike dunk low spartan#nike air max#nike and tiffany#nike blazers#nike black friday#nike and tiffany and co#nike court vision#nike dunks#nike dunks low#nike dunks high#nike dunk low panda#ni...
https://t.co/WjsirrajXR",False,"[0, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1621204133444288517,1621204133444288517,Maryrose,Maryros13898267,,,,[],False,0,6,0,Thu Feb 02 17:49:29 +0000 2023,0,,,False,False,38,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 17:07:41 +0000 2023,1633152452881948672,1633152452881948672,"Barcelona president Joan Laporta recently addressed Paris Saint-Germain forward Lionel Messi's potential return to the Catalan club.

https://t.co/d9GQw49Lwc",False,"[0, 157]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,4804765461,4804765461,Football and Fight news ⚽️🥊,FootyandFights,UK 🇬🇧,,,[],False,12979,11301,36,Thu Jan 14 14:21:10 +0000 2016,10311,,,False,False,4080,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630497382830940161/ua6reUA2_normal.jpg,https://pbs.twimg.com/profile_images/1630497382830940161/ua6reUA2_normal.jpg,https://pbs.twimg.com/profile_banners/4804765461/1677575914,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 17:07:00 +0000 2023,1633152278013046792,1633152278013046792,"Neymar pledged to ""come back stronger"" after Paris Saint-Germain announced on Monday that the forward needs would be out of commission for three to four months following ankle surgery.
https://t.co/8bcICBfAWS https://t.co/a4Q2uTosGT",False,"[0, 208]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,4898242827,4898242827,Waza News,waza_news,"Nairobi, Kenya",Best Entertainment | Celebrity News | Breaking News,https://t.co/HPUNCCgxIC,[],False,881,135,5,Thu Feb 11 15:24:25 +0000 2016,30,,,False,False,7466,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1621110342284726278/7i3Fl-90_normal.png,https://pbs.twimg.com/profile_images/1621110342284726278/7i3Fl-90_normal.png,https://pbs.twimg.com/profile_banners/4898242827/1675337802,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/HPUNCCgxIC', 'expanded_url': 'https://waza.co.ke', 'display_url': 'waza.co.ke', 'indices': [0, 23]}]"
Tue Mar 07 17:05:37 +0000 2023,1633151930091335713,1633151930091335713,"🇫🇷Nouveau 👖🧥 Paris Saint Germain 2⃣2⃣/2⃣3⃣ Tracksuit Bleu Ciel Taille Kids

Au prix dingue de 3⃣5⃣€

🛒 https://t.co/SBHsdrMO1E

#Messi https://t.co/rM5CFR05uk",False,"[0, 134]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,884462708858515457,884462708858515457,👕Maillots 15€,2023Maillots,COMMANDER ➡,Retrouvez sur notre site des maillots de foot à 15€ et de NBA à 21€. Livraison gratuite pour toute commande supérieure à 150€ et délai de livraison 10-12 jours.,https://t.co/T1o7LQNbMP,[],False,800,3326,0,Mon Jul 10 17:21:57 +0000 2017,51612,,,False,False,4401,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628722899342204930/zdFhaMO6_normal.jpg,https://pbs.twimg.com/profile_images/1628722899342204930/zdFhaMO6_normal.jpg,https://pbs.twimg.com/profile_banners/884462708858515457/1677152776,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/T1o7LQNbMP', 'expanded_url': 'https://jerseys.lc.cx/2023Maillots', 'display_url': 'jerseys.lc.cx/2023Maillots', 'indices': [0, 23]}]"
Tue Mar 07 17:02:23 +0000 2023,1633151116262113280,1633151116262113280,"🚨 Kylian Mbappé will STAY at Paris Saint-Germain. He’s definitely not joining Real Madrid this summer, the final decision has been made and communicated to Florentino Perez. 🤝 #Mbappé

𝐇𝐄𝐑𝐄 𝐖𝐄 𝐆𝐎.

More to follow - Kylian stays. #PSG",False,"[0, 233]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,0,1,False,False,,en,en,recent,1206130688442994690,1206130688442994690,33,mxdrrid,,#APorLa15,https://t.co/yRQhHN2Twb,[],False,666,90,19,Sun Dec 15 08:35:52 +0000 2019,138709,,,True,False,71537,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633258097392099329/tQRLEhPj_normal.jpg,https://pbs.twimg.com/profile_images/1633258097392099329/tQRLEhPj_normal.jpg,https://pbs.twimg.com/profile_banners/1206130688442994690/1678212473,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/yRQhHN2Twb', 'expanded_url': 'https://mobile.twitter.com/xdriid', 'display_url': 'mobile.twitter.com/xdriid', 'indices': [0, 23]}]"
Tue Mar 07 17:01:10 +0000 2023,1633150811118137354,1633150811118137354,"Neymar to Undergo Ankle Surgery, Miss Rest of the Season https://t.co/xRnLQWLRj5 
...
#FCBPSG #FCBayern #BAYERNMUENCHEN #BayernMunich #PSGBAY #ParisSaintGermain #PSG #UCL #ChampionsLeague",False,"[0, 187]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,15914429,15914429,Paul M. Banks,PaulMBanks,"Near Jesus of Suburbia, IL","Webmaster/Media Guy.
Once wrote something that later became a university assigned textbook. 
Obama follows me, so I try to post quality tweets!",https://t.co/QMGVLoouDU,[],False,3717,981,168,Wed Aug 20 05:38:33 +0000 2008,54578,,,True,True,31177,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1446629145400782848/OPoBTtf__normal.jpg,https://pbs.twimg.com/profile_images/1446629145400782848/OPoBTtf__normal.jpg,https://pbs.twimg.com/profile_banners/15914429/1623696603,2F6EEB,FFFFFF,252429,666666,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/QMGVLoouDU', 'expanded_url': 'http://www.thesportsbank.net', 'display_url': 'thesportsbank.net', 'indices': [0, 23]}]"
Tue Mar 07 17:00:54 +0000 2023,1633150744621641738,1633150744621641738,"How will @FCBayernUS line up against @PSG_English tomorrow? We practically know the starting XI already, though there may still be a few doubts. #FCBayern #UCL #FCBPSG  https://t.co/UA5sc72nyW",False,"[0, 192]","<a href=""http://www.voxmedia.com"" rel=""nofollow"">Chorus publishing platform</a>",,,,,,,,,False,3,7,False,False,False,en,en,recent,284175430,284175430,Bavarian Football Works,BavarianFBWorks,United States,"SB Nation's Blog On FC Bayern Munich | Breaking News, Analysis Articles, & More | #MiaSanMia | Home of World Soccer Talk's Best Club Podcast of 2022",https://t.co/DnVqKdNnQT,[],False,43278,523,299,Mon Apr 18 19:39:17 +0000 2011,40913,,,True,True,88013,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/858900470072582144/lXE0WJER_normal.jpg,https://pbs.twimg.com/profile_images/858900470072582144/lXE0WJER_normal.jpg,https://pbs.twimg.com/profile_banners/284175430/1598217270,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/DnVqKdNnQT', 'expanded_url': 'http://www.bavarianfootballworks.com', 'display_url': 'bavarianfootballworks.com', 'indices': [0, 23]}]"
Tue Mar 07 16:59:59 +0000 2023,1633150511607169024,1633150511607169024,@ActuFoot_ @infosportplus Special shoes for Paris Saint-Germain striker Mbappe 💙❤ https://t.co/jpHWKgXW58,False,"[26, 81]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633149350682456e+18,1633149350682456072,771606164.0,771606164,ActuFoot_,,,,False,0,1,False,False,False,en,en,recent,1584782680423636992,1584782680423636992,Nardin,mhmd_knz,,👑😍🏆🌍😘🥰❤🏆🏅,,[],False,105,438,1,Tue Oct 25 05:43:47 +0000 2022,700,,,False,False,1710,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630195181348691972/laBWmh0U_normal.jpg,https://pbs.twimg.com/profile_images/1630195181348691972/laBWmh0U_normal.jpg,https://pbs.twimg.com/profile_banners/1584782680423636992/1676187590,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 16:53:33 +0000 2023,1633148893964951553,1633148893964951553,King decides twice: All FC Bayern goals against Paris Saint-Germain https://t.co/h5vuU6U5HR,False,"[0, 91]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1465699843079168002,1465699843079168002,P,AlasiaFNCheats,London,,,[],False,2,49,0,Tue Nov 30 15:11:01 +0000 2021,0,,,False,False,360,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1465709207781396483/KH5lJ6lW_normal.jpg,https://pbs.twimg.com/profile_images/1465709207781396483/KH5lJ6lW_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 16:51:33 +0000 2023,1633148392569470976,1633148392569470976,Barcelona president Joan Laporta recently addressed Paris Saint-Germain (PSG) forward Lionel Messi's potential return to the Catalan club. https://t.co/sc0fQ6clww,False,"[0, 162]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1349032294854496256,1349032294854496256,Sportskeeda Football,skworldfootball,,Sportskeeda - For the hardcore sports fan. Follow us for all the latest football updates!,https://t.co/gMcJpG4WoI,[],False,15005,154,64,Tue Jan 12 16:35:50 +0000 2021,456,,,True,True,35465,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1594974672952492032/RG8hw4Wh_normal.jpg,https://pbs.twimg.com/profile_images/1594974672952492032/RG8hw4Wh_normal.jpg,https://pbs.twimg.com/profile_banners/1349032294854496256/1668947135,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/gMcJpG4WoI', 'expanded_url': 'https://www.sportskeeda.com/football', 'display_url': 'sportskeeda.com/football', 'indices': [0, 23]}]"
